state,date,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7,daily_deaths_actual
Alaska,2021-02-01,1,0,9,NA,257,232,325,NA,NA
Alaska,2021-02-02,1,0,11,NA,259,233,329,NA,NA
Alaska,2021-02-03,1,0,10,NA,260,233,337,NA,NA
Alaska,2021-02-04,1,0,10,NA,261,233,344,NA,NA
Alaska,2021-02-05,1,0,11,NA,263,234,349,NA,NA
Alaska,2021-02-06,1,0,10,NA,264,234,352,NA,NA
Alaska,2021-02-07,1,0,10,NA,265,234,359,NA,NA
Alaska,2021-02-08,1,0,10,NA,266,235,363,NA,NA
Arizona,2021-01-11,124,20,441,NA,10272,10168,10589,NA,NA
Arizona,2021-01-12,130,21,441,NA,10427,10228,10835,NA,NA
Arizona,2021-01-13,129,23,457,NA,10578,10307,11114,NA,NA
Arizona,2021-01-14,140,19,495,NA,10746,10389,11369,NA,NA
Arizona,2021-01-15,144,18,523,NA,10912,10479,11695,NA,NA
Arizona,2021-01-16,138,24,508,NA,11070,10568,11945,NA,NA
Arizona,2021-01-17,144,23,488,NA,11236,10683,12224,NA,NA
Arizona,2021-01-18,148,22,521,NA,11426,10764,12526,NA,NA
Arizona,2021-01-19,149,23,546,NA,11580,10872,12870,NA,NA
Arizona,2021-01-20,148,24,530,NA,11752,10973,13146,NA,NA
Arizona,2021-01-21,150,21,536,NA,11948,11060,13455,NA,NA
Arizona,2021-01-22,155,25,574,NA,12129,11162,13781,NA,NA
Arizona,2021-01-23,156,23,606,NA,12306,11285,14134,NA,NA
Arizona,2021-01-24,158,19,572,NA,12484,11376,14517,NA,NA
Arizona,2021-01-25,163,28,615,NA,12674,11482,14816,NA,NA
Arizona,2021-01-26,160,26,571,NA,12870,11540,15093,NA,NA
Arizona,2021-01-27,172,25,603,NA,13068,11624,15446,NA,NA
Arizona,2021-01-28,160,27,589,NA,13265,11714,15779,NA,NA
Arizona,2021-01-29,174,25,665,NA,13483,11788,16278,NA,NA
Arizona,2021-01-30,171,25,681,NA,13663,11879,16588,NA,NA
Arizona,2021-01-31,178,26,619,NA,13910,12009,16943,NA,NA
Arizona,2021-02-01,174,20,644,NA,14114,12085,17354,NA,NA
Arizona,2021-02-02,164,27,687,NA,14309,12188,17744,NA,NA
Arizona,2021-02-03,176,25,593,NA,14540,12259,18055,NA,NA
Arizona,2021-02-04,174,30,623,NA,14726,12384,18316,NA,NA
Arizona,2021-02-05,170,25,671,NA,14991,12499,18874,NA,NA
Arizona,2021-02-06,180,27,620,NA,15212,12601,19192,NA,NA
Arizona,2021-02-07,168,23,654,NA,15400,12735,19387,NA,NA
Arizona,2021-02-08,167,27,687,NA,15644,12825,19896,NA,NA
Arkansas,2021-01-11,37,11,90,NA,4081,4055,4134,NA,NA
Arkansas,2021-01-12,37,12,92,NA,4121,4079,4194,NA,NA
Arkansas,2021-01-13,37,12,92,NA,4162,4102,4255,NA,NA
Arkansas,2021-01-14,37,10,90,NA,4201,4131,4313,NA,NA
Arkansas,2021-01-15,37,11,94,NA,4243,4156,4375,NA,NA
Arkansas,2021-01-16,36,11,91,NA,4282,4183,4433,NA,NA
Arkansas,2021-01-17,37,10,88,NA,4321,4209,4490,NA,NA
Arkansas,2021-01-18,36,10,90,NA,4361,4238,4544,NA,NA
Arkansas,2021-01-19,36,10,95,NA,4399,4260,4601,NA,NA
Arkansas,2021-01-20,35,10,89,NA,4439,4285,4663,NA,NA
Arkansas,2021-01-21,34,10,87,NA,4476,4306,4723,NA,NA
Arkansas,2021-01-22,35,11,91,NA,4516,4336,4771,NA,NA
Arkansas,2021-01-23,36,10,89,NA,4553,4358,4816,NA,NA
Arkansas,2021-01-24,34,9,86,NA,4588,4381,4872,NA,NA
Arkansas,2021-01-25,34,9,92,NA,4622,4403,4931,NA,NA
Arkansas,2021-01-26,33,10,89,NA,4662,4424,4994,NA,NA
Arkansas,2021-01-27,33,9,90,NA,4697,4442,5054,NA,NA
Arkansas,2021-01-28,32,8,93,NA,4736,4464,5116,NA,NA
Arkansas,2021-01-29,33,9,88,NA,4772,4484,5183,NA,NA
Arkansas,2021-01-30,31,9,92,NA,4804,4500,5241,NA,NA
Arkansas,2021-01-31,33,8,92,NA,4842,4528,5306,NA,NA
Arkansas,2021-02-01,31,8,87,NA,4872,4553,5379,NA,NA
Arkansas,2021-02-02,31,7,84,NA,4908,4569,5426,NA,NA
Arkansas,2021-02-03,32,8,93,NA,4944,4584,5476,NA,NA
Arkansas,2021-02-04,30,8,85,NA,4980,4599,5546,NA,NA
Arkansas,2021-02-05,30,8,86,NA,5010,4615,5594,NA,NA
Arkansas,2021-02-06,30,7,86,NA,5043,4632,5664,NA,NA
Arkansas,2021-02-07,30,7,88,NA,5074,4655,5726,NA,NA
Arkansas,2021-02-08,29,7,83,NA,5109,4675,5803,NA,NA
California,2021-01-11,472,198,912,NA,30480,30205,30919,NA,NA
California,2021-01-12,490,205,984,NA,30991,30523,31627,NA,NA
California,2021-01-13,497,223,923,NA,31500,30880,32325,NA,NA
California,2021-01-14,514,216,1024,NA,32043,31302,33064,NA,NA
California,2021-01-15,519,238,1070,NA,32576,31672,33826,NA,NA
California,2021-01-16,531,227,1070,NA,33140,32066,34709,NA,NA
California,2021-01-17,541,217,1078,NA,33695,32430,35502,NA,NA
California,2021-01-18,556,228,1132,NA,34299,32863,36261,NA,NA
California,2021-01-19,574,252,1187,NA,34886,33268,37052,NA,NA
California,2021-01-20,579,261,1171,NA,35474,33708,38060,NA,NA
California,2021-01-21,586,253,1244,NA,36102,34118,38994,NA,NA
California,2021-01-22,610,248,1369,NA,36748,34485,39947,NA,NA
California,2021-01-23,616,284,1264,NA,37418,34924,40967,NA,NA
California,2021-01-24,638,255,1411,NA,38098,35290,42111,NA,NA
California,2021-01-25,630,271,1360,NA,38774,35780,43148,NA,NA
California,2021-01-26,651,269,1418,NA,39493,36231,44262,NA,NA
California,2021-01-27,665,263,1503,NA,40159,36598,45595,NA,NA
California,2021-01-28,680,265,1540,NA,40814,37075,46727,NA,NA
California,2021-01-29,701,278,1656,NA,41564,37438,48060,NA,NA
California,2021-01-30,706,267,1574,NA,42295,37969,49293,NA,NA
California,2021-01-31,718,284,1627,NA,43064,38415,50528,NA,NA
California,2021-02-01,736,298,1741,NA,43882,38792,51872,NA,NA
California,2021-02-02,742,293,1649,NA,44676,39285,53373,NA,NA
California,2021-02-03,761,298,1773,NA,45492,39602,54685,NA,NA
California,2021-02-04,754,292,1767,NA,46342,40095,55956,NA,NA
California,2021-02-05,785,315,1875,NA,47171,40569,57794,NA,NA
California,2021-02-06,780,292,1876,NA,48068,40996,59123,NA,NA
California,2021-02-07,812,294,1882,NA,48916,41415,60690,NA,NA
California,2021-02-08,794,298,1871,NA,49755,41952,62023,NA,NA
Colorado,2021-01-11,28,5,96,NA,5257,5234,5325,NA,NA
Colorado,2021-01-12,30,5,96,NA,5293,5250,5384,NA,NA
Colorado,2021-01-13,30,5,92,NA,5328,5265,5433,NA,NA
Colorado,2021-01-14,29,5,94,NA,5363,5286,5494,NA,NA
Colorado,2021-01-15,28,5,99,NA,5396,5304,5553,NA,NA
Colorado,2021-01-16,26,4,88,NA,5427,5321,5599,NA,NA
Colorado,2021-01-17,26,3,89,NA,5455,5341,5656,NA,NA
Colorado,2021-01-18,26,4,83,NA,5482,5359,5718,NA,NA
Colorado,2021-01-19,25,4,92,NA,5512,5377,5762,NA,NA
Colorado,2021-01-20,24,3,89,NA,5541,5388,5807,NA,NA
Colorado,2021-01-21,22,4,77,NA,5567,5403,5857,NA,NA
Colorado,2021-01-22,23,4,79,NA,5596,5422,5901,NA,NA
Colorado,2021-01-23,21,3,79,NA,5622,5436,5960,NA,NA
Colorado,2021-01-24,21,3,77,NA,5650,5447,6027,NA,NA
Colorado,2021-01-25,21,2,72,NA,5671,5460,6073,NA,NA
Colorado,2021-01-26,20,2,77,NA,5693,5472,6111,NA,NA
Colorado,2021-01-27,19,2,73,NA,5716,5479,6146,NA,NA
Colorado,2021-01-28,19,2,77,NA,5738,5490,6201,NA,NA
Colorado,2021-01-29,18,2,87,NA,5761,5498,6247,NA,NA
Colorado,2021-01-30,18,2,71,NA,5785,5513,6283,NA,NA
Colorado,2021-01-31,17,2,70,NA,5804,5521,6344,NA,NA
Colorado,2021-02-01,16,2,72,NA,5824,5529,6370,NA,NA
Colorado,2021-02-02,16,2,70,NA,5838,5542,6431,NA,NA
Colorado,2021-02-03,15,2,65,NA,5856,5548,6492,NA,NA
Colorado,2021-02-04,15,2,69,NA,5874,5555,6546,NA,NA
Colorado,2021-02-05,15,2,70,NA,5892,5563,6572,NA,NA
Colorado,2021-02-06,14,1,73,NA,5908,5577,6607,NA,NA
Colorado,2021-02-07,14,1,65,NA,5922,5582,6668,NA,NA
Colorado,2021-02-08,13,1,63,NA,5939,5589,6703,NA,NA
Connecticut,2021-01-11,21,0,124,NA,6345,6324,6448,NA,NA
Connecticut,2021-01-12,23,1,137,NA,6378,6331,6526,NA,NA
Connecticut,2021-01-13,23,0,132,NA,6412,6341,6605,NA,NA
Connecticut,2021-01-14,22,0,141,NA,6441,6353,6667,NA,NA
Connecticut,2021-01-15,23,1,157,NA,6473,6365,6760,NA,NA
Connecticut,2021-01-16,21,0,141,NA,6504,6379,6831,NA,NA
Connecticut,2021-01-17,19,0,146,NA,6532,6391,6908,NA,NA
Connecticut,2021-01-18,19,0,156,NA,6564,6402,7009,NA,NA
Connecticut,2021-01-19,19,0,140,NA,6591,6417,7099,NA,NA
Connecticut,2021-01-20,20,0,148,NA,6618,6432,7164,NA,NA
Connecticut,2021-01-21,20,1,127,NA,6648,6442,7269,NA,NA
Connecticut,2021-01-22,20,0,146,NA,6676,6453,7360,NA,NA
Connecticut,2021-01-23,18,0,127,NA,6704,6463,7427,NA,NA
Connecticut,2021-01-24,20,0,137,NA,6730,6475,7508,NA,NA
Connecticut,2021-01-25,17,0,132,NA,6758,6490,7576,NA,NA
Connecticut,2021-01-26,18,0,147,NA,6778,6496,7677,NA,NA
Connecticut,2021-01-27,18,0,155,NA,6812,6509,7735,NA,NA
Connecticut,2021-01-28,18,0,132,NA,6838,6522,7793,NA,NA
Connecticut,2021-01-29,17,0,140,NA,6869,6528,7884,NA,NA
Connecticut,2021-01-30,17,0,156,NA,6893,6538,7992,NA,NA
Connecticut,2021-01-31,17,0,145,NA,6912,6547,8095,NA,NA
Connecticut,2021-02-01,16,0,146,NA,6938,6554,8158,NA,NA
Connecticut,2021-02-02,15,0,147,NA,6968,6559,8235,NA,NA
Connecticut,2021-02-03,15,0,139,NA,6996,6565,8319,NA,NA
Connecticut,2021-02-04,18,0,155,NA,7021,6569,8395,NA,NA
Connecticut,2021-02-05,15,0,133,NA,7037,6581,8508,NA,NA
Connecticut,2021-02-06,14,0,152,NA,7060,6585,8600,NA,NA
Connecticut,2021-02-07,15,0,157,NA,7078,6589,8707,NA,NA
Connecticut,2021-02-08,15,0,144,NA,7105,6590,8756,NA,NA
Delaware,2021-01-11,4,0,22,NA,977,973,995,NA,NA
Delaware,2021-01-12,4,0,24,NA,982,974,1009,NA,NA
Delaware,2021-01-13,4,0,21,NA,988,976,1020,NA,NA
Delaware,2021-01-14,4,0,22,NA,994,978,1033,NA,NA
Delaware,2021-01-15,4,0,22,NA,999,981,1044,NA,NA
Delaware,2021-01-16,4,0,23,NA,1005,982,1059,NA,NA
Delaware,2021-01-17,4,0,21,NA,1010,985,1067,NA,NA
Delaware,2021-01-18,4,0,21,NA,1015,987,1077,NA,NA
Delaware,2021-01-19,4,0,23,NA,1020,990,1090,NA,NA
Delaware,2021-01-20,4,0,24,NA,1025,992,1102,NA,NA
Delaware,2021-01-21,3,0,23,NA,1030,994,1118,NA,NA
Delaware,2021-01-22,4,0,28,NA,1035,996,1133,NA,NA
Delaware,2021-01-23,4,0,23,NA,1040,999,1145,NA,NA
Delaware,2021-01-24,3,0,26,NA,1045,1001,1164,NA,NA
Delaware,2021-01-25,4,0,25,NA,1050,1004,1172,NA,NA
Delaware,2021-01-26,4,0,24,NA,1056,1005,1187,NA,NA
Delaware,2021-01-27,4,0,24,NA,1061,1006,1202,NA,NA
Delaware,2021-01-28,4,0,25,NA,1065,1009,1219,NA,NA
Delaware,2021-01-29,4,0,30,NA,1070,1010,1242,NA,NA
Delaware,2021-01-30,3,0,23,NA,1074,1012,1253,NA,NA
Delaware,2021-01-31,4,0,24,NA,1080,1014,1275,NA,NA
Delaware,2021-02-01,4,0,27,NA,1084,1015,1294,NA,NA
Delaware,2021-02-02,4,0,27,NA,1088,1017,1313,NA,NA
Delaware,2021-02-03,3,0,24,NA,1092,1017,1333,NA,NA
Delaware,2021-02-04,4,0,29,NA,1097,1019,1349,NA,NA
Delaware,2021-02-05,4,0,28,NA,1103,1020,1370,NA,NA
Delaware,2021-02-06,3,0,28,NA,1108,1022,1388,NA,NA
Delaware,2021-02-07,3,0,25,NA,1112,1024,1413,NA,NA
Delaware,2021-02-08,3,0,26,NA,1117,1025,1427,NA,NA
District of Columbia,2021-01-11,4,0,11,NA,824,820,831,NA,NA
District of Columbia,2021-01-12,4,0,12,NA,828,821,838,NA,NA
District of Columbia,2021-01-13,4,0,12,NA,832,824,846,NA,NA
District of Columbia,2021-01-14,4,0,12,NA,836,826,854,NA,NA
District of Columbia,2021-01-15,4,0,12,NA,841,828,861,NA,NA
District of Columbia,2021-01-16,4,0,13,NA,845,830,870,NA,NA
District of Columbia,2021-01-17,4,0,12,NA,849,832,878,NA,NA
District of Columbia,2021-01-18,4,0,13,NA,854,835,886,NA,NA
District of Columbia,2021-01-19,4,0,13,NA,858,837,895,NA,NA
District of Columbia,2021-01-20,4,0,12,NA,862,839,903,NA,NA
District of Columbia,2021-01-21,4,0,13,NA,867,841,911,NA,NA
District of Columbia,2021-01-22,4,0,14,NA,871,844,920,NA,NA
District of Columbia,2021-01-23,4,0,13,NA,875,846,930,NA,NA
District of Columbia,2021-01-24,4,0,13,NA,880,848,941,NA,NA
District of Columbia,2021-01-25,4,0,15,NA,884,850,950,NA,NA
District of Columbia,2021-01-26,4,0,15,NA,889,853,959,NA,NA
District of Columbia,2021-01-27,4,0,14,NA,894,856,972,NA,NA
District of Columbia,2021-01-28,4,0,15,NA,898,859,982,NA,NA
District of Columbia,2021-01-29,4,0,14,NA,902,861,992,NA,NA
District of Columbia,2021-01-30,4,0,14,NA,908,862,1003,NA,NA
District of Columbia,2021-01-31,4,0,17,NA,912,865,1017,NA,NA
District of Columbia,2021-02-01,4,0,17,NA,916,867,1034,NA,NA
District of Columbia,2021-02-02,4,0,17,NA,921,869,1048,NA,NA
District of Columbia,2021-02-03,4,0,16,NA,924,871,1056,NA,NA
District of Columbia,2021-02-04,4,0,16,NA,930,872,1067,NA,NA
District of Columbia,2021-02-05,4,0,18,NA,935,874,1083,NA,NA
District of Columbia,2021-02-06,4,0,16,NA,940,876,1097,NA,NA
District of Columbia,2021-02-07,4,0,18,NA,944,877,1113,NA,NA
District of Columbia,2021-02-08,4,0,17,NA,948,879,1129,NA,NA
Florida,2021-01-11,126,34,338,NA,23038,22946,23250,NA,NA
Florida,2021-01-12,122,37,311,NA,23166,23023,23446,NA,NA
Florida,2021-01-13,127,34,343,NA,23308,23111,23653,NA,NA
Florida,2021-01-14,124,33,355,NA,23448,23197,23926,NA,NA
Florida,2021-01-15,127,34,336,NA,23590,23291,24135,NA,NA
Florida,2021-01-16,122,33,350,NA,23725,23385,24363,NA,NA
Florida,2021-01-17,127,34,345,NA,23864,23475,24554,NA,NA
Florida,2021-01-18,123,32,362,NA,24000,23553,24737,NA,NA
Florida,2021-01-19,128,32,358,NA,24144,23638,24990,NA,NA
Florida,2021-01-20,129,34,382,NA,24278,23740,25250,NA,NA
Florida,2021-01-21,132,34,368,NA,24427,23818,25474,NA,NA
Florida,2021-01-22,128,33,384,NA,24564,23904,25734,NA,NA
Florida,2021-01-23,124,30,390,NA,24704,23975,25960,NA,NA
Florida,2021-01-24,130,29,386,NA,24846,24064,26252,NA,NA
Florida,2021-01-25,127,33,411,NA,24968,24141,26511,NA,NA
Florida,2021-01-26,132,31,434,NA,25130,24244,26768,NA,NA
Florida,2021-01-27,131,33,401,NA,25292,24307,27087,NA,NA
Florida,2021-01-28,129,35,429,NA,25424,24392,27351,NA,NA
Florida,2021-01-29,131,33,418,NA,25564,24468,27684,NA,NA
Florida,2021-01-30,134,31,421,NA,25720,24552,27964,NA,NA
Florida,2021-01-31,136,30,456,NA,25856,24625,28362,NA,NA
Florida,2021-02-01,130,34,426,NA,25998,24683,28604,NA,NA
Florida,2021-02-02,133,34,481,NA,26156,24771,28862,NA,NA
Florida,2021-02-03,131,30,452,NA,26285,24840,29145,NA,NA
Florida,2021-02-04,134,28,450,NA,26423,24910,29478,NA,NA
Florida,2021-02-05,135,32,468,NA,26553,24992,29776,NA,NA
Florida,2021-02-06,137,30,538,NA,26708,25065,30124,NA,NA
Florida,2021-02-07,136,31,487,NA,26854,25128,30481,NA,NA
Florida,2021-02-08,132,31,476,NA,27036,25186,30725,NA,NA
Georgia,2021-01-11,41,6,138,NA,11499,11464,11596,NA,NA
Georgia,2021-01-12,39,7,149,NA,11547,11486,11679,NA,NA
Georgia,2021-01-13,43,7,152,NA,11596,11507,11786,NA,NA
Georgia,2021-01-14,42,6,160,NA,11646,11533,11873,NA,NA
Georgia,2021-01-15,43,6,157,NA,11693,11561,11982,NA,NA
Georgia,2021-01-16,41,6,147,NA,11743,11590,12062,NA,NA
Georgia,2021-01-17,44,6,176,NA,11794,11618,12146,NA,NA
Georgia,2021-01-18,42,6,161,NA,11841,11644,12246,NA,NA
Georgia,2021-01-19,41,6,165,NA,11896,11674,12347,NA,NA
Georgia,2021-01-20,42,5,175,NA,11942,11698,12466,NA,NA
Georgia,2021-01-21,44,5,175,NA,11995,11719,12570,NA,NA
Georgia,2021-01-22,42,6,175,NA,12048,11748,12681,NA,NA
Georgia,2021-01-23,44,6,181,NA,12096,11792,12770,NA,NA
Georgia,2021-01-24,43,6,180,NA,12148,11814,12897,NA,NA
Georgia,2021-01-25,43,6,182,NA,12196,11840,12985,NA,NA
Georgia,2021-01-26,44,6,192,NA,12247,11858,13102,NA,NA
Georgia,2021-01-27,46,6,198,NA,12300,11877,13250,NA,NA
Georgia,2021-01-28,45,6,209,NA,12358,11908,13355,NA,NA
Georgia,2021-01-29,45,5,199,NA,12399,11928,13495,NA,NA
Georgia,2021-01-30,46,7,212,NA,12460,11948,13604,NA,NA
Georgia,2021-01-31,45,5,211,NA,12522,11974,13740,NA,NA
Georgia,2021-02-01,46,5,213,NA,12570,11996,13881,NA,NA
Georgia,2021-02-02,47,6,241,NA,12634,12020,14036,NA,NA
Georgia,2021-02-03,44,5,225,NA,12680,12036,14164,NA,NA
Georgia,2021-02-04,46,6,207,NA,12745,12061,14313,NA,NA
Georgia,2021-02-05,48,5,218,NA,12813,12080,14536,NA,NA
Georgia,2021-02-06,47,6,259,NA,12862,12119,14730,NA,NA
Georgia,2021-02-07,46,5,248,NA,12903,12137,14914,NA,NA
Georgia,2021-02-08,50,5,280,NA,12965,12153,15082,NA,NA
Hawaii,2021-01-11,1,0,7,NA,312,311,318,NA,NA
Hawaii,2021-01-12,1,0,7,NA,313,311,322,NA,NA
Hawaii,2021-01-13,1,0,7,NA,314,311,325,NA,NA
Hawaii,2021-01-14,1,0,8,NA,316,311,329,NA,NA
Hawaii,2021-01-15,1,0,7,NA,317,311,331,NA,NA
Hawaii,2021-01-16,1,0,8,NA,318,311,335,NA,NA
Hawaii,2021-01-17,1,0,7,NA,320,312,337,NA,NA
Hawaii,2021-01-18,1,0,8,NA,321,312,342,NA,NA
Hawaii,2021-01-19,1,0,8,NA,322,312,345,NA,NA
Hawaii,2021-01-20,1,0,7,NA,323,313,348,NA,NA
Hawaii,2021-01-21,1,0,8,NA,324,313,350,NA,NA
Hawaii,2021-01-22,1,0,8,NA,326,313,354,NA,NA
Hawaii,2021-01-23,1,0,8,NA,327,314,357,NA,NA
Hawaii,2021-01-24,1,0,8,NA,329,314,361,NA,NA
Hawaii,2021-01-25,1,0,8,NA,330,315,366,NA,NA
Hawaii,2021-01-26,1,0,8,NA,331,315,369,NA,NA
Hawaii,2021-01-27,1,0,8,NA,332,315,374,NA,NA
Hawaii,2021-01-28,1,0,9,NA,334,315,378,NA,NA
Hawaii,2021-01-29,1,0,8,NA,335,315,382,NA,NA
Hawaii,2021-01-30,1,0,9,NA,337,316,388,NA,NA
Hawaii,2021-01-31,1,0,8,NA,338,316,393,NA,NA
Hawaii,2021-02-01,1,0,8,NA,340,316,398,NA,NA
Hawaii,2021-02-02,1,0,9,NA,341,318,402,NA,NA
Hawaii,2021-02-03,1,0,8,NA,342,318,408,NA,NA
Hawaii,2021-02-04,1,0,9,NA,343,318,413,NA,NA
Hawaii,2021-02-05,0,0,9,NA,345,318,422,NA,NA
Hawaii,2021-02-06,1,0,11,NA,346,318,427,NA,NA
Hawaii,2021-02-07,1,0,9,NA,347,318,431,NA,NA
Hawaii,2021-02-08,1,0,10,NA,348,318,436,NA,NA
Idaho,2021-01-11,8,0,35,NA,1544,1536,1571,NA,NA
Idaho,2021-01-12,7,0,32,NA,1553,1539,1592,NA,NA
Idaho,2021-01-13,7,0,31,NA,1562,1543,1607,NA,NA
Idaho,2021-01-14,8,0,35,NA,1572,1547,1628,NA,NA
Idaho,2021-01-15,7,0,33,NA,1582,1551,1643,NA,NA
Idaho,2021-01-16,7,0,29,NA,1590,1555,1663,NA,NA
Idaho,2021-01-17,7,0,29,NA,1598,1560,1673,NA,NA
Idaho,2021-01-18,6,0,32,NA,1606,1564,1689,NA,NA
Idaho,2021-01-19,6,0,30,NA,1616,1569,1710,NA,NA
Idaho,2021-01-20,6,0,30,NA,1622,1572,1729,NA,NA
Idaho,2021-01-21,6,0,30,NA,1631,1575,1741,NA,NA
Idaho,2021-01-22,6,0,29,NA,1638,1579,1758,NA,NA
Idaho,2021-01-23,6,0,27,NA,1646,1581,1776,NA,NA
Idaho,2021-01-24,6,0,29,NA,1652,1584,1789,NA,NA
Idaho,2021-01-25,6,0,29,NA,1659,1587,1807,NA,NA
Idaho,2021-01-26,5,0,28,NA,1665,1590,1819,NA,NA
Idaho,2021-01-27,5,0,28,NA,1673,1594,1833,NA,NA
Idaho,2021-01-28,5,0,30,NA,1680,1597,1851,NA,NA
Idaho,2021-01-29,5,0,29,NA,1685,1600,1868,NA,NA
Idaho,2021-01-30,5,0,27,NA,1691,1601,1893,NA,NA
Idaho,2021-01-31,5,0,25,NA,1697,1604,1914,NA,NA
Idaho,2021-02-01,5,0,24,NA,1703,1607,1932,NA,NA
Idaho,2021-02-02,4,0,27,NA,1708,1609,1944,NA,NA
Idaho,2021-02-03,4,0,28,NA,1714,1612,1956,NA,NA
Idaho,2021-02-04,4,0,27,NA,1718,1614,1974,NA,NA
Idaho,2021-02-05,4,0,28,NA,1722,1616,2009,NA,NA
Idaho,2021-02-06,4,0,27,NA,1728,1616,2019,NA,NA
Idaho,2021-02-07,4,0,24,NA,1734,1618,2042,NA,NA
Idaho,2021-02-08,4,0,25,NA,1736,1619,2062,NA,NA
Illinois,2021-01-11,126,47,259,NA,19419,19340,19552,NA,NA
Illinois,2021-01-12,122,44,257,NA,19550,19419,19743,NA,NA
Illinois,2021-01-13,124,48,255,NA,19682,19507,19922,NA,NA
Illinois,2021-01-14,121,45,258,NA,19812,19607,20085,NA,NA
Illinois,2021-01-15,116,46,255,NA,19935,19697,20258,NA,NA
Illinois,2021-01-16,119,48,242,NA,20060,19779,20433,NA,NA
Illinois,2021-01-17,116,48,255,NA,20181,19858,20585,NA,NA
Illinois,2021-01-18,112,42,238,NA,20299,19943,20745,NA,NA
Illinois,2021-01-19,116,44,243,NA,20431,20028,20932,NA,NA
Illinois,2021-01-20,109,42,239,NA,20544,20109,21076,NA,NA
Illinois,2021-01-21,108,40,230,NA,20660,20183,21246,NA,NA
