state,date,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7,daily_deaths_actual
Arkansas,2020-12-13,9,1,31,NA,2649,2568,2796,NA,NA
Arkansas,2020-12-14,9,1,31,NA,2658,2572,2813,NA,NA
Arkansas,2020-12-15,9,1,29,NA,2667,2578,2823,NA,NA
Arkansas,2020-12-16,9,1,33,NA,2677,2583,2841,NA,NA
Arkansas,2020-12-17,8,1,29,NA,2688,2586,2860,NA,NA
Arkansas,2020-12-18,8,1,28,NA,2696,2592,2882,NA,NA
Arkansas,2020-12-19,7,1,29,NA,2704,2597,2901,NA,NA
Arkansas,2020-12-20,7,1,26,NA,2712,2600,2916,NA,NA
Arkansas,2020-12-21,7,1,28,NA,2721,2604,2937,NA,NA
Arkansas,2020-12-22,7,0,26,NA,2728,2608,2954,NA,NA
Arkansas,2020-12-23,7,0,25,NA,2734,2611,2971,NA,NA
Arkansas,2020-12-24,6,0,27,NA,2741,2617,2993,NA,NA
Arkansas,2020-12-25,6,0,28,NA,2749,2619,3010,NA,NA
Arkansas,2020-12-26,6,0,27,NA,2755,2625,3031,NA,NA
Arkansas,2020-12-27,6,0,24,NA,2764,2627,3048,NA,NA
Arkansas,2020-12-28,6,0,26,NA,2768,2628,3061,NA,NA
California,2020-11-30,57,23,121,NA,19211,19177,19275,NA,NA
California,2020-12-01,55,19,127,NA,19270,19212,19370,NA,NA
California,2020-12-02,56,22,134,NA,19331,19253,19459,NA,NA
California,2020-12-03,57,21,126,NA,19390,19293,19550,NA,NA
California,2020-12-04,57,21,130,NA,19452,19335,19630,NA,NA
California,2020-12-05,59,23,127,NA,19516,19375,19716,NA,NA
California,2020-12-06,60,21,123,NA,19574,19422,19812,NA,NA
California,2020-12-07,57,21,139,NA,19638,19458,19909,NA,NA
California,2020-12-08,56,21,135,NA,19699,19497,20009,NA,NA
California,2020-12-09,59,19,133,NA,19759,19534,20120,NA,NA
California,2020-12-10,59,21,138,NA,19826,19572,20206,NA,NA
California,2020-12-11,58,20,133,NA,19892,19610,20299,NA,NA
California,2020-12-12,59,18,132,NA,19951,19641,20398,NA,NA
California,2020-12-13,59,20,136,NA,20014,19679,20482,NA,NA
California,2020-12-14,58,20,137,NA,20074,19716,20595,NA,NA
California,2020-12-15,58,19,144,NA,20138,19754,20726,NA,NA
California,2020-12-16,60,18,153,NA,20200,19782,20842,NA,NA
California,2020-12-17,60,20,143,NA,20264,19810,20942,NA,NA
California,2020-12-18,60,20,157,NA,20332,19852,21061,NA,NA
California,2020-12-19,59,20,154,NA,20398,19878,21189,NA,NA
California,2020-12-20,59,19,166,NA,20456,19911,21310,NA,NA
California,2020-12-21,60,21,146,NA,20521,19943,21404,NA,NA
California,2020-12-22,58,19,156,NA,20586,19975,21527,NA,NA
California,2020-12-23,60,20,154,NA,20652,20017,21643,NA,NA
California,2020-12-24,59,17,152,NA,20720,20039,21767,NA,NA
California,2020-12-25,59,18,162,NA,20778,20060,21924,NA,NA
California,2020-12-26,62,18,160,NA,20851,20117,22016,NA,NA
California,2020-12-27,60,17,170,NA,20915,20141,22152,NA,NA
California,2020-12-28,61,17,176,NA,20981,20171,22277,NA,NA
Colorado,2020-11-30,34,8,96,NA,3048,3022,3110,NA,NA
Colorado,2020-12-01,35,8,113,NA,3088,3039,3185,NA,NA
Colorado,2020-12-02,36,8,108,NA,3127,3062,3248,NA,NA
Colorado,2020-12-03,34,6,109,NA,3168,3082,3333,NA,NA
Colorado,2020-12-04,36,7,114,NA,3210,3106,3406,NA,NA
Colorado,2020-12-05,38,7,131,NA,3252,3129,3487,NA,NA
Colorado,2020-12-06,36,8,116,NA,3292,3155,3558,NA,NA
Colorado,2020-12-07,39,8,129,NA,3337,3174,3647,NA,NA
Colorado,2020-12-08,40,7,124,NA,3384,3199,3730,NA,NA
Colorado,2020-12-09,39,7,128,NA,3424,3226,3820,NA,NA
Colorado,2020-12-10,41,8,134,NA,3470,3250,3909,NA,NA
Colorado,2020-12-11,40,10,147,NA,3514,3280,4017,NA,NA
Colorado,2020-12-12,43,9,135,NA,3568,3300,4068,NA,NA
Colorado,2020-12-13,41,9,140,NA,3616,3327,4190,NA,NA
Colorado,2020-12-14,44,8,145,NA,3664,3350,4301,NA,NA
Colorado,2020-12-15,44,10,148,NA,3711,3373,4421,NA,NA
Colorado,2020-12-16,42,9,162,NA,3764,3393,4547,NA,NA
Colorado,2020-12-17,46,8,149,NA,3806,3420,4692,NA,NA
Colorado,2020-12-18,43,9,178,NA,3858,3441,4831,NA,NA
Colorado,2020-12-19,44,10,173,NA,3909,3456,4926,NA,NA
Colorado,2020-12-20,47,9,182,NA,3962,3475,5078,NA,NA
Colorado,2020-12-21,50,7,185,NA,4012,3494,5190,NA,NA
Colorado,2020-12-22,45,8,188,NA,4066,3506,5355,NA,NA
Colorado,2020-12-23,47,8,182,NA,4128,3534,5497,NA,NA
Colorado,2020-12-24,48,8,190,NA,4184,3564,5631,NA,NA
Colorado,2020-12-25,47,8,220,NA,4230,3578,5782,NA,NA
Colorado,2020-12-26,49,8,226,NA,4298,3604,5993,NA,NA
Colorado,2020-12-27,52,7,237,NA,4362,3629,6145,NA,NA
Colorado,2020-12-28,50,10,223,NA,4416,3649,6267,NA,NA
Connecticut,2020-11-30,12,1,52,NA,4973,4962,5013,NA,NA
Connecticut,2020-12-01,11,1,52,NA,4988,4966,5043,NA,NA
Connecticut,2020-12-02,12,1,55,NA,5004,4973,5073,NA,NA
Connecticut,2020-12-03,12,0,53,NA,5019,4979,5102,NA,NA
Connecticut,2020-12-04,12,0,55,NA,5034,4986,5141,NA,NA
Connecticut,2020-12-05,13,1,58,NA,5049,4993,5181,NA,NA
Connecticut,2020-12-06,13,1,63,NA,5065,5002,5216,NA,NA
Connecticut,2020-12-07,13,1,56,NA,5081,5009,5258,NA,NA
Connecticut,2020-12-08,13,1,61,NA,5098,5015,5297,NA,NA
Connecticut,2020-12-09,13,1,66,NA,5114,5022,5341,NA,NA
Connecticut,2020-12-10,13,1,63,NA,5130,5028,5360,NA,NA
Connecticut,2020-12-11,13,1,68,NA,5146,5038,5424,NA,NA
Connecticut,2020-12-12,13,1,62,NA,5164,5046,5461,NA,NA
Connecticut,2020-12-13,14,1,68,NA,5182,5051,5510,NA,NA
Connecticut,2020-12-14,13,1,72,NA,5201,5057,5561,NA,NA
Connecticut,2020-12-15,14,1,72,NA,5218,5064,5610,NA,NA
Connecticut,2020-12-16,15,1,79,NA,5235,5070,5667,NA,NA
Connecticut,2020-12-17,14,1,78,NA,5258,5075,5741,NA,NA
Connecticut,2020-12-18,14,1,86,NA,5272,5082,5776,NA,NA
Connecticut,2020-12-19,15,1,77,NA,5294,5084,5815,NA,NA
Connecticut,2020-12-20,15,1,83,NA,5313,5088,5884,NA,NA
Connecticut,2020-12-21,15,1,79,NA,5331,5095,5956,NA,NA
Connecticut,2020-12-22,16,1,93,NA,5352,5101,6013,NA,NA
Connecticut,2020-12-23,16,1,93,NA,5369,5105,6057,NA,NA
Connecticut,2020-12-24,15,1,92,NA,5389,5110,6161,NA,NA
Connecticut,2020-12-25,15,1,98,NA,5410,5116,6217,NA,NA
Connecticut,2020-12-26,15,1,105,NA,5431,5120,6308,NA,NA
Connecticut,2020-12-27,16,1,115,NA,5446,5123,6383,NA,NA
Connecticut,2020-12-28,17,1,129,NA,5464,5129,6471,NA,NA
Delaware,2020-11-30,2,0,12,NA,773,771,783,NA,NA
Delaware,2020-12-01,2,0,12,NA,776,771,789,NA,NA
Delaware,2020-12-02,2,0,12,NA,778,772,796,NA,NA
Delaware,2020-12-03,2,0,13,NA,781,772,802,NA,NA
Delaware,2020-12-04,1,0,13,NA,783,773,809,NA,NA
Delaware,2020-12-05,2,0,12,NA,785,774,815,NA,NA
Delaware,2020-12-06,2,0,12,NA,788,774,823,NA,NA
Delaware,2020-12-07,1,0,13,NA,790,775,831,NA,NA
Delaware,2020-12-08,2,0,13,NA,792,776,838,NA,NA
Delaware,2020-12-09,2,0,13,NA,795,777,844,NA,NA
Delaware,2020-12-10,2,0,12,NA,796,777,851,NA,NA
Delaware,2020-12-11,2,0,11,NA,799,777,857,NA,NA
Delaware,2020-12-12,2,0,14,NA,802,778,865,NA,NA
Delaware,2020-12-13,2,0,13,NA,804,779,870,NA,NA
Delaware,2020-12-14,2,0,13,NA,806,780,881,NA,NA
Delaware,2020-12-15,1,0,14,NA,809,780,887,NA,NA
Delaware,2020-12-16,1,0,14,NA,811,782,894,NA,NA
Delaware,2020-12-17,1,0,13,NA,812,782,901,NA,NA
Delaware,2020-12-18,1,0,15,NA,815,783,914,NA,NA
Delaware,2020-12-19,1,0,16,NA,816,784,921,NA,NA
Delaware,2020-12-20,1,0,13,NA,818,784,931,NA,NA
Delaware,2020-12-21,1,0,13,NA,820,784,938,NA,NA
Delaware,2020-12-22,1,0,16,NA,823,786,947,NA,NA
Delaware,2020-12-23,1,0,16,NA,825,786,959,NA,NA
Delaware,2020-12-24,1,0,17,NA,826,786,968,NA,NA
Delaware,2020-12-25,1,0,15,NA,829,787,974,NA,NA
Delaware,2020-12-26,1,0,14,NA,832,788,982,NA,NA
Delaware,2020-12-27,1,0,18,NA,833,788,994,NA,NA
Delaware,2020-12-28,1,0,16,NA,835,789,1004,NA,NA
District of Columbia,2020-11-30,1,0,6,NA,684,683,689,NA,NA
District of Columbia,2020-12-01,1,0,6,NA,685,683,691,NA,NA
District of Columbia,2020-12-02,1,0,6,NA,686,683,695,NA,NA
District of Columbia,2020-12-03,1,0,6,NA,688,683,698,NA,NA
District of Columbia,2020-12-04,1,0,7,NA,689,683,702,NA,NA
District of Columbia,2020-12-05,1,0,6,NA,690,683,705,NA,NA
District of Columbia,2020-12-06,1,0,6,NA,691,684,709,NA,NA
District of Columbia,2020-12-07,1,0,7,NA,693,685,712,NA,NA
District of Columbia,2020-12-08,1,0,7,NA,694,685,717,NA,NA
District of Columbia,2020-12-09,1,0,7,NA,695,685,722,NA,NA
District of Columbia,2020-12-10,1,0,7,NA,696,685,725,NA,NA
District of Columbia,2020-12-11,1,0,7,NA,698,686,728,NA,NA
District of Columbia,2020-12-12,1,0,7,NA,699,686,732,NA,NA
District of Columbia,2020-12-13,1,0,7,NA,700,686,737,NA,NA
District of Columbia,2020-12-14,1,0,7,NA,701,687,740,NA,NA
District of Columbia,2020-12-15,1,0,7,NA,703,687,745,NA,NA
District of Columbia,2020-12-16,1,0,7,NA,704,687,749,NA,NA
District of Columbia,2020-12-17,1,0,7,NA,705,687,754,NA,NA
District of Columbia,2020-12-18,1,0,8,NA,706,688,757,NA,NA
District of Columbia,2020-12-19,1,0,8,NA,708,688,761,NA,NA
District of Columbia,2020-12-20,1,0,8,NA,709,689,768,NA,NA
District of Columbia,2020-12-21,1,0,8,NA,710,689,775,NA,NA
District of Columbia,2020-12-22,1,0,9,NA,712,689,779,NA,NA
District of Columbia,2020-12-23,1,0,9,NA,713,689,785,NA,NA
District of Columbia,2020-12-24,1,0,8,NA,714,689,792,NA,NA
District of Columbia,2020-12-25,1,0,10,NA,715,689,797,NA,NA
District of Columbia,2020-12-26,1,0,9,NA,717,689,807,NA,NA
District of Columbia,2020-12-27,1,0,9,NA,718,690,815,NA,NA
District of Columbia,2020-12-28,1,0,10,NA,720,690,822,NA,NA
Florida,2020-11-30,64,18,172,NA,18564,18518,18672,NA,NA
Florida,2020-12-01,62,18,176,NA,18633,18553,18790,NA,NA
Florida,2020-12-02,62,16,157,NA,18698,18593,18882,NA,NA
Florida,2020-12-03,60,16,165,NA,18765,18634,19008,NA,NA
Florida,2020-12-04,62,14,161,NA,18833,18680,19115,NA,NA
Florida,2020-12-05,60,16,159,NA,18900,18724,19217,NA,NA
Florida,2020-12-06,60,17,175,NA,18965,18769,19325,NA,NA
Florida,2020-12-07,60,15,167,NA,19030,18810,19427,NA,NA
Florida,2020-12-08,62,16,180,NA,19098,18851,19555,NA,NA
Florida,2020-12-09,59,14,181,NA,19161,18885,19684,NA,NA
Florida,2020-12-10,60,14,170,NA,19225,18920,19785,NA,NA
Florida,2020-12-11,57,14,163,NA,19291,18962,19917,NA,NA
Florida,2020-12-12,60,13,176,NA,19352,18999,20006,NA,NA
Florida,2020-12-13,57,14,174,NA,19421,19033,20142,NA,NA
Florida,2020-12-14,55,12,166,NA,19478,19064,20237,NA,NA
Florida,2020-12-15,56,13,168,NA,19540,19092,20361,NA,NA
Florida,2020-12-16,55,13,169,NA,19608,19127,20470,NA,NA
Florida,2020-12-17,53,11,171,NA,19672,19158,20601,NA,NA
Florida,2020-12-18,54,13,180,NA,19730,19189,20714,NA,NA
Florida,2020-12-19,52,13,181,NA,19795,19223,20873,NA,NA
Florida,2020-12-20,50,13,170,NA,19842,19240,20993,NA,NA
Florida,2020-12-21,52,11,195,NA,19902,19272,21133,NA,NA
Florida,2020-12-22,50,10,182,NA,19956,19302,21278,NA,NA
Florida,2020-12-23,50,11,172,NA,20010,19323,21452,NA,NA
Florida,2020-12-24,50,10,181,NA,20065,19360,21511,NA,NA
Florida,2020-12-25,49,11,186,NA,20122,19381,21670,NA,NA
Florida,2020-12-26,48,9,175,NA,20178,19412,21800,NA,NA
Florida,2020-12-27,49,11,197,NA,20233,19440,21925,NA,NA
Florida,2020-12-28,49,9,186,NA,20285,19462,22116,NA,NA
Georgia,2020-11-30,26,3,91,NA,9468,9445,9533,NA,NA
Georgia,2020-12-01,26,3,100,NA,9497,9458,9597,NA,NA
Georgia,2020-12-02,26,4,87,NA,9528,9474,9641,NA,NA
Georgia,2020-12-03,23,3,80,NA,9556,9492,9689,NA,NA
Georgia,2020-12-04,22,3,81,NA,9583,9508,9734,NA,NA
Georgia,2020-12-05,23,3,83,NA,9612,9520,9776,NA,NA
Georgia,2020-12-06,22,3,82,NA,9638,9533,9820,NA,NA
Georgia,2020-12-07,21,2,83,NA,9662,9548,9884,NA,NA
Georgia,2020-12-08,20,2,83,NA,9688,9562,9912,NA,NA
Georgia,2020-12-09,19,3,68,NA,9709,9574,9944,NA,NA
Georgia,2020-12-10,19,3,77,NA,9734,9587,9991,NA,NA
Georgia,2020-12-11,19,2,71,NA,9760,9599,10029,NA,NA
Georgia,2020-12-12,17,2,74,NA,9780,9613,10075,NA,NA
Georgia,2020-12-13,17,2,69,NA,9798,9621,10113,NA,NA
Georgia,2020-12-14,15,1,69,NA,9815,9637,10171,NA,NA
Georgia,2020-12-15,16,1,65,NA,9836,9649,10200,NA,NA
Georgia,2020-12-16,15,2,66,NA,9854,9660,10233,NA,NA
Georgia,2020-12-17,15,1,69,NA,9873,9664,10295,NA,NA
Georgia,2020-12-18,13,1,61,NA,9891,9673,10329,NA,NA
Georgia,2020-12-19,13,1,59,NA,9910,9682,10358,NA,NA
Georgia,2020-12-20,13,1,53,NA,9924,9689,10391,NA,NA
Georgia,2020-12-21,13,1,61,NA,9937,9697,10429,NA,NA
Georgia,2020-12-22,12,1,58,NA,9952,9705,10468,NA,NA
Georgia,2020-12-23,11,1,61,NA,9968,9709,10530,NA,NA
Georgia,2020-12-24,11,0,57,NA,9982,9712,10564,NA,NA
Georgia,2020-12-25,10,1,55,NA,9996,9718,10591,NA,NA
Georgia,2020-12-26,10,1,54,NA,10011,9723,10637,NA,NA
Georgia,2020-12-27,10,1,55,NA,10020,9725,10674,NA,NA
Georgia,2020-12-28,9,1,57,NA,10032,9732,10703,NA,NA
Hawaii,2020-11-30,0,0,5,NA,247,247,252,NA,NA
Hawaii,2020-12-01,0,0,5,NA,248,247,255,NA,NA
Hawaii,2020-12-02,0,0,6,NA,249,247,257,NA,NA
Hawaii,2020-12-03,0,0,5,NA,250,247,260,NA,NA
Hawaii,2020-12-04,0,0,6,NA,251,247,262,NA,NA
Hawaii,2020-12-05,0,0,5,NA,252,247,264,NA,NA
Hawaii,2020-12-06,0,0,5,NA,253,247,266,NA,NA
Hawaii,2020-12-07,0,0,5,NA,254,248,268,NA,NA
Hawaii,2020-12-08,0,0,5,NA,254,248,269,NA,NA
Hawaii,2020-12-09,0,0,5,NA,255,248,272,NA,NA
Hawaii,2020-12-10,0,0,5,NA,256,248,273,NA,NA
Hawaii,2020-12-11,0,0,5,NA,257,248,275,NA,NA
Hawaii,2020-12-12,0,0,5,NA,257,249,277,NA,NA
Hawaii,2020-12-13,0,0,5,NA,258,249,280,NA,NA
Hawaii,2020-12-14,0,0,5,NA,259,249,282,NA,NA
Hawaii,2020-12-15,0,0,4,NA,260,249,283,NA,NA
Hawaii,2020-12-16,0,0,5,NA,260,249,286,NA,NA
Hawaii,2020-12-17,0,0,5,NA,261,250,287,NA,NA
Hawaii,2020-12-18,0,0,5,NA,261,250,289,NA,NA
Hawaii,2020-12-19,0,0,5,NA,262,250,291,NA,NA
Hawaii,2020-12-20,0,0,4,NA,263,250,293,NA,NA
Hawaii,2020-12-21,0,0,4,NA,263,250,294,NA,NA
Hawaii,2020-12-22,0,0,4,NA,264,250,297,NA,NA
Hawaii,2020-12-23,0,0,4,NA,264,250,297,NA,NA
Hawaii,2020-12-24,0,0,4,NA,265,251,300,NA,NA
Hawaii,2020-12-25,0,0,4,NA,265,251,301,NA,NA
Hawaii,2020-12-26,0,0,4,NA,266,251,302,NA,NA
Hawaii,2020-12-27,0,0,4,NA,266,251,304,NA,NA
Hawaii,2020-12-28,0,0,4,NA,267,251,306,NA,NA
Idaho,2020-11-30,7,1,22,NA,929,923,944,NA,NA
Idaho,2020-12-01,7,1,21,NA,937,927,957,NA,NA
Idaho,2020-12-02,6,1,20,NA,945,931,969,NA,NA
Idaho,2020-12-03,7,0,21,NA,951,935,980,NA,NA
Idaho,2020-12-04,6,1,20,NA,959,939,991,NA,NA
Idaho,2020-12-05,6,0,19,NA,966,943,1004,NA,NA
Idaho,2020-12-06,6,1,20,NA,973,947,1014,NA,NA
Idaho,2020-12-07,6,0,19,NA,979,951,1027,NA,NA
Idaho,2020-12-08,6,0,19,NA,986,955,1036,NA,NA
Idaho,2020-12-09,5,0,18,NA,991,959,1046,NA,NA
Idaho,2020-12-10,5,0,17,NA,997,963,1053,NA,NA
Idaho,2020-12-11,4,0,18,NA,1002,966,1061,NA,NA
Idaho,2020-12-12,4,0,15,NA,1007,970,1069,NA,NA
Idaho,2020-12-13,4,0,16,NA,1012,973,1077,NA,NA
Idaho,2020-12-14,4,0,16,NA,1017,975,1085,NA,NA
Idaho,2020-12-15,4,0,15,NA,1021,978,1097,NA,NA
Idaho,2020-12-16,4,0,14,NA,1025,981,1100,NA,NA
Idaho,2020-12-17,4,0,14,NA,1029,983,1109,NA,NA
Idaho,2020-12-18,3,0,14,NA,1033,986,1115,NA,NA
Idaho,2020-12-19,3,0,13,NA,1037,988,1124,NA,NA
Idaho,2020-12-20,3,0,12,NA,1040,989,1130,NA,NA
Idaho,2020-12-21,3,0,13,NA,1044,991,1136,NA,NA
Idaho,2020-12-22,3,0,11,NA,1047,994,1140,NA,NA
Idaho,2020-12-23,2,0,11,NA,1050,995,1147,NA,NA
Idaho,2020-12-24,2,0,10,NA,1052,997,1151,NA,NA
Idaho,2020-12-25,2,0,10,NA,1056,998,1154,NA,NA
Idaho,2020-12-26,2,0,11,NA,1058,1000,1161,NA,NA
Idaho,2020-12-27,2,0,10,NA,1061,1001,1168,NA,NA
Idaho,2020-12-28,2,0,10,NA,1062,1002,1172,NA,NA
Illinois,2020-11-30,120,58,226,NA,13002,12940,13108,NA,NA
Illinois,2020-12-01,123,61,233,NA,13129,13035,13296,NA,NA
Illinois,2020-12-02,127,62,224,NA,13259,13128,13467,NA,NA
Illinois,2020-12-03,129,61,236,NA,13388,13235,13640,NA,NA
Illinois,2020-12-04,125,65,250,NA,13521,13344,13834,NA,NA
Illinois,2020-12-05,129,62,248,NA,13650,13447,14017,NA,NA
Illinois,2020-12-06,128,63,245,NA,13784,13566,14192,NA,NA
Illinois,2020-12-07,130,66,261,NA,13912,13682,14381,NA,NA
Illinois,2020-12-08,132,62,270,NA,14043,13803,14577,NA,NA
Illinois,2020-12-09,136,67,260,NA,14184,13913,14772,NA,NA
Illinois,2020-12-10,136,65,262,NA,14318,14030,15006,NA,NA
Illinois,2020-12-11,135,68,265,NA,14452,14139,15197,NA,NA
Illinois,2020-12-12,136,68,263,NA,14592,14259,15413,NA,NA
Illinois,2020-12-13,138,68,288,NA,14725,14387,15635,NA,NA
Illinois,2020-12-14,138,68,264,NA,14856,14504,15820,NA,NA
