state,date,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7,daily_deaths_actual
Alaska,2020-10-20,0,0,5,NA,69,67,75,NA,NA
Alaska,2020-10-21,0,0,4,NA,70,67,77,NA,NA
Alaska,2020-10-22,0,0,4,NA,70,67,79,NA,NA
Alaska,2020-10-23,0,0,5,NA,71,67,81,NA,NA
Alaska,2020-10-24,0,0,4,NA,72,67,83,NA,NA
Alaska,2020-10-25,0,0,4,NA,72,67,85,NA,NA
Alaska,2020-10-26,0,0,4,NA,73,67,87,NA,NA
Alaska,2020-10-27,0,0,4,NA,73,67,89,NA,NA
Alaska,2020-10-28,0,0,4,NA,74,67,91,NA,NA
Alaska,2020-10-29,0,0,4,NA,75,68,92,NA,NA
Alaska,2020-10-30,0,0,4,NA,75,68,94,NA,NA
Alaska,2020-10-31,0,0,4,NA,76,68,95,NA,NA
Alaska,2020-11-01,0,0,5,NA,76,68,97,NA,NA
Alaska,2020-11-02,0,0,4,NA,77,68,99,NA,NA
Alaska,2020-11-03,0,0,4,NA,78,68,100,NA,NA
Alaska,2020-11-04,0,0,4,NA,78,68,101,NA,NA
Alaska,2020-11-05,0,0,4,NA,78,68,104,NA,NA
Alaska,2020-11-06,0,0,4,NA,79,68,106,NA,NA
Alaska,2020-11-07,0,0,4,NA,79,69,107,NA,NA
Alaska,2020-11-08,0,0,4,NA,80,69,108,NA,NA
Alaska,2020-11-09,0,0,4,NA,80,69,112,NA,NA
Alaska,2020-11-10,0,0,3,NA,80,69,113,NA,NA
Alaska,2020-11-11,0,0,4,NA,81,69,115,NA,NA
Alaska,2020-11-12,0,0,4,NA,81,69,116,NA,NA
Alaska,2020-11-13,0,0,3,NA,82,69,117,NA,NA
Alaska,2020-11-14,0,0,3,NA,82,69,119,NA,NA
Alaska,2020-11-15,0,0,3,NA,82,69,120,NA,NA
Arizona,2020-10-18,6,0,27,NA,5840,5834,5861,NA,NA
Arizona,2020-10-19,6,0,26,NA,5847,5836,5873,NA,NA
Arizona,2020-10-20,5,0,27,NA,5854,5839,5890,NA,NA
Arizona,2020-10-21,5,0,24,NA,5860,5842,5901,NA,NA
Arizona,2020-10-22,5,0,25,NA,5868,5845,5915,NA,NA
Arizona,2020-10-23,5,0,24,NA,5874,5849,5928,NA,NA
Arizona,2020-10-24,5,0,22,NA,5880,5851,5940,NA,NA
Arizona,2020-10-25,5,0,22,NA,5887,5855,5954,NA,NA
Arizona,2020-10-26,5,0,23,NA,5892,5859,5966,NA,NA
Arizona,2020-10-27,4,0,22,NA,5898,5862,5981,NA,NA
Arizona,2020-10-28,4,0,22,NA,5902,5864,5989,NA,NA
Arizona,2020-10-29,4,0,23,NA,5907,5866,6007,NA,NA
Arizona,2020-10-30,4,0,22,NA,5913,5869,6018,NA,NA
Arizona,2020-10-31,4,0,21,NA,5918,5871,6031,NA,NA
Arizona,2020-11-01,4,0,20,NA,5923,5875,6045,NA,NA
Arizona,2020-11-02,4,0,21,NA,5928,5878,6062,NA,NA
Arizona,2020-11-03,3,0,22,NA,5932,5880,6073,NA,NA
Arizona,2020-11-04,3,0,19,NA,5936,5883,6087,NA,NA
Arizona,2020-11-05,3,0,21,NA,5940,5884,6101,NA,NA
Arizona,2020-11-06,3,0,22,NA,5944,5887,6119,NA,NA
Arizona,2020-11-07,3,0,21,NA,5948,5889,6127,NA,NA
Arizona,2020-11-08,3,0,20,NA,5952,5889,6141,NA,NA
Arizona,2020-11-09,3,0,19,NA,5955,5891,6150,NA,NA
Arizona,2020-11-10,3,0,18,NA,5958,5893,6161,NA,NA
Arizona,2020-11-11,3,0,21,NA,5962,5895,6170,NA,NA
Arizona,2020-11-12,3,0,16,NA,5965,5896,6175,NA,NA
Arizona,2020-11-13,3,0,21,NA,5969,5897,6183,NA,NA
Arizona,2020-11-14,3,0,17,NA,5971,5900,6190,NA,NA
Arizona,2020-11-15,2,0,18,NA,5974,5900,6211,NA,NA
Arkansas,2020-10-18,18,3,51,NA,1723,1708,1756,NA,NA
Arkansas,2020-10-19,19,4,51,NA,1743,1719,1788,NA,NA
Arkansas,2020-10-20,18,4,48,NA,1764,1731,1822,NA,NA
Arkansas,2020-10-21,19,4,58,NA,1783,1744,1855,NA,NA
Arkansas,2020-10-22,18,4,54,NA,1804,1756,1882,NA,NA
Arkansas,2020-10-23,18,4,50,NA,1824,1769,1913,NA,NA
Arkansas,2020-10-24,17,4,51,NA,1843,1780,1941,NA,NA
Arkansas,2020-10-25,18,3,55,NA,1863,1794,1975,NA,NA
Arkansas,2020-10-26,18,3,48,NA,1882,1805,2001,NA,NA
Arkansas,2020-10-27,17,4,49,NA,1900,1818,2031,NA,NA
Arkansas,2020-10-28,17,4,51,NA,1919,1831,2067,NA,NA
Arkansas,2020-10-29,18,3,48,NA,1939,1844,2092,NA,NA
Arkansas,2020-10-30,17,3,50,NA,1958,1856,2124,NA,NA
Arkansas,2020-10-31,16,3,52,NA,1976,1864,2155,NA,NA
Arkansas,2020-11-01,15,3,48,NA,1994,1872,2200,NA,NA
Arkansas,2020-11-02,16,3,49,NA,2012,1882,2236,NA,NA
Arkansas,2020-11-03,15,3,47,NA,2027,1896,2263,NA,NA
Arkansas,2020-11-04,15,3,47,NA,2042,1903,2294,NA,NA
Arkansas,2020-11-05,16,3,52,NA,2060,1914,2330,NA,NA
Arkansas,2020-11-06,14,2,48,NA,2077,1920,2360,NA,NA
Arkansas,2020-11-07,14,2,48,NA,2092,1929,2387,NA,NA
Arkansas,2020-11-08,14,2,47,NA,2108,1936,2429,NA,NA
Arkansas,2020-11-09,13,2,46,NA,2121,1945,2457,NA,NA
Arkansas,2020-11-10,12,2,45,NA,2135,1952,2487,NA,NA
Arkansas,2020-11-11,13,2,43,NA,2152,1959,2505,NA,NA
Arkansas,2020-11-12,12,1,43,NA,2165,1966,2535,NA,NA
Arkansas,2020-11-13,13,2,45,NA,2179,1974,2575,NA,NA
Arkansas,2020-11-14,12,2,42,NA,2193,1978,2604,NA,NA
Arkansas,2020-11-15,11,2,43,NA,2206,1984,2619,NA,NA
California,2020-10-18,47,19,101,NA,17029,17001,17083,NA,NA
California,2020-10-19,46,16,103,NA,17077,17030,17161,NA,NA
California,2020-10-20,45,17,101,NA,17125,17064,17224,NA,NA
California,2020-10-21,45,17,96,NA,17171,17098,17289,NA,NA
California,2020-10-22,44,16,102,NA,17218,17128,17355,NA,NA
California,2020-10-23,42,14,98,NA,17263,17158,17426,NA,NA
California,2020-10-24,42,15,94,NA,17309,17194,17493,NA,NA
California,2020-10-25,42,14,99,NA,17352,17226,17557,NA,NA
California,2020-10-26,41,13,97,NA,17397,17252,17624,NA,NA
California,2020-10-27,40,14,96,NA,17440,17279,17686,NA,NA
California,2020-10-28,39,13,93,NA,17482,17308,17747,NA,NA
California,2020-10-29,39,13,92,NA,17523,17327,17826,NA,NA
California,2020-10-30,38,13,101,NA,17565,17355,17890,NA,NA
California,2020-10-31,38,11,92,NA,17606,17382,17962,NA,NA
California,2020-11-01,36,12,91,NA,17643,17400,18029,NA,NA
California,2020-11-02,36,12,89,NA,17685,17429,18089,NA,NA
California,2020-11-03,35,10,90,NA,17721,17448,18159,NA,NA
California,2020-11-04,35,10,90,NA,17757,17470,18220,NA,NA
California,2020-11-05,35,10,89,NA,17796,17490,18287,NA,NA
California,2020-11-06,34,10,88,NA,17830,17512,18350,NA,NA
California,2020-11-07,33,10,92,NA,17869,17528,18407,NA,NA
California,2020-11-08,32,8,93,NA,17900,17545,18484,NA,NA
California,2020-11-09,32,9,83,NA,17935,17563,18564,NA,NA
California,2020-11-10,31,9,83,NA,17967,17580,18631,NA,NA
California,2020-11-11,30,8,92,NA,18001,17595,18693,NA,NA
California,2020-11-12,30,9,87,NA,18031,17609,18756,NA,NA
California,2020-11-13,29,7,88,NA,18060,17624,18821,NA,NA
California,2020-11-14,28,7,92,NA,18088,17641,18898,NA,NA
California,2020-11-15,28,7,87,NA,18116,17655,18976,NA,NA
Colorado,2020-10-18,7,0,27,NA,2194,2187,2214,NA,NA
Colorado,2020-10-19,7,0,31,NA,2203,2190,2233,NA,NA
Colorado,2020-10-20,8,0,29,NA,2212,2194,2251,NA,NA
Colorado,2020-10-21,8,1,29,NA,2222,2198,2266,NA,NA
Colorado,2020-10-22,8,1,29,NA,2231,2202,2283,NA,NA
Colorado,2020-10-23,8,0,34,NA,2240,2207,2304,NA,NA
Colorado,2020-10-24,8,0,33,NA,2251,2212,2323,NA,NA
Colorado,2020-10-25,8,1,38,NA,2261,2217,2341,NA,NA
Colorado,2020-10-26,9,1,36,NA,2270,2220,2372,NA,NA
Colorado,2020-10-27,9,0,37,NA,2284,2225,2391,NA,NA
Colorado,2020-10-28,9,1,37,NA,2295,2231,2412,NA,NA
Colorado,2020-10-29,10,1,40,NA,2307,2235,2439,NA,NA
Colorado,2020-10-30,10,0,45,NA,2318,2240,2476,NA,NA
Colorado,2020-10-31,10,1,43,NA,2331,2246,2515,NA,NA
Colorado,2020-11-01,10,1,53,NA,2342,2249,2542,NA,NA
Colorado,2020-11-02,11,1,47,NA,2354,2253,2571,NA,NA
Colorado,2020-11-03,10,1,46,NA,2367,2260,2599,NA,NA
Colorado,2020-11-04,11,0,53,NA,2380,2264,2631,NA,NA
Colorado,2020-11-05,11,1,57,NA,2391,2269,2669,NA,NA
Colorado,2020-11-06,12,0,59,NA,2404,2271,2709,NA,NA
Colorado,2020-11-07,12,1,58,NA,2418,2277,2756,NA,NA
Colorado,2020-11-08,12,1,58,NA,2430,2282,2796,NA,NA
Colorado,2020-11-09,13,1,64,NA,2445,2284,2848,NA,NA
Colorado,2020-11-10,12,1,76,NA,2460,2289,2889,NA,NA
Colorado,2020-11-11,12,1,71,NA,2473,2296,2951,NA,NA
Colorado,2020-11-12,13,1,73,NA,2491,2299,3006,NA,NA
Colorado,2020-11-13,13,1,79,NA,2508,2306,3059,NA,NA
Colorado,2020-11-14,13,1,82,NA,2520,2310,3122,NA,NA
Colorado,2020-11-15,14,1,84,NA,2539,2312,3165,NA,NA
Connecticut,2020-10-18,2,0,10,NA,4544,4542,4552,NA,NA
Connecticut,2020-10-19,2,0,9,NA,4546,4542,4556,NA,NA
Connecticut,2020-10-20,2,0,10,NA,4548,4542,4562,NA,NA
Connecticut,2020-10-21,2,0,10,NA,4550,4543,4567,NA,NA
Connecticut,2020-10-22,2,0,10,NA,4553,4544,4572,NA,NA
Connecticut,2020-10-23,2,0,10,NA,4555,4545,4577,NA,NA
Connecticut,2020-10-24,2,0,9,NA,4558,4545,4584,NA,NA
Connecticut,2020-10-25,2,0,10,NA,4560,4546,4589,NA,NA
Connecticut,2020-10-26,2,0,11,NA,4562,4547,4594,NA,NA
Connecticut,2020-10-27,2,0,11,NA,4564,4548,4600,NA,NA
Connecticut,2020-10-28,2,0,12,NA,4567,4549,4606,NA,NA
Connecticut,2020-10-29,2,0,11,NA,4569,4550,4610,NA,NA
Connecticut,2020-10-30,2,0,12,NA,4572,4550,4618,NA,NA
Connecticut,2020-10-31,2,0,13,NA,4574,4551,4630,NA,NA
Connecticut,2020-11-01,2,0,14,NA,4577,4552,4639,NA,NA
Connecticut,2020-11-02,2,0,13,NA,4580,4552,4644,NA,NA
Connecticut,2020-11-03,2,0,14,NA,4582,4553,4655,NA,NA
Connecticut,2020-11-04,2,0,13,NA,4585,4554,4662,NA,NA
Connecticut,2020-11-05,2,0,13,NA,4587,4555,4673,NA,NA
Connecticut,2020-11-06,2,0,15,NA,4590,4556,4681,NA,NA
Connecticut,2020-11-07,2,0,15,NA,4593,4556,4694,NA,NA
Connecticut,2020-11-08,2,0,18,NA,4596,4557,4705,NA,NA
Connecticut,2020-11-09,2,0,16,NA,4599,4558,4717,NA,NA
Connecticut,2020-11-10,2,0,17,NA,4602,4559,4723,NA,NA
Connecticut,2020-11-11,2,0,19,NA,4605,4559,4737,NA,NA
Connecticut,2020-11-12,2,0,19,NA,4607,4560,4750,NA,NA
Connecticut,2020-11-13,2,0,18,NA,4611,4561,4762,NA,NA
Connecticut,2020-11-14,2,0,21,NA,4613,4561,4773,NA,NA
Connecticut,2020-11-15,2,0,21,NA,4616,4562,4790,NA,NA
Delaware,2020-10-18,1,0,10,NA,667,666,676,NA,NA
Delaware,2020-10-19,1,0,10,NA,669,666,681,NA,NA
Delaware,2020-10-20,1,0,10,NA,671,666,687,NA,NA
Delaware,2020-10-21,1,0,9,NA,673,666,693,NA,NA
Delaware,2020-10-22,1,0,10,NA,675,667,697,NA,NA
Delaware,2020-10-23,1,0,10,NA,676,667,702,NA,NA
Delaware,2020-10-24,1,0,9,NA,678,668,707,NA,NA
Delaware,2020-10-25,1,0,11,NA,680,669,712,NA,NA
Delaware,2020-10-26,1,0,11,NA,682,669,720,NA,NA
Delaware,2020-10-27,1,0,10,NA,684,670,727,NA,NA
Delaware,2020-10-28,1,0,10,NA,686,670,732,NA,NA
Delaware,2020-10-29,1,0,11,NA,687,671,736,NA,NA
Delaware,2020-10-30,1,0,11,NA,689,671,744,NA,NA
Delaware,2020-10-31,1,0,11,NA,691,672,750,NA,NA
Delaware,2020-11-01,1,0,12,NA,692,673,758,NA,NA
Delaware,2020-11-02,1,0,12,NA,694,674,771,NA,NA
Delaware,2020-11-03,1,0,12,NA,696,674,777,NA,NA
Delaware,2020-11-04,1,0,15,NA,697,674,786,NA,NA
Delaware,2020-11-05,1,0,12,NA,698,675,797,NA,NA
Delaware,2020-11-06,1,0,11,NA,700,675,803,NA,NA
Delaware,2020-11-07,1,0,12,NA,702,676,809,NA,NA
Delaware,2020-11-08,1,0,17,NA,703,676,824,NA,NA
Delaware,2020-11-09,1,0,13,NA,705,676,831,NA,NA
Delaware,2020-11-10,1,0,12,NA,706,677,844,NA,NA
Delaware,2020-11-11,1,0,13,NA,708,677,850,NA,NA
Delaware,2020-11-12,1,0,13,NA,709,678,859,NA,NA
Delaware,2020-11-13,1,0,14,NA,711,679,875,NA,NA
Delaware,2020-11-14,1,0,13,NA,712,679,879,NA,NA
Delaware,2020-11-15,1,0,14,NA,714,680,883,NA,NA
District of Columbia,2020-10-18,0,0,5,NA,644,644,649,NA,NA
District of Columbia,2020-10-19,0,0,5,NA,645,644,651,NA,NA
District of Columbia,2020-10-20,0,0,5,NA,646,644,653,NA,NA
District of Columbia,2020-10-21,0,0,4,NA,647,644,655,NA,NA
District of Columbia,2020-10-22,0,0,4,NA,647,644,657,NA,NA
District of Columbia,2020-10-23,0,0,5,NA,648,644,658,NA,NA
District of Columbia,2020-10-24,0,0,4,NA,649,644,660,NA,NA
District of Columbia,2020-10-25,0,0,5,NA,650,644,662,NA,NA
District of Columbia,2020-10-26,0,0,4,NA,650,645,665,NA,NA
District of Columbia,2020-10-27,0,0,5,NA,651,645,667,NA,NA
District of Columbia,2020-10-28,0,0,4,NA,652,645,669,NA,NA
District of Columbia,2020-10-29,0,0,5,NA,653,645,671,NA,NA
District of Columbia,2020-10-30,0,0,4,NA,653,645,673,NA,NA
District of Columbia,2020-10-31,0,0,5,NA,654,645,676,NA,NA
District of Columbia,2020-11-01,0,0,4,NA,654,645,678,NA,NA
District of Columbia,2020-11-02,0,0,4,NA,655,645,679,NA,NA
District of Columbia,2020-11-03,0,0,5,NA,656,645,682,NA,NA
District of Columbia,2020-11-04,0,0,5,NA,656,646,683,NA,NA
District of Columbia,2020-11-05,0,0,5,NA,657,646,684,NA,NA
District of Columbia,2020-11-06,0,0,5,NA,657,646,688,NA,NA
District of Columbia,2020-11-07,0,0,5,NA,658,646,691,NA,NA
District of Columbia,2020-11-08,0,0,5,NA,659,646,692,NA,NA
District of Columbia,2020-11-09,0,0,4,NA,659,646,695,NA,NA
District of Columbia,2020-11-10,0,0,5,NA,660,646,699,NA,NA
District of Columbia,2020-11-11,0,0,5,NA,660,647,701,NA,NA
District of Columbia,2020-11-12,0,0,4,NA,661,647,703,NA,NA
District of Columbia,2020-11-13,0,0,4,NA,661,647,708,NA,NA
District of Columbia,2020-11-14,0,0,5,NA,662,647,713,NA,NA
District of Columbia,2020-11-15,0,0,5,NA,662,647,713,NA,NA
Florida,2020-10-18,95,29,241,NA,16062,15996,16208,NA,NA
Florida,2020-10-19,100,29,264,NA,16173,16057,16396,NA,NA
Florida,2020-10-20,102,30,247,NA,16285,16129,16560,NA,NA
Florida,2020-10-21,102,32,257,NA,16396,16198,16714,NA,NA
Florida,2020-10-22,104,30,271,NA,16508,16269,16930,NA,NA
Florida,2020-10-23,103,29,260,NA,16612,16332,17101,NA,NA
Florida,2020-10-24,106,34,294,NA,16728,16409,17307,NA,NA
Florida,2020-10-25,105,31,275,NA,16838,16477,17499,NA,NA
Florida,2020-10-26,104,31,260,NA,16950,16557,17651,NA,NA
Florida,2020-10-27,111,29,303,NA,17071,16623,17856,NA,NA
Florida,2020-10-28,110,28,313,NA,17190,16702,18073,NA,NA
Florida,2020-10-29,111,28,321,NA,17310,16752,18335,NA,NA
Florida,2020-10-30,110,30,323,NA,17430,16852,18530,NA,NA
Florida,2020-10-31,115,28,350,NA,17560,16906,18751,NA,NA
Florida,2020-11-01,124,29,341,NA,17677,16977,19027,NA,NA
Florida,2020-11-02,115,34,370,NA,17799,17032,19278,NA,NA
Florida,2020-11-03,114,27,375,NA,17929,17108,19581,NA,NA
Florida,2020-11-04,113,34,358,NA,18057,17173,19879,NA,NA
Florida,2020-11-05,115,30,372,NA,18188,17254,20256,NA,NA
Florida,2020-11-06,118,32,371,NA,18314,17307,20409,NA,NA
Florida,2020-11-07,120,26,412,NA,18440,17376,20751,NA,NA
Florida,2020-11-08,116,31,387,NA,18562,17447,21047,NA,NA
Florida,2020-11-09,121,33,402,NA,18695,17499,21388,NA,NA
Florida,2020-11-10,122,32,390,NA,18828,17560,21694,NA,NA
Florida,2020-11-11,123,31,437,NA,18955,17601,22073,NA,NA
Florida,2020-11-12,124,30,415,NA,19104,17645,22354,NA,NA
Florida,2020-11-13,124,27,459,NA,19248,17707,22655,NA,NA
Florida,2020-11-14,125,26,488,NA,19377,17769,23039,NA,NA
Florida,2020-11-15,127,31,475,NA,19513,17832,23443,NA,NA
Georgia,2020-10-18,27,3,93,NA,7665,7641,7731,NA,NA
Georgia,2020-10-19,26,3,94,NA,7695,7653,7798,NA,NA
Georgia,2020-10-20,24,3,87,NA,7725,7669,7845,NA,NA
Georgia,2020-10-21,25,3,93,NA,7753,7682,7907,NA,NA
Georgia,2020-10-22,25,3,99,NA,7784,7696,7954,NA,NA
Georgia,2020-10-23,24,3,94,NA,7814,7712,8009,NA,NA
Georgia,2020-10-24,23,3,88,NA,7838,7723,8063,NA,NA
Georgia,2020-10-25,23,3,94,NA,7866,7741,8116,NA,NA
Georgia,2020-10-26,22,3,88,NA,7890,7755,8171,NA,NA
Georgia,2020-10-27,22,3,91,NA,7916,7768,8226,NA,NA
Georgia,2020-10-28,22,3,75,NA,7939,7784,8273,NA,NA
Georgia,2020-10-29,20,2,90,NA,7966,7792,8344,NA,NA
Georgia,2020-10-30,20,2,86,NA,7989,7804,8398,NA,NA
Georgia,2020-10-31,20,2,82,NA,8014,7815,8466,NA,NA
Georgia,2020-11-01,20,2,85,NA,8039,7823,8509,NA,NA
Georgia,2020-11-02,19,2,80,NA,8064,7829,8572,NA,NA
Georgia,2020-11-03,18,2,88,NA,8084,7843,8616,NA,NA
Georgia,2020-11-04,17,2,89,NA,8108,7851,8674,NA,NA
Georgia,2020-11-05,18,2,83,NA,8130,7863,8719,NA,NA
Georgia,2020-11-06,17,2,81,NA,8150,7875,8763,NA,NA
Georgia,2020-11-07,17,1,84,NA,8168,7885,8831,NA,NA
Georgia,2020-11-08,16,1,80,NA,8184,7893,8894,NA,NA
Georgia,2020-11-09,16,2,81,NA,8201,7900,8932,NA,NA
Georgia,2020-11-10,15,1,74,NA,8218,7903,9007,NA,NA
Georgia,2020-11-11,15,1,80,NA,8242,7914,9054,NA,NA
Georgia,2020-11-12,15,1,75,NA,8258,7923,9105,NA,NA
Georgia,2020-11-13,13,1,71,NA,8274,7926,9137,NA,NA
Georgia,2020-11-14,13,1,74,NA,8288,7931,9200,NA,NA
Georgia,2020-11-15,13,1,73,NA,8305,7939,9221,NA,NA
Hawaii,2020-10-18,2,0,11,NA,190,188,199,NA,NA
Hawaii,2020-10-19,2,0,11,NA,194,188,206,NA,NA
Hawaii,2020-10-20,3,0,12,NA,197,190,213,NA,NA
Hawaii,2020-10-21,3,0,12,NA,200,191,218,NA,NA
Hawaii,2020-10-22,3,0,14,NA,204,193,226,NA,NA
Hawaii,2020-10-23,3,0,12,NA,208,195,232,NA,NA
Hawaii,2020-10-24,3,0,13,NA,211,197,239,NA,NA
Hawaii,2020-10-25,3,0,14,NA,215,198,244,NA,NA
Hawaii,2020-10-26,3,0,13,NA,218,200,249,NA,NA
Hawaii,2020-10-27,3,0,14,NA,222,202,255,NA,NA
Hawaii,2020-10-28,3,0,13,NA,225,204,261,NA,NA
Hawaii,2020-10-29,3,0,13,NA,229,207,266,NA,NA
Hawaii,2020-10-30,3,0,12,NA,232,208,273,NA,NA
Hawaii,2020-10-31,3,0,12,NA,236,210,280,NA,NA
Hawaii,2020-11-01,3,0,13,NA,239,212,285,NA,NA
Hawaii,2020-11-02,3,0,13,NA,243,214,291,NA,NA
Hawaii,2020-11-03,3,0,13,NA,246,216,297,NA,NA
Hawaii,2020-11-04,3,0,13,NA,250,218,302,NA,NA
Hawaii,2020-11-05,3,0,13,NA,254,219,307,NA,NA
Hawaii,2020-11-06,3,0,13,NA,257,221,315,NA,NA
Hawaii,2020-11-07,3,0,13,NA,261,222,320,NA,NA
Hawaii,2020-11-08,3,0,13,NA,264,226,329,NA,NA
Hawaii,2020-11-09,3,0,14,NA,268,227,334,NA,NA
Hawaii,2020-11-10,3,0,14,NA,272,229,340,NA,NA
Hawaii,2020-11-11,3,0,12,NA,276,232,347,NA,NA
Hawaii,2020-11-12,3,0,14,NA,279,233,355,NA,NA
Hawaii,2020-11-13,3,0,14,NA,283,235,361,NA,NA
Hawaii,2020-11-14,3,0,13,NA,286,237,367,NA,NA
Hawaii,2020-11-15,3,0,12,NA,290,238,374,NA,NA
Idaho,2020-10-18,3,0,10,NA,533,530,540,NA,NA
Idaho,2020-10-19,2,0,10,NA,536,530,546,NA,NA
Idaho,2020-10-20,3,0,10,NA,539,531,551,NA,NA
Idaho,2020-10-21,3,0,10,NA,542,533,557,NA,NA
Idaho,2020-10-22,2,0,10,NA,545,534,562,NA,NA
Idaho,2020-10-23,3,0,10,NA,548,535,569,NA,NA
Idaho,2020-10-24,2,0,10,NA,551,537,575,NA,NA
Idaho,2020-10-25,2,0,10,NA,553,538,579,NA,NA
Idaho,2020-10-26,2,0,10,NA,556,539,585,NA,NA
Idaho,2020-10-27,2,0,10,NA,559,540,591,NA,NA
Idaho,2020-10-28,2,0,10,NA,562,541,597,NA,NA
Idaho,2020-10-29,2,0,9,NA,564,543,604,NA,NA
Idaho,2020-10-30,2,0,9,NA,566,544,607,NA,NA
Idaho,2020-10-31,2,0,10,NA,569,545,613,NA,NA
Idaho,2020-11-01,2,0,9,NA,571,546,618,NA,NA
Idaho,2020-11-02,2,0,9,NA,573,547,623,NA,NA
Idaho,2020-11-03,2,0,9,NA,575,548,629,NA,NA
Idaho,2020-11-04,2,0,10,NA,577,549,634,NA,NA
Idaho,2020-11-05,2,0,10,NA,579,550,640,NA,NA
Idaho,2020-11-06,2,0,9,NA,581,550,645,NA,NA
Idaho,2020-11-07,1,0,8,NA,583,551,651,NA,NA
Idaho,2020-11-08,2,0,10,NA,585,552,661,NA,NA
Idaho,2020-11-09,1,0,9,NA,587,552,663,NA,NA
Idaho,2020-11-10,1,0,9,NA,588,553,671,NA,NA
Idaho,2020-11-11,1,0,9,NA,589,554,674,NA,NA
Idaho,2020-11-12,1,0,9,NA,591,555,682,NA,NA
Idaho,2020-11-13,1,0,9,NA,592,555,687,NA,NA
Idaho,2020-11-14,1,0,9,NA,594,555,692,NA,NA
Idaho,2020-11-15,1,0,8,NA,596,556,699,NA,NA
Illinois,2020-10-18,32,12,71,NA,9506,9486,9545,NA,NA
Illinois,2020-10-19,33,11,70,NA,9540,9506,9596,NA,NA
Illinois,2020-10-20,34,11,69,NA,9577,9530,9644,NA,NA
Illinois,2020-10-21,35,13,78,NA,9613,9554,9693,NA,NA
Illinois,2020-10-22,34,12,73,NA,9651,9581,9745,NA,NA
Illinois,2020-10-23,34,12,72,NA,9686,9607,9793,NA,NA
Illinois,2020-10-24,35,13,79,NA,9724,9631,9844,NA,NA
Illinois,2020-10-25,36,14,80,NA,9763,9655,9901,NA,NA
Illinois,2020-10-26,36,12,79,NA,9805,9679,9950,NA,NA
Illinois,2020-10-27,36,12,83,NA,9844,9703,10000,NA,NA
Illinois,2020-10-28,37,14,82,NA,9883,9726,10065,NA,NA
Illinois,2020-10-29,40,12,88,NA,9923,9751,10138,NA,NA
Illinois,2020-10-30,39,14,91,NA,9966,9775,10199,NA,NA
Illinois,2020-10-31,39,14,90,NA,10008,9799,10253,NA,NA
Illinois,2020-11-01,40,14,92,NA,10051,9822,10317,NA,NA
Illinois,2020-11-02,40,14,92,NA,10094,9845,10389,NA,NA
