state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
District of Columbia,2020-03-30,4,4,4,4,9,9,9,9,1.2857142857142856
District of Columbia,2020-03-31,0,0,0,0,9,9,9,9,1.714285714285714
District of Columbia,2020-04-01,2,2,2,2,11,11,11,11,2.4285714285714284
District of Columbia,2020-04-02,1,1,1,1,12,12,12,12,2.428571428571429
District of Columbia,2020-04-03,3,3,3,3,15,15,15,15,2.142857142857143
District of Columbia,2020-04-04,6,6,6,6,21,21,21,21,2.142857142857143
District of Columbia,2020-04-05,1,1,1,1,22,22,22,22,2.285714285714285
District of Columbia,2020-04-06,2,2,2,2,24,24,24,24,2.8571428571428568
District of Columbia,2020-04-07,0,0,0,0,24,24,24,24,3.2857142857142856
District of Columbia,2020-04-08,3,3,3,3,27,27,27,27,3.7142857142857135
District of Columbia,2020-04-09,5,5,5,5,32,32,32,32,3.9999999999999996
District of Columbia,2020-04-10,6,6,6,6,38,38,38,38,3.9999999999999996
District of Columbia,2020-04-11,9,9,9,9,47,47,47,47,6.142857142857142
District of Columbia,2020-04-12,3,3,3,3,50,50,50,50,6.428571428571427
District of Columbia,2020-04-13,2,2,2,2,52,52,52,52,6.999999999999999
District of Columbia,2020-04-14,15,15,15,15,67,67,67,67,6.857142857142857
District of Columbia,2020-04-15,5,5,5,5,72,72,72,72,6.285714285714286
District of Columbia,2020-04-16,9,9,9,9,81,81,81,81,6.57142857142857
District of Columbia,2020-04-17,5,5,5,5,86,86,86,86,7.571428571428571
District of Columbia,2020-04-18,5,5,5,5,91,91,91,91,6.428571428571429
District of Columbia,2020-04-19,5,5,5,5,96,96,96,96,7.857142857142858
District of Columbia,2020-04-20,9,9,9,9,105,105,105,105,8.285714285714285
District of Columbia,2020-04-21,7,7,7,7,112,112,112,112,9.57142857142857
District of Columbia,2020-04-22,15,15,15,15,127,127,127,127,10.571428571428571
District of Columbia,2020-04-23,12,12,12,12,139,139,139,139,11.714285714285715
District of Columbia,2020-04-24,14,14,14,14,153,153,153,153,11.428571428571427
District of Columbia,2020-04-25,12,12,12,12,165,165,165,165,11.142857142857142
District of Columbia,2020-04-26,13,13,13,13,178,178,178,178,11.14285714285714
District of Columbia,2020-04-27,7,7,7,7,185,185,185,185,12.142857142857142
District of Columbia,2020-04-28,5,5,5,5,190,190,190,190,11.142857142857142
District of Columbia,2020-04-29,15,15,15,15,205,205,205,205,10.714285714285715
District of Columbia,2020-04-30,19,19,19,19,224,224,224,224,10.428571428571427
District of Columbia,2020-05-01,7,7,7,7,231,231,231,231,10.428571428571427
District of Columbia,2020-05-02,9,9,9,9,240,240,240,240,10.571428571428571
District of Columbia,2020-05-03,11,11,11,11,251,251,251,251,10.285714285714285
District of Columbia,2020-05-04,7,7,7,7,258,258,258,258,8.714285714285715
District of Columbia,2020-05-05,6,6,6,6,264,264,264,264,10.428571428571427
District of Columbia,2020-05-06,13,13,13,13,277,277,277,277,10.14285714285714
District of Columbia,2020-05-07,8,8,8,8,285,285,285,285,10.285714285714286
District of Columbia,2020-05-08,19,19,19,19,304,304,304,304,10
District of Columbia,2020-05-09,7,7,7,7,311,311,311,311,10.285714285714285
District of Columbia,2020-05-10,12,12,12,12,323,323,323,323,10.428571428571427
District of Columbia,2020-05-11,5,5,5,5,328,328,328,328,10.428571428571429
District of Columbia,2020-05-12,8,8,8,8,336,336,336,336,9.142857142857142
District of Columbia,2020-05-13,14,14,14,14,350,350,350,350,9.142857142857142
District of Columbia,2020-05-14,8,8,8,8,358,358,358,358,8.57142857142857
District of Columbia,2020-05-15,10,10,10,10,368,368,368,368,9.142857142857142
District of Columbia,2020-05-16,7,7,7,7,375,375,375,375,9.142857142857142
District of Columbia,2020-05-17,8,8,8,8,383,383,383,383,8.142857142857142
District of Columbia,2020-05-18,9,9,9,9,392,392,392,392,7.7142857142857135
District of Columbia,2020-05-19,8,8,8,8,400,400,400,400,7.142857142857142
District of Columbia,2020-05-20,7,7,7,7,407,407,407,407,7.428571428571429
District of Columbia,2020-05-21,5,5,5,5,412,412,412,412,6.999999999999999
District of Columbia,2020-05-22,6,6,6,6,418,418,418,418,6.857142857142856
District of Columbia,2020-05-23,9,9,9,9,427,427,427,427,5.7142857142857135
District of Columbia,2020-05-24,5,5,5,5,432,432,432,432,5.428571428571428
District of Columbia,2020-05-25,8,8,8,8,440,440,440,440,5.857142857142857
District of Columbia,2020-05-26,0,0,0,0,440,440,440,440,5.999999999999999
District of Columbia,2020-05-27,5,5,5,5,445,445,445,445,4.999999999999999
District of Columbia,2020-05-28,8,8,8,8,453,453,453,453,4.857142857142858
District of Columbia,2020-05-29,7,7,7,7,460,460,460,460,4
District of Columbia,2020-05-30,2,2,2,2,462,462,462,462,4.285714285714286
District of Columbia,2020-05-31,4,4,4,4,466,466,466,466,3.9999999999999996
District of Columbia,2020-06-01,2,2,2,2,468,468,468,468,3.142857142857143
District of Columbia,2020-06-02,2,2,2,2,470,470,470,470,2.7142857142857135
District of Columbia,2020-06-03,3,3,3,3,473,473,473,473,3
District of Columbia,2020-06-04,2,2,2,2,475,475,475,475,3.285714285714285
District of Columbia,2020-06-05,4,4,4,4,479,479,479,479,3.285714285714285
District of Columbia,2020-06-06,4,4,4,4,483,483,483,483,3.5714285714285707
District of Columbia,2020-06-07,6,6,6,6,489,489,489,489,3.7142857142857135
District of Columbia,2020-06-08,2,2,2,2,491,491,491,491,3.8571428571428568
District of Columbia,2020-06-09,4,4,4,4,495,495,495,495,3.8571428571428568
District of Columbia,2020-06-10,4,4,4,4,499,499,499,499,3.9999999999999996
District of Columbia,2020-06-11,3,3,3,3,502,502,502,502,3.7142857142857135
District of Columbia,2020-06-12,4,4,4,4,506,506,506,506,3.428571428571428
District of Columbia,2020-06-13,5,5,5,5,511,511,511,511,3.571428571428571
District of Columbia,2020-06-14,4,4,4,4,515,515,515,515,3.4285714285714284
District of Columbia,2020-06-15,0,0,0,0,515,515,515,515,3.571428571428571
District of Columbia,2020-06-16,5,5,5,5,520,520,520,520,3.428571428571429
District of Columbia,2020-06-17,3,3,3,3,523,523,523,523,2.8571428571428568
District of Columbia,2020-06-18,4,4,4,4,527,527,527,527,2.571428571428571
District of Columbia,2020-06-19,3,3,3,3,530,530,530,530,2.8571428571428568
District of Columbia,2020-06-20,1,1,1,1,531,531,531,531,2.4285714285714284
District of Columbia,2020-06-21,2,2,2,2,533,533,533,533,2.571428571428571
District of Columbia,2020-06-22,2,2,2,2,535,535,535,535,2.285714285714285
District of Columbia,2020-06-23,2,2,2,2,537,537,537,537,2.285714285714285
District of Columbia,2020-06-24,4,4,4,4,541,541,541,541,2.428571428571428
District of Columbia,2020-06-25,2,2,2,2,543,543,543,543,2.4285714285714284
District of Columbia,2020-06-26,3,3,3,3,546,546,546,546,2.2857142857142856
District of Columbia,2020-06-27,2,2,2,2,548,548,548,548,1.9999999999999998
District of Columbia,2020-06-28,2,2,2,2,550,550,550,550,1.714285714285714
District of Columbia,2020-06-29,1,1,1,1,551,551,551,551,1.5714285714285714
District of Columbia,2020-06-30,0,0,0,0,551,551,551,551,1.2857142857142856
District of Columbia,2020-07-01,2,2,2,2,553,553,553,553,1.2857142857142856
District of Columbia,2020-07-02,1,1,1,1,554,554,554,554,1.2857142857142856
District of Columbia,2020-07-03,1,1,1,1,555,555,555,555,1.4285714285714284
District of Columbia,2020-07-04,2,2,2,2,557,557,557,557,1.4285714285714284
District of Columbia,2020-07-05,2,2,2,2,559,559,559,559,1.5714285714285712
District of Columbia,2020-07-06,2,2,2,2,561,561,561,561,1.9999999999999996
District of Columbia,2020-07-07,0,0,0,0,561,561,561,561,1.4285714285714284
District of Columbia,2020-07-08,3,3,3,3,564,564,564,564,1.5714285714285712
District of Columbia,2020-07-09,4,4,4,4,568,568,568,568,1.9999999999999996
District of Columbia,2020-07-10,NA,1,0,7,NA,572,571,578,NA
District of Columbia,2020-07-11,NA,1,0,7,NA,574,571,581,NA
District of Columbia,2020-07-12,NA,1,0,7,NA,575,571,584,NA
District of Columbia,2020-07-13,NA,1,0,6,NA,577,571,587,NA
District of Columbia,2020-07-14,NA,1,0,6,NA,578,572,589,NA
District of Columbia,2020-07-15,NA,1,0,6,NA,580,573,592,NA
District of Columbia,2020-07-16,NA,1,0,6,NA,581,573,594,NA
District of Columbia,2020-07-17,NA,1,0,5,NA,582,573,596,NA
District of Columbia,2020-07-18,NA,1,0,6,NA,584,574,598,NA
District of Columbia,2020-07-19,NA,1,0,6,NA,585,574,600.025,NA
District of Columbia,2020-07-20,NA,1,0,6,NA,586,575,603,NA
District of Columbia,2020-07-21,NA,1,0,6,NA,588,576,605,NA
District of Columbia,2020-07-22,NA,1,0,5,NA,589,576,606,NA
District of Columbia,2020-07-23,NA,1,0,6,NA,590,577,608,NA
District of Columbia,2020-07-24,NA,1,0,5,NA,591,578,610,NA
District of Columbia,2020-07-25,NA,0,0,5,NA,592,578.9749999999999,611,NA
District of Columbia,2020-07-26,NA,0,0,6,NA,593,579,613.025,NA
District of Columbia,2020-07-27,NA,0,0,5,NA,594,580,615,NA
District of Columbia,2020-07-28,NA,0,0,5,NA,595,580,617.025,NA
District of Columbia,2020-07-29,NA,0,0,5,NA,596,581,619,NA
District of Columbia,2020-07-30,NA,0,0,5.024999999999977,NA,598,582,622,NA
District of Columbia,2020-07-31,NA,0,0,5,NA,599,582,623,NA
District of Columbia,2020-08-01,NA,0,0,5,NA,600,582,624.025,NA
District of Columbia,2020-08-02,NA,0,0,5,NA,600,583,627,NA
District of Columbia,2020-08-03,NA,0,0,5,NA,601.5,583,629,NA
District of Columbia,2020-08-04,NA,0,0,5,NA,602,583,631,NA
District of Columbia,2020-08-05,NA,0,0,5,NA,603,584,632,NA
District of Columbia,2020-08-06,NA,0,0,5,NA,604,584,633,NA
District of Columbia,2020-08-07,NA,0,0,5,NA,605,585,635.025,NA
Florida,2020-03-18,1,1,1,1,7,7,7,7,NA
Florida,2020-03-19,1,1,1,1,8,8,8,8,NA
Florida,2020-03-20,1,1,1,1,9,9,9,9,NA
Florida,2020-03-21,2,2,2,2,11,11,11,11,1.9999999999999996
Florida,2020-03-22,2,2,2,2,13,13,13,13,2.285714285714285
Florida,2020-03-23,5,5,5,5,18,18,18,18,2.9999999999999996
Florida,2020-03-24,2,2,2,2,20,20,20,20,5.285714285714285
Florida,2020-03-25,3,3,3,3,23,23,23,23,6.428571428571428
Florida,2020-03-26,6,6,6,6,29,29,29,29,6.7142857142857135
Florida,2020-03-27,17,17,17,17,46,46,46,46,7.7142857142857135
Florida,2020-03-28,10,10,10,10,56,56,56,56,9.285714285714286
Florida,2020-03-29,4,4,4,4,60,60,60,60,11
Florida,2020-03-30,12,12,12,12,72,72,72,72,16.428571428571427
Florida,2020-03-31,13,13,13,13,85,85,85,85,17.57142857142857
Florida,2020-04-01,15,15,15,15,100,100,100,100,19.714285714285715
Florida,2020-04-02,44,44,44,44,144,144,144,144,22.857142857142858
Florida,2020-04-03,25,25,25,25,169,169,169,169,25.857142857142858
Florida,2020-04-04,25,25,25,25,194,194,194,194,29.999999999999996
Florida,2020-04-05,26,26,26,26,220,220,220,220,31.714285714285715
Florida,2020-04-06,33,33,33,33,253,253,253,253,32.285714285714285
Florida,2020-04-07,42,42,42,42,295,295,295,295,35.57142857142857
Florida,2020-04-08,27,27,27,27,322,322,322,322,35.857142857142854
Florida,2020-04-09,48,48,48,48,370,370,370,370,34.285714285714285
Florida,2020-04-10,48,48,48,48,418,418,418,418,35
Florida,2020-04-11,27,27,27,27,445,445,445,445,39.28571428571428
Florida,2020-04-12,15,15,15,15,460,460,460,460,41.57142857142856
Florida,2020-04-13,38,38,38,38,498,498,498,498,42.428571428571416
Florida,2020-04-14,72,72,72,72,570,570,570,570,43.857142857142854
Florida,2020-04-15,43,43,43,43,613,613,613,613,43.142857142857146
Florida,2020-04-16,54,54,54,54,667,667,667,667,44.71428571428571
Florida,2020-04-17,58,58,58,58,725,725,725,725,46.285714285714285
Florida,2020-04-18,22,22,22,22,747,747,747,747,42.28571428571428
Florida,2020-04-19,26,26,26,26,773,773,773,773,44.714285714285715
Florida,2020-04-20,49,49,49,49,822,822,822,822,45.57142857142857
Florida,2020-04-21,44,44,44,44,866,866,866,866,45.714285714285715
Florida,2020-04-22,60,60,60,60,926,926,926,926,43.857142857142854
Florida,2020-04-23,60,60,60,60,986,986,986,986,42.857142857142854
Florida,2020-04-24,59,59,59,59,1045,1045,1045,1045,37.857142857142854
Florida,2020-04-25,9,9,9,9,1054,1054,1054,1054,43.42857142857142
Florida,2020-04-26,19,19,19,19,1073,1073,1073,1073,41.42857142857142
Florida,2020-04-27,14,14,14,14,1087,1087,1087,1087,40.142857142857146
Florida,2020-04-28,83,83,83,83,1170,1170,1170,1170,38.285714285714285
Florida,2020-04-29,46,46,46,46,1216,1216,1216,1216,44.14285714285714
Florida,2020-04-30,51,51,51,51,1267,1267,1267,1267,43.57142857142857
Florida,2020-05-01,46,46,46,46,1313,1313,1313,1313,44.42857142857142
Florida,2020-05-02,50,50,50,50,1363,1363,1363,1363,42.857142857142854
Florida,2020-05-03,15,15,15,15,1378,1378,1378,1378,45.99999999999999
Florida,2020-05-04,20,20,20,20,1398,1398,1398,1398,47.42857142857143
Florida,2020-05-05,72,72,72,72,1470,1470,1470,1470,50.71428571428571
Florida,2020-05-06,68,68,68,68,1538,1538,1538,1538,50.14285714285714
Florida,2020-05-07,61,61,61,61,1599,1599,1599,1599,48.857142857142854
Florida,2020-05-08,69,69,69,69,1668,1668,1668,1668,48
Florida,2020-05-09,46,46,46,46,1714,1714,1714,1714,44
Florida,2020-05-10,6,6,6,6,1720,1720,1720,1720,41.14285714285714
Florida,2020-05-11,14,14,14,14,1734,1734,1734,1734,39.285714285714285
Florida,2020-05-12,44,44,44,44,1778,1778,1778,1778,35.42857142857143
Florida,2020-05-13,48,48,48,48,1826,1826,1826,1826,35.57142857142857
Florida,2020-05-14,48,48,48,48,1874,1874,1874,1874,36
Florida,2020-05-15,42,42,42,42,1916,1916,1916,1916,37.42857142857143
Florida,2020-05-16,47,47,47,47,1963,1963,1963,1963,38.99999999999999
Florida,2020-05-17,9,9,9,9,1972,1972,1972,1972,38.42857142857142
Florida,2020-05-18,24,24,24,24,1996,1996,1996,1996,38.42857142857142
Florida,2020-05-19,55,55,55,55,2051,2051,2051,2051,39
Florida,2020-05-20,44,44,44,44,2095,2095,2095,2095,38.42857142857142
Florida,2020-05-21,48,48,48,48,2143,2143,2143,2143,37.714285714285715
Florida,2020-05-22,46,46,46,46,2189,2189,2189,2189,36.42857142857142
Florida,2020-05-23,43,43,43,43,2232,2232,2232,2232,29.571428571428573
Florida,2020-05-24,4,4,4,4,2236,2236,2236,2236,31.857142857142858
Florida,2020-05-25,15,15,15,15,2251,2251,2251,2251,31.42857142857143
Florida,2020-05-26,7,7,7,7,2258,2258,2258,2258,31.857142857142858
Florida,2020-05-27,60,60,60,60,2318,2318,2318,2318,30.57142857142857
Florida,2020-05-28,45,45,45,45,2363,2363,2363,2363,30.571428571428566
Florida,2020-05-29,49,49,49,49,2412,2412,2412,2412,29.714285714285715
Florida,2020-05-30,34,34,34,34,2446,2446,2446,2446,38.71428571428571
Florida,2020-05-31,4,4,4,4,2450,2450,2450,2450,35.285714285714285
Florida,2020-06-01,9,9,9,9,2459,2459,2459,2459,34.714285714285715
Florida,2020-06-02,70,70,70,70,2529,2529,2529,2529,35.285714285714285
Florida,2020-06-03,36,36,36,36,2565,2565,2565,2565,34.42857142857142
Florida,2020-06-04,41,41,41,41,2606,2606,2606,2606,35.57142857142857
Florida,2020-06-05,53,53,53,53,2659,2659,2659,2659,36
Florida,2020-06-06,28,28,28,28,2687,2687,2687,2687,33.57142857142857
Florida,2020-06-07,12,12,12,12,2699,2699,2699,2699,33.57142857142857
Florida,2020-06-08,12,12,12,12,2711,2711,2711,2711,34.42857142857143
Florida,2020-06-09,53,53,53,53,2764,2764,2764,2764,31
Florida,2020-06-10,36,36,36,36,2800,2800,2800,2800,33.85714285714286
Florida,2020-06-11,47,47,47,47,2847,2847,2847,2847,33
Florida,2020-06-12,29,29,29,29,2876,2876,2876,2876,32.285714285714285
Florida,2020-06-13,48,48,48,48,2924,2924,2924,2924,32.57142857142857
Florida,2020-06-14,6,6,6,6,2930,2930,2930,2930,31
Florida,2020-06-15,7,7,7,7,2937,2937,2937,2937,30.428571428571427
Florida,2020-06-16,55,55,55,55,2992,2992,2992,2992,32.42857142857142
Florida,2020-06-17,25,25,25,25,3017,3017,3017,3017,31.285714285714285
Florida,2020-06-18,43,43,43,43,3060,3060,3060,3060,32.85714285714286
Florida,2020-06-19,43,43,43,43,3103,3103,3103,3103,33.57142857142856
Florida,2020-06-20,40,40,40,40,3143,3143,3143,3143,34.99999999999999
Florida,2020-06-21,17,17,17,17,3160,3160,3160,3160,37.57142857142857
Florida,2020-06-22,12,12,12,12,3172,3172,3172,3172,38
Florida,2020-06-23,65,65,65,65,3237,3237,3237,3237,37.42857142857142
Florida,2020-06-24,43,43,43,43,3280,3280,3280,3280,35.142857142857146
Florida,2020-06-25,46,46,46,46,3326,3326,3326,3326,36.857142857142854
Florida,2020-06-26,39,39,39,39,3365,3365,3365,3365,39.14285714285714
Florida,2020-06-27,24,24,24,24,3389,3389,3389,3389,38.14285714285714
Florida,2020-06-28,29,29,29,29,3418,3418,3418,3418,38.42857142857142
Florida,2020-06-29,28,28,28,28,3446,3446,3446,3446,41.42857142857143
Florida,2020-06-30,58,58,58,58,3504,3504,3504,3504,45.42857142857143
Florida,2020-07-01,45,45,45,45,3549,3549,3549,3549,44.57142857142857
Florida,2020-07-02,67,67,67,67,3616,3616,3616,3616,44.57142857142857
Florida,2020-07-03,67,67,67,67,3683,3683,3683,3683,47.285714285714285
Florida,2020-07-04,18,18,18,18,3701,3701,3701,3701,47.99999999999999
Florida,2020-07-05,29,29,29,29,3730,3730,3730,3730,48.42857142857142
Florida,2020-07-06,47,47,47,47,3777,3777,3777,3777,56
Florida,2020-07-07,63,63,63,63,3840,3840,3840,3840,47.99999999999999
Florida,2020-07-08,48,48,48,48,3888,3888,3888,3888,48.42857142857142
Florida,2020-07-09,120,120,120,120,4008,4008,4008,4008,56
Florida,2020-07-10,NA,76,24,179.02499999999998,NA,4085,4033,4188.025,NA
Florida,2020-07-11,NA,78.5,27.975,175,NA,4170.5,4084,4306.025,NA
Florida,2020-07-12,NA,82,27.975,199.02499999999998,NA,4257,4139.975,4446,NA
Florida,2020-07-13,NA,85,29,204,NA,4353,4196,4593.1,NA
Florida,2020-07-14,NA,90.5,30,231.1249999999999,NA,4449,4256,4712.325,NA
Florida,2020-07-15,NA,93,30.975,245,NA,4547,4322.950000000001,4882.275,NA
Florida,2020-07-16,NA,97.5,32.95,240.04999999999995,NA,4653.5,4383.825,5046.125,NA
Florida,2020-07-17,NA,102,33,249.02499999999998,NA,4762,4453.95,5208.175,NA
Florida,2020-07-18,NA,109,32,285.07499999999993,NA,4881,4520.975,5429.0999999999995,NA
Florida,2020-07-19,NA,112.5,34,306,NA,5008.5,4591.825,5629.275,NA
Florida,2020-07-20,NA,115,37,294.07499999999993,NA,5129,4645.95,5856.175,NA
Florida,2020-07-21,NA,124,38,327.025,NA,5262.5,4726.875,6095.049999999999,NA
Florida,2020-07-22,NA,128,39,359.025,NA,5411,4813.7,6392.5999999999995,NA
Florida,2020-07-23,NA,131.5,38,368.07499999999993,NA,5543.5,4867.924999999999,6766.225,NA
Florida,2020-07-24,NA,137,39,414.3249999999997,NA,5697.5,4926.95,7123.65,NA
Florida,2020-07-25,NA,147,47,482.14999999999986,NA,5862.5,5038.625,7439,NA
Florida,2020-07-26,NA,144,44,470.14999999999986,NA,6029,5106.9749999999995,7677.274999999997,NA
Florida,2020-07-27,NA,155,42,478.025,NA,6190.5,5174.75,8214.225,NA
Florida,2020-07-28,NA,163,41,580.1499999999999,NA,6370.5,5252.875,8667.15,NA
Florida,2020-07-29,NA,167,46.975,556.1999999999998,NA,6562,5290.975,9048.400000000001,NA
Florida,2020-07-30,NA,167,42,710.1749999999998,NA,6743.5,5380.8,9842.075,NA
Florida,2020-07-31,NA,185,52,730.3749999999997,NA,6949.5,5459.8,10318.774999999998,NA
Florida,2020-08-01,NA,184,45.95,788.4499999999987,NA,7156,5527.924999999999,11047.099999999999,NA
Florida,2020-08-02,NA,196,45.975,801.1499999999999,NA,7376.5,5614.95,11818.349999999997,NA
Florida,2020-08-03,NA,204,47,989.5749999999995,NA,7604,5664.975,12771.32499999999,NA
Florida,2020-08-04,NA,212.5,47,1047.1999999999998,NA,7873.5,5749.675,14058.099999999999,NA
Florida,2020-08-05,NA,222,52.975,1220,NA,8122.5,5832.875,15286.149999999998,NA
Florida,2020-08-06,NA,233,47,1256.9249999999993,NA,8374,5904.95,16515.675,NA
Florida,2020-08-07,NA,238,46.975,1427.0249999999992,NA,8653,5997.675,17695.299999999996,NA
Georgia,2020-03-19,7,7,7,7,10,10,10,10,NA
Georgia,2020-03-20,4,4,4,4,14,14,14,14,NA
Georgia,2020-03-21,6,6,6,6,20,20,20,20,NA
Georgia,2020-03-22,5,5,5,5,25,25,25,25,6.285714285714285
Georgia,2020-03-23,0,0,0,0,25,25,25,25,6.57142857142857
Georgia,2020-03-24,13,13,13,13,38,38,38,38,7.142857142857142
Georgia,2020-03-25,9,9,9,9,47,47,47,47,8.428571428571427
Georgia,2020-03-26,9,9,9,9,56,56,56,56,8.285714285714285
Georgia,2020-03-27,8,8,8,8,64,64,64,64,11.142857142857142
Georgia,2020-03-28,15,15,15,15,79,79,79,79,12.57142857142857
Georgia,2020-03-29,4,4,4,4,83,83,83,83,15.285714285714285
Georgia,2020-03-30,20,20,20,20,103,103,103,103,17.142857142857142
Georgia,2020-03-31,23,23,23,23,126,126,126,126,19.142857142857142
Georgia,2020-04-01,28,28,28,28,154,154,154,154,18.42857142857143
Georgia,2020-04-02,22,22,22,22,176,176,176,176,19.428571428571427
Georgia,2020-04-03,22,22,22,22,198,198,198,198,27.285714285714285
Georgia,2020-04-04,10,10,10,10,208,208,208,208,31.71428571428571
Georgia,2020-04-05,11,11,11,11,219,219,219,219,30.857142857142854
Georgia,2020-04-06,75,75,75,75,294,294,294,294,33.714285714285715
Georgia,2020-04-07,54,54,54,54,348,348,348,348,32.42857142857143
Georgia,2020-04-08,22,22,22,22,370,370,370,370,32
Georgia,2020-04-09,42,42,42,42,412,412,412,412,31.285714285714285
Georgia,2020-04-10,13,13,13,13,425,425,425,425,26.42857142857143
Georgia,2020-04-11,7,7,7,7,432,432,432,432,24.142857142857142
Georgia,2020-04-12,6,6,6,6,438,438,438,438,28.428571428571427
Georgia,2020-04-13,41,41,41,41,479,479,479,479,28.428571428571427
Georgia,2020-04-14,38,38,38,38,517,517,517,517,33.71428571428571
Georgia,2020-04-15,52,52,52,52,569,569,569,569,33.99999999999999
Georgia,2020-04-16,42,42,42,42,611,611,611,611,34.857142857142854
Georgia,2020-04-17,50,50,50,50,661,661,661,661,41.142857142857146
Georgia,2020-04-18,9,9,9,9,670,670,670,670,41.85714285714286
Georgia,2020-04-19,12,12,12,12,682,682,682,682,38.285714285714285
Georgia,2020-04-20,85,85,85,85,767,767,767,767,37.14285714285714
Georgia,2020-04-21,43,43,43,43,810,810,810,810,32.57142857142857
Georgia,2020-04-22,27,27,27,27,837,837,837,837,32.42857142857142
Georgia,2020-04-23,34,34,34,34,871,871,871,871,32.14285714285714
Georgia,2020-04-24,18,18,18,18,889,889,889,889,30.57142857142857
Georgia,2020-04-25,8,8,8,8,897,897,897,897,30.285714285714285
Georgia,2020-04-26,10,10,10,10,907,907,907,907,35.57142857142856
Georgia,2020-04-27,74,74,74,74,981,981,981,981,35.71428571428571
Georgia,2020-04-28,41,41,41,41,1022,1022,1022,1022,37.71428571428572
Georgia,2020-04-29,64,64,64,64,1086,1086,1086,1086,37.714285714285715
Georgia,2020-04-30,35,35,35,35,1121,1121,1121,1121,37.285714285714285
Georgia,2020-05-01,32,32,32,32,1153,1153,1153,1153,35.285714285714285
Georgia,2020-05-02,8,8,8,8,1161,1161,1161,1161,36.42857142857143
Georgia,2020-05-03,7,7,7,7,1168,1168,1168,1168,31.857142857142854
Georgia,2020-05-04,60,60,60,60,1228,1228,1228,1228,30.142857142857146
Georgia,2020-05-05,49,49,49,49,1277,1277,1277,1277,32.142857142857146
Georgia,2020-05-06,32,32,32,32,1309,1309,1309,1309,31.285714285714285
Georgia,2020-05-07,23,23,23,23,1332,1332,1332,1332,30.714285714285715
Georgia,2020-05-08,46,46,46,46,1378,1378,1378,1378,27.42857142857143
Georgia,2020-05-09,2,2,2,2,1380,1380,1380,1380,27.57142857142857
Georgia,2020-05-10,3,3,3,3,1383,1383,1383,1383,26.428571428571423
Georgia,2020-05-11,37,37,37,37,1420,1420,1420,1420,26.999999999999993
Georgia,2020-05-12,50,50,50,50,1470,1470,1470,1470,26.428571428571427
Georgia,2020-05-13,24,24,24,24,1494,1494,1494,1494,27.571428571428566
Georgia,2020-05-14,27,27,27,27,1521,1521,1521,1521,28.71428571428571
Georgia,2020-05-15,42,42,42,42,1563,1563,1563,1563,29.14285714285714
Georgia,2020-05-16,10,10,10,10,1573,1573,1573,1573,25.71428571428571
Georgia,2020-05-17,11,11,11,11,1584,1584,1584,1584,25.428571428571427
Georgia,2020-05-18,40,40,40,40,1624,1624,1624,1624,32.57142857142857
Georgia,2020-05-19,26,26,26,26,1650,1650,1650,1650,30.857142857142854
Georgia,2020-05-20,22,22,22,22,1672,1672,1672,1672,31.571428571428573
Georgia,2020-05-21,77,77,77,77,1749,1749,1749,1749,30.714285714285715
Georgia,2020-05-22,30,30,30,30,1779,1779,1779,1779,28
Georgia,2020-05-23,15,15,15,15,1794,1794,1794,1794,30.999999999999996
Georgia,2020-05-24,5,5,5,5,1799,1799,1799,1799,33.14285714285714
Georgia,2020-05-25,21,21,21,21,1820,1820,1820,1820,27.57142857142857
Georgia,2020-05-26,47,47,47,47,1867,1867,1867,1867,24.857142857142858
Georgia,2020-05-27,37,37,37,37,1904,1904,1904,1904,25.57142857142857
Georgia,2020-05-28,38,38,38,38,1942,1942,1942,1942,31.428571428571423
Georgia,2020-05-29,11,11,11,11,1953,1953,1953,1953,33.857142857142854
Georgia,2020-05-30,20,20,20,20,1973,1973,1973,1973,28.999999999999996
Georgia,2020-05-31,46,46,46,46,2019,2019,2019,2019,26.857142857142858
Georgia,2020-06-01,38,38,38,38,2057,2057,2057,2057,24.85714285714286
Georgia,2020-06-02,13,13,13,13,2070,2070,2070,2070,27.142857142857142
Georgia,2020-06-03,22,22,22,22,2092,2092,2092,2092,24.857142857142854
Georgia,2020-06-04,24,24,24,24,2116,2116,2116,2116,18.428571428571427
Georgia,2020-06-05,27,27,27,27,2143,2143,2143,2143,17
Georgia,2020-06-06,4,4,4,4,2147,2147,2147,2147,25.71428571428571
Georgia,2020-06-07,1,1,1,1,2148,2148,2148,2148,28.57142857142857
Georgia,2020-06-08,28,28,28,28,2176,2176,2176,2176,31.571428571428573
Georgia,2020-06-09,74,74,74,74,2250,2250,2250,2250,34.42857142857143
Georgia,2020-06-10,42,42,42,42,2292,2292,2292,2292,37.714285714285715
Georgia,2020-06-11,45,45,45,45,2337,2337,2337,2337,38.285714285714285
Georgia,2020-06-12,47,47,47,47,2384,2384,2384,2384,40.14285714285714
Georgia,2020-06-13,27,27,27,27,2411,2411,2411,2411,34.57142857142857
Georgia,2020-06-14,5,5,5,5,2416,2416,2416,2416,34.85714285714286
Georgia,2020-06-15,41,41,41,41,2457,2457,2457,2457,32.57142857142857
