state,date,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7,daily_deaths_actual
Arkansas,2020-10-13,26,8,70,NA,1649,1534,1781,NA,NA
Arkansas,2020-10-14,29,9,69,NA,1680,1561,1820,NA,NA
Arkansas,2020-10-15,30,9,74,NA,1715,1584,1864,NA,NA
Arkansas,2020-10-16,33,10,78,NA,1750,1615,1901,NA,NA
Arkansas,2020-10-17,34,10,90,NA,1785,1650,1958,NA,NA
Arkansas,2020-10-18,35,10,86,NA,1826,1681,2009,NA,NA
Arkansas,2020-10-19,36,10,87,NA,1865,1715,2062,NA,NA
California,2020-09-21,70,26,150,NA,15089,15045,15169,NA,NA
California,2020-09-22,67,26,153,NA,15161,15087,15281,NA,NA
California,2020-09-23,66,24,145,NA,15230,15134,15374,NA,NA
California,2020-09-24,64,24,147,NA,15296,15183,15478,NA,NA
California,2020-09-25,62,24,147,NA,15361,15236,15587,NA,NA
California,2020-09-26,58,21,140,NA,15425,15290,15691,NA,NA
California,2020-09-27,58,22,132,NA,15484,15332,15756,NA,NA
California,2020-09-28,55,20,133,NA,15542,15371,15840,NA,NA
California,2020-09-29,54,19,122,NA,15597,15418,15938,NA,NA
California,2020-09-30,51,18,111,NA,15651,15453,16025,NA,NA
California,2020-10-01,50,17,113,NA,15702,15495,16095,NA,NA
California,2020-10-02,46,17,105,NA,15750,15536,16175,NA,NA
California,2020-10-03,44,16,106,NA,15798,15571,16233,NA,NA
California,2020-10-04,42,17,106,NA,15846,15599,16329,NA,NA
California,2020-10-05,40,14,97,NA,15883,15632,16386,NA,NA
California,2020-10-06,39,14,92,NA,15924,15664,16439,NA,NA
California,2020-10-07,39,13,91,NA,15961,15697,16495,NA,NA
California,2020-10-08,36,13,85,NA,15999,15734,16548,NA,NA
California,2020-10-09,34,12,79,NA,16036,15764,16598,NA,NA
California,2020-10-10,32,12,72,NA,16068,15789,16657,NA,NA
California,2020-10-11,31,11,71,NA,16101,15819,16706,NA,NA
California,2020-10-12,30,9,71,NA,16130,15847,16748,NA,NA
California,2020-10-13,27,9,67,NA,16159,15870,16786,NA,NA
California,2020-10-14,26,8,62,NA,16186,15891,16830,NA,NA
California,2020-10-15,25,8,61,NA,16213,15911,16856,NA,NA
California,2020-10-16,23,8,58,NA,16238,15931,16900,NA,NA
California,2020-10-17,22,6,56,NA,16264,15950,16926,NA,NA
California,2020-10-18,20,6,51,NA,16286,15966,16948,NA,NA
California,2020-10-19,20,6,55,NA,16307,15987,16983,NA,NA
Colorado,2020-09-21,3,0,14,NA,2028,2025,2039,NA,NA
Colorado,2020-09-22,2,0,14,NA,2031,2025,2046,NA,NA
Colorado,2020-09-23,3,0,14,NA,2035,2026,2053,NA,NA
Colorado,2020-09-24,3,0,14,NA,2038,2027,2061,NA,NA
Colorado,2020-09-25,2,0,14,NA,2042,2028,2069,NA,NA
Colorado,2020-09-26,3,0,14,NA,2045,2029,2075,NA,NA
Colorado,2020-09-27,2,0,13,NA,2048,2030,2084,NA,NA
Colorado,2020-09-28,2,0,15,NA,2051,2032,2089,NA,NA
Colorado,2020-09-29,2,0,13,NA,2055,2033,2097,NA,NA
Colorado,2020-09-30,2,0,14,NA,2058,2034,2104,NA,NA
Colorado,2020-10-01,2,0,14,NA,2061,2035,2111,NA,NA
Colorado,2020-10-02,2,0,14,NA,2064,2036,2117,NA,NA
Colorado,2020-10-03,2,0,14,NA,2067,2037,2123,NA,NA
Colorado,2020-10-04,2,0,14,NA,2070,2039,2127,NA,NA
Colorado,2020-10-05,2,0,14,NA,2073,2041,2137,NA,NA
Colorado,2020-10-06,2,0,15,NA,2076,2042,2148,NA,NA
Colorado,2020-10-07,2,0,14,NA,2080,2043,2151,NA,NA
Colorado,2020-10-08,2,0,13,NA,2082,2044,2159,NA,NA
Colorado,2020-10-09,2,0,13,NA,2084,2045,2165,NA,NA
Colorado,2020-10-10,2,0,15,NA,2088,2046,2174,NA,NA
Colorado,2020-10-11,2,0,14,NA,2090,2047,2182,NA,NA
Colorado,2020-10-12,2,0,13,NA,2093,2048,2188,NA,NA
Colorado,2020-10-13,2,0,14,NA,2095,2049,2198,NA,NA
Colorado,2020-10-14,2,0,14,NA,2098,2049,2205,NA,NA
Colorado,2020-10-15,2,0,13,NA,2100,2051,2213,NA,NA
Colorado,2020-10-16,2,0,15,NA,2104,2051,2222,NA,NA
Colorado,2020-10-17,2,0,13,NA,2106,2052,2231,NA,NA
Colorado,2020-10-18,2,0,13,NA,2108,2052,2233,NA,NA
Colorado,2020-10-19,2,0,13,NA,2111,2053,2241,NA,NA
Connecticut,2020-09-21,0,0,5,NA,4492,4492,4497,NA,NA
Connecticut,2020-09-22,0,0,5,NA,4493,4492,4500,NA,NA
Connecticut,2020-09-23,0,0,6,NA,4494,4492,4503,NA,NA
Connecticut,2020-09-24,0,0,6,NA,4494,4492,4506,NA,NA
Connecticut,2020-09-25,0,0,5,NA,4495,4492,4508,NA,NA
Connecticut,2020-09-26,0,0,7,NA,4496,4492,4511,NA,NA
Connecticut,2020-09-27,0,0,6,NA,4497,4492,4516,NA,NA
Connecticut,2020-09-28,0,0,6,NA,4497,4492,4521,NA,NA
Connecticut,2020-09-29,0,0,6,NA,4498,4492,4524,NA,NA
Connecticut,2020-09-30,0,0,6,NA,4499,4492,4527,NA,NA
Connecticut,2020-10-01,0,0,6,NA,4499,4492,4529,NA,NA
Connecticut,2020-10-02,0,0,7,NA,4500,4492,4531,NA,NA
Connecticut,2020-10-03,0,0,6,NA,4500,4492,4534,NA,NA
Connecticut,2020-10-04,0,0,6,NA,4501,4492,4538,NA,NA
Connecticut,2020-10-05,0,0,6,NA,4502,4493,4542,NA,NA
Connecticut,2020-10-06,0,0,6,NA,4502,4493,4545,NA,NA
Connecticut,2020-10-07,0,0,7,NA,4503,4493,4548,NA,NA
Connecticut,2020-10-08,0,0,6,NA,4503,4493,4553,NA,NA
Connecticut,2020-10-09,0,0,6,NA,4504,4493,4556,NA,NA
Connecticut,2020-10-10,0,0,6,NA,4504,4493,4562,NA,NA
Connecticut,2020-10-11,0,0,6,NA,4505,4493,4566,NA,NA
Connecticut,2020-10-12,0,0,6,NA,4506,4493,4570,NA,NA
Connecticut,2020-10-13,0,0,6,NA,4506,4493,4575,NA,NA
Connecticut,2020-10-14,0,0,7,NA,4507,4493,4579,NA,NA
Connecticut,2020-10-15,0,0,7,NA,4507,4493,4584,NA,NA
Connecticut,2020-10-16,0,0,6,NA,4508,4493,4585,NA,NA
Connecticut,2020-10-17,0,0,8,NA,4508,4493,4592,NA,NA
Connecticut,2020-10-18,0,0,6,NA,4508,4493,4596,NA,NA
Connecticut,2020-10-19,0,0,7,NA,4508,4493,4599,NA,NA
Delaware,2020-09-21,1,0,9,NA,623,622,631,NA,NA
Delaware,2020-09-22,1,0,9,NA,624,622,635,NA,NA
Delaware,2020-09-23,1,0,11,NA,626,622,641,NA,NA
Delaware,2020-09-24,1,0,10,NA,627,622,646,NA,NA
Delaware,2020-09-25,1,0,12,NA,629,622,652,NA,NA
Delaware,2020-09-26,1,0,10,NA,631,623,657,NA,NA
Delaware,2020-09-27,1,0,9,NA,633,623,662,NA,NA
Delaware,2020-09-28,1,0,10,NA,635,623,666,NA,NA
Delaware,2020-09-29,1,0,11,NA,637,624,670,NA,NA
Delaware,2020-09-30,1,0,12,NA,639,624,677,NA,NA
Delaware,2020-10-01,1,0,11,NA,641,625,681,NA,NA
Delaware,2020-10-02,1,0,13,NA,643,625,685,NA,NA
Delaware,2020-10-03,1,0,12,NA,645,626,691,NA,NA
Delaware,2020-10-04,1,0,12,NA,647,627,697,NA,NA
Delaware,2020-10-05,2,0,13,NA,650,627,703,NA,NA
Delaware,2020-10-06,2,0,13,NA,653,628,709,NA,NA
Delaware,2020-10-07,2,0,12,NA,655,629,720,NA,NA
Delaware,2020-10-08,2,0,14,NA,657,630,723,NA,NA
Delaware,2020-10-09,2,0,13,NA,661,630,729,NA,NA
Delaware,2020-10-10,2,0,16,NA,664,631,738,NA,NA
Delaware,2020-10-11,2,0,15,NA,667,631,743,NA,NA
Delaware,2020-10-12,2,0,15,NA,670,632,748,NA,NA
Delaware,2020-10-13,2,0,15,NA,673,633,759,NA,NA
Delaware,2020-10-14,2,0,14,NA,676,634,765,NA,NA
Delaware,2020-10-15,2,0,16,NA,679,635,775,NA,NA
Delaware,2020-10-16,2,0,17,NA,683,636,785,NA,NA
Delaware,2020-10-17,2,0,21,NA,687,636,799,NA,NA
Delaware,2020-10-18,2,0,20,NA,690,638,808,NA,NA
Delaware,2020-10-19,2,0,18,NA,694,638,817,NA,NA
District of Columbia,2020-09-21,0,0,6,NA,623,623,629,NA,NA
District of Columbia,2020-09-22,0,0,5,NA,625,623,631,NA,NA
District of Columbia,2020-09-23,0,0,5,NA,625,623,634,NA,NA
District of Columbia,2020-09-24,0,0,5,NA,626,623,636,NA,NA
District of Columbia,2020-09-25,0,0,5,NA,627,623,638,NA,NA
District of Columbia,2020-09-26,0,0,5,NA,628,623,640,NA,NA
District of Columbia,2020-09-27,0,0,5,NA,630,623,641,NA,NA
District of Columbia,2020-09-28,0,0,6,NA,630,624,643,NA,NA
District of Columbia,2020-09-29,0,0,5,NA,631,624,645,NA,NA
District of Columbia,2020-09-30,0,0,5,NA,632,624,647,NA,NA
District of Columbia,2020-10-01,0,0,5,NA,633,624,649,NA,NA
District of Columbia,2020-10-02,0,0,5,NA,634,625,652,NA,NA
District of Columbia,2020-10-03,0,0,5,NA,635,625,653,NA,NA
District of Columbia,2020-10-04,0,0,5,NA,635,625,656,NA,NA
District of Columbia,2020-10-05,0,0,5,NA,636,625,658,NA,NA
District of Columbia,2020-10-06,0,0,5,NA,637,626,660,NA,NA
District of Columbia,2020-10-07,0,0,5,NA,638,626,662,NA,NA
District of Columbia,2020-10-08,0,0,5,NA,639,627,664,NA,NA
District of Columbia,2020-10-09,0,0,5,NA,639,627,666,NA,NA
District of Columbia,2020-10-10,0,0,5,NA,640,627,667,NA,NA
District of Columbia,2020-10-11,0,0,5,NA,641,627,669,NA,NA
District of Columbia,2020-10-12,0,0,6,NA,642,627,670,NA,NA
District of Columbia,2020-10-13,0,0,5,NA,642,628,674,NA,NA
District of Columbia,2020-10-14,0,0,5,NA,643,628,675,NA,NA
District of Columbia,2020-10-15,0,0,5,NA,644,628,677,NA,NA
District of Columbia,2020-10-16,0,0,5,NA,645,628,679,NA,NA
District of Columbia,2020-10-17,0,0,5,NA,645,629,679,NA,NA
District of Columbia,2020-10-18,0,0,4,NA,646,629,682,NA,NA
District of Columbia,2020-10-19,0,0,5,NA,647,629,684,NA,NA
Florida,2020-09-21,68,18,135,NA,13364,13314,13431,NA,NA
Florida,2020-09-22,70,19,133,NA,13435,13364,13528,NA,NA
Florida,2020-09-23,72,18,133,NA,13510,13418,13621,NA,NA
Florida,2020-09-24,75,17,142,NA,13588,13478,13716,NA,NA
Florida,2020-09-25,80,17,138,NA,13665,13540,13815,NA,NA
Florida,2020-09-26,76,16,142,NA,13741,13582,13906,NA,NA
Florida,2020-09-27,81,16,142,NA,13821,13647,14005,NA,NA
Florida,2020-09-28,82,16,146,NA,13898,13701,14098,NA,NA
Florida,2020-09-29,82,16,146,NA,13977,13748,14183,NA,NA
Florida,2020-09-30,70,15,146,NA,14055,13788,14266,NA,NA
Florida,2020-10-01,56,16,145,NA,14121,13837,14351,NA,NA
Florida,2020-10-02,38,16,146,NA,14176,13877,14428,NA,NA
Florida,2020-10-03,33,16,146,NA,14224,13923,14496,NA,NA
Florida,2020-10-04,35,16,147,NA,14274,13983,14595,NA,NA
Florida,2020-10-05,37,16,148,NA,14336,14035,14670,NA,NA
Florida,2020-10-06,39,16,155,NA,14390,14081,14742,NA,NA
Florida,2020-10-07,45,17,220,NA,14446,14139,14841,NA,NA
Florida,2020-10-08,51,17,253,NA,14510,14183,14964,NA,NA
Florida,2020-10-09,57,17,264,NA,14578,14228,15207,NA,NA
Florida,2020-10-10,62,18,300,NA,14654,14288,15464,NA,NA
Florida,2020-10-11,69,18,330,NA,14726,14353,15685,NA,NA
Florida,2020-10-12,82,20,375,NA,14807,14424,16053,NA,NA
Florida,2020-10-13,93,19,362,NA,14898,14496,16309,NA,NA
Florida,2020-10-14,100,22,425,NA,14996,14560,16587,NA,NA
Florida,2020-10-15,111,22,422,NA,15106,14645,16981,NA,NA
Florida,2020-10-16,128,21,417,NA,15222,14709,17391,NA,NA
Florida,2020-10-17,138,23,454,NA,15335,14768,17707,NA,NA
Florida,2020-10-18,147,24,428,NA,15494,14830,18026,NA,NA
Florida,2020-10-19,162,27,465,NA,15652,14885,18349,NA,NA
Georgia,2020-09-21,36,5,135,NA,6638,6607,6737,NA,NA
Georgia,2020-09-22,36,6,134,NA,6682,6625,6818,NA,NA
Georgia,2020-09-23,35,5,135,NA,6724,6644,6896,NA,NA
Georgia,2020-09-24,36,5,136,NA,6768,6666,6973,NA,NA
Georgia,2020-09-25,35,5,143,NA,6807,6688,7071,NA,NA
Georgia,2020-09-26,36,6,131,NA,6848,6710,7149,NA,NA
Georgia,2020-09-27,36,5,145,NA,6893,6733,7261,NA,NA
Georgia,2020-09-28,35,5,145,NA,6936,6757,7365,NA,NA
Georgia,2020-09-29,34,5,133,NA,6974,6780,7447,NA,NA
Georgia,2020-09-30,33,4,147,NA,7014,6804,7568,NA,NA
Georgia,2020-10-01,36,6,161,NA,7055,6827,7693,NA,NA
Georgia,2020-10-02,34,5,148,NA,7097,6845,7773,NA,NA
Georgia,2020-10-03,32,4,168,NA,7130,6866,7893,NA,NA
Georgia,2020-10-04,32,4,174,NA,7170,6889,7969,NA,NA
Georgia,2020-10-05,34,4,168,NA,7210,6904,8086,NA,NA
Georgia,2020-10-06,32,4,171,NA,7246,6925,8212,NA,NA
Georgia,2020-10-07,31,5,173,NA,7282,6941,8342,NA,NA
Georgia,2020-10-08,30,3,165,NA,7320,6964,8438,NA,NA
Georgia,2020-10-09,30,3,188,NA,7354,6978,8603,NA,NA
Georgia,2020-10-10,32,4,186,NA,7396,6992,8706,NA,NA
Georgia,2020-10-11,30,4,201,NA,7432,7004,8893,NA,NA
Georgia,2020-10-12,30,3,209,NA,7472,7021,9121,NA,NA
Georgia,2020-10-13,31,4,227,NA,7506,7034,9253,NA,NA
Georgia,2020-10-14,30,3,206,NA,7542,7049,9472,NA,NA
Georgia,2020-10-15,31,3,287,NA,7590,7056,9697,NA,NA
Georgia,2020-10-16,33,4,219,NA,7619,7072,9937,NA,NA
Georgia,2020-10-17,28,2,250,NA,7660,7079,10171,NA,NA
Georgia,2020-10-18,30,3,255,NA,7693,7093,10321,NA,NA
Georgia,2020-10-19,32,3,241,NA,7730,7107,10594,NA,NA
Hawaii,2020-09-21,3,0,15,NA,124,121,136,NA,NA
Hawaii,2020-09-22,4,0,15,NA,129,122,144,NA,NA
Hawaii,2020-09-23,4,0,16,NA,134,124,152,NA,NA
Hawaii,2020-09-24,4,0,15,NA,139,126,161,NA,NA
Hawaii,2020-09-25,4,0,15,NA,143,129,168,NA,NA
Hawaii,2020-09-26,4,0,16,NA,148,131,175,NA,NA
Hawaii,2020-09-27,4,0,18,NA,153,135,183,NA,NA
Hawaii,2020-09-28,4,0,16,NA,158,139,191,NA,NA
Hawaii,2020-09-29,4,0,16,NA,163,142,197,NA,NA
Hawaii,2020-09-30,4,0,17,NA,169,145,205,NA,NA
Hawaii,2020-10-01,4,0,17,NA,174,149,211,NA,NA
Hawaii,2020-10-02,4,0,16,NA,179,152,219,NA,NA
Hawaii,2020-10-03,4,0,15,NA,184,155,225,NA,NA
Hawaii,2020-10-04,4,0,16,NA,189,158,233,NA,NA
Hawaii,2020-10-05,4,0,17,NA,194,162,240,NA,NA
Hawaii,2020-10-06,4,0,17,NA,199,165,247,NA,NA
Hawaii,2020-10-07,4,0,16,NA,204,168,254,NA,NA
Hawaii,2020-10-08,4,0,16,NA,209,172,261,NA,NA
Hawaii,2020-10-09,4,0,16,NA,214,177,271,NA,NA
Hawaii,2020-10-10,4,0,17,NA,219,181,277,NA,NA
Hawaii,2020-10-11,4,0,17,NA,224,184,287,NA,NA
Hawaii,2020-10-12,4,0,17,NA,228,188,291,NA,NA
Hawaii,2020-10-13,4,0,16,NA,233,193,297,NA,NA
Hawaii,2020-10-14,4,0,15,NA,239,196,304,NA,NA
Hawaii,2020-10-15,4,0,15,NA,243,200,312,NA,NA
Hawaii,2020-10-16,4,0,17,NA,248,203,319,NA,NA
Hawaii,2020-10-17,4,0,15,NA,254,205,326,NA,NA
Hawaii,2020-10-18,4,0,16,NA,259,207,330,NA,NA
Hawaii,2020-10-19,4,0,15,NA,264,211,339,NA,NA
Idaho,2020-09-21,3,0,11,NA,460,457,468,NA,NA
Idaho,2020-09-22,3,0,12,NA,463,457,474,NA,NA
Idaho,2020-09-23,2,0,11,NA,466,459,481,NA,NA
Idaho,2020-09-24,2,0,12,NA,469,460,487,NA,NA
Idaho,2020-09-25,3,0,11,NA,472,461,492,NA,NA
Idaho,2020-09-26,2,0,12,NA,475,462,498,NA,NA
Idaho,2020-09-27,2,0,13,NA,478,464,505,NA,NA
Idaho,2020-09-28,2,0,12,NA,482,466,512,NA,NA
Idaho,2020-09-29,3,0,12,NA,485,467,518,NA,NA
Idaho,2020-09-30,3,0,11,NA,488,469,524,NA,NA
Idaho,2020-10-01,3,0,13,NA,491,470,532,NA,NA
Idaho,2020-10-02,2,0,13,NA,494,471,540,NA,NA
Idaho,2020-10-03,3,0,13,NA,498,473,546,NA,NA
Idaho,2020-10-04,3,0,13,NA,502,476,551,NA,NA
Idaho,2020-10-05,3,0,14,NA,505,477,561,NA,NA
Idaho,2020-10-06,3,0,14,NA,509,479,568,NA,NA
Idaho,2020-10-07,3,0,14,NA,514,483,577,NA,NA
Idaho,2020-10-08,4,0,15,NA,518,485,584,NA,NA
Idaho,2020-10-09,4,0,15,NA,523,488,593,NA,NA
Idaho,2020-10-10,4,0,15,NA,527,491,603,NA,NA
Idaho,2020-10-11,4,0,16,NA,531,494,613,NA,NA
Idaho,2020-10-12,4,0,17,NA,537,498,622,NA,NA
Idaho,2020-10-13,5,0,16,NA,543,501,629,NA,NA
Idaho,2020-10-14,5,0,18,NA,549,502,637,NA,NA
Idaho,2020-10-15,5,0,18,NA,556,506,648,NA,NA
Idaho,2020-10-16,6,1,19,NA,563,511,656,NA,NA
Idaho,2020-10-17,6,0,21,NA,570,516,667,NA,NA
Idaho,2020-10-18,6,0,21,NA,576,521,677,NA,NA
Idaho,2020-10-19,7,1,23,NA,586,526,689,NA,NA
Illinois,2020-09-21,18,5,50,NA,8704,8691,8736,NA,NA
Illinois,2020-09-22,18,4,51,NA,8723,8702,8773,NA,NA
Illinois,2020-09-23,18,5,46,NA,8743,8713,8805,NA,NA
Illinois,2020-09-24,17,4,45,NA,8760,8724,8832,NA,NA
Illinois,2020-09-25,17,4,44,NA,8779,8737,8861,NA,NA
Illinois,2020-09-26,16,3,43,NA,8795,8745,8895,NA,NA
Illinois,2020-09-27,16,3,46,NA,8812,8757,8920,NA,NA
Illinois,2020-09-28,15,3,48,NA,8828,8768,8948,NA,NA
Illinois,2020-09-29,15,3,41,NA,8846,8779,8979,NA,NA
Illinois,2020-09-30,14,3,42,NA,8860,8788,9014,NA,NA
Illinois,2020-10-01,14,2,40,NA,8874,8799,9041,NA,NA
Illinois,2020-10-02,13,3,39,NA,8888,8809,9063,NA,NA
Illinois,2020-10-03,12,2,37,NA,8902,8816,9087,NA,NA
Illinois,2020-10-04,12,2,37,NA,8914,8825,9109,NA,NA
Illinois,2020-10-05,11,2,35,NA,8926,8835,9132,NA,NA
Illinois,2020-10-06,11,2,33,NA,8935,8842,9155,NA,NA
