msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population,daily_deaths_av7
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-07,132,132,132,132,2970,2970,2970,2970,9458539,105.85714285714285
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-08,126,126,126,126,3096,3096,3096,3096,9458539,108
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-09,100,100,100,100,3196,3196,3196,3196,9458539,103.42857142857144
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-10,56,56,56,56,3252,3252,3252,3252,9458539,110
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-11,51,51,51,51,3303,3303,3303,3303,9458539,109.71428571428572
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-12,127,127,127,127,3430,3430,3430,3430,9458539,108.42857142857142
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-13,178,178,178,178,3608,3608,3608,3608,9458539,104.14285714285714
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-14,130,130,130,130,3738,3738,3738,3738,9458539,102.14285714285714
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-15,117,117,117,117,3855,3855,3855,3855,9458539,102.71428571428571
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-16,70,70,70,70,3925,3925,3925,3925,9458539,103.42857142857143
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-17,42,42,42,42,3967,3967,3967,3967,9458539,98.71428571428571
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-18,55,55,55,55,4022,4022,4022,4022,9458539,91.99999999999999
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-19,132,132,132,132,4154,4154,4154,4154,9458539,90
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-20,145,145,145,145,4299,4299,4299,4299,9458539,90.14285714285714
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-21,83,83,83,83,4382,4382,4382,4382,9458539,92.57142857142857
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-22,103,103,103,103,4485,4485,4485,4485,9458539,87.71428571428571
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-23,71,71,71,71,4556,4556,4556,4556,9458539,73.57142857142857
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-24,59,59,59,59,4615,4615,4615,4615,9458539,74
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-25,21,21,21,21,4636,4636,4636,4636,9458539,75.85714285714285
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-26,33,33,33,33,4669,4669,4669,4669,9458539,74.14285714285714
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-27,148,148,148,148,4817,4817,4817,4817,9458539,72
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-28,96,96,96,96,4913,4913,4913,4913,9458539,71.57142857142857
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-29,91,91,91,91,5004,5004,5004,5004,9458539,71.28571428571428
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-30,56,56,56,56,5060,5060,5060,5060,9458539,82.71428571428572
"Chicago-Naperville-Elgin, IL-IN-WI",2020-05-31,56,56,56,56,5116,5116,5116,5116,9458539,73.14285714285714
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-01,19,19,19,19,5135,5135,5135,5135,9458539,74.28571428571428
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-02,113,113,113,113,5248,5248,5248,5248,9458539,69.57142857142856
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-03,81,81,81,81,5329,5329,5329,5329,9458539,70.14285714285714
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-04,104,104,104,104,5433,5433,5433,5433,9458539,67.99999999999999
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-05,58,58,58,58,5491,5491,5491,5491,9458539,68.42857142857142
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-06,60,60,60,60,5551,5551,5551,5551,9458539,64.42857142857143
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-07,41,41,41,41,5592,5592,5592,5592,9458539,61.99999999999999
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-08,22,22,22,22,5614,5614,5614,5614,9458539,58.714285714285715
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-09,85,85,85,85,5699,5699,5699,5699,9458539,60.28571428571428
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-10,64,64,64,64,5763,5763,5763,5763,9458539,55
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-11,81,81,81,81,5844,5844,5844,5844,9458539,52.142857142857146
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-12,69,69,69,69,5913,5913,5913,5913,9458539,51.57142857142857
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-13,23,23,23,23,5936,5936,5936,5936,9458539,48.57142857142857
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-14,21,21,21,21,5957,5957,5957,5957,9458539,49.85714285714285
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-15,18,18,18,18,5975,5975,5975,5975,9458539,45.57142857142857
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-16,64,64,64,64,6039,6039,6039,6039,9458539,41.42857142857142
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-17,73,73,73,73,6112,6112,6112,6112,9458539,44.42857142857143
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-18,51,51,51,51,6163,6163,6163,6163,9458539,44.14285714285714
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-19,40,40,40,40,6203,6203,6203,6203,9458539,44.85714285714286
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-20,44,44,44,44,6247,6247,6247,6247,9458539,40.42857142857143
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-21,19,19,19,19,6266,6266,6266,6266,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-22,23,23,23,23,6289,6289,6289,6289,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-23,33,33,33,33,6322,6322,6322,6322,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-24,NA,44,17,86.02499999999998,NA,6366,6339,6408.025,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-25,NA,41,17,85,NA,6408,6368.9749999999995,6475,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-26,NA,40,16.975,79,NA,6449,6397.975,6529.05,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-27,NA,40,18,80,NA,6492,6426,6591.025,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-28,NA,38,15,74.02499999999998,NA,6531,6455,6652.0250000000005,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-29,NA,38,15.975000000000001,81,NA,6571,6482.975,6709.05,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-06-30,NA,37,14,82,NA,6609,6511.9749999999995,6771.025,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-01,NA,36,15,78.02499999999998,NA,6645.5,6536.9749999999995,6840,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-02,NA,35,14,79,NA,6681,6562,6898.049999999999,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-03,NA,34,13,72.02499999999998,NA,6718.5,6584,6943.025,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-04,NA,32,11,71.04999999999995,NA,6749.5,6608,7004.0250000000005,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-05,NA,30,11,68.02499999999998,NA,6782.5,6626,7056.025,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-06,NA,30,11,68.02499999999998,NA,6814.5,6648.95,7101.025,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-07,NA,29,11,67.02499999999998,NA,6844,6671.975,7152.05,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-08,NA,28,10,70,NA,6872.5,6688.975,7208.075,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-09,NA,27,9,67,NA,6899,6702,7265.075000000001,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-10,NA,26,8,69.02499999999998,NA,6927,6717.9749999999995,7312.1,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-11,NA,25,8,67,NA,6954,6732.95,7372,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-12,NA,24,7,64.02499999999998,NA,6977,6746.95,7422.25,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-13,NA,23,7,65.02499999999998,NA,7000,6759.925,7481.125,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-14,NA,21,7,62.02499999999998,NA,7022,6772,7527.125,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-15,NA,22,6,62,NA,7042,6788.85,7568.624999999999,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-16,NA,21,6,62,NA,7065,6796.95,7623.3499999999995,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-17,NA,20,5,62,NA,7083,6809,7678.0250000000005,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-18,NA,19,5,60.02499999999998,NA,7101.5,6816.975,7731.125,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-19,NA,19,4,61,NA,7123,6831.85,7783.075,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-20,NA,18,4,57.02499999999998,NA,7143,6843.85,7832.2,9458539,NA
"Chicago-Naperville-Elgin, IL-IN-WI",2020-07-21,NA,16,4,62.02499999999998,NA,7161,6850.9749999999995,7888.125,9458539,NA
"Cincinnati, OH-KY-IN",2020-03-26,1,1,1,1,1,1,1,1,2221208,NA
"Cincinnati, OH-KY-IN",2020-03-27,1,1,1,1,2,2,2,2,2221208,NA
"Cincinnati, OH-KY-IN",2020-03-28,2,2,2,2,4,4,4,4,2221208,NA
"Cincinnati, OH-KY-IN",2020-03-29,0,0,0,0,4,4,4,4,2221208,1.1428571428571428
"Cincinnati, OH-KY-IN",2020-03-30,2,2,2,2,6,6,6,6,2221208,1.4285714285714284
"Cincinnati, OH-KY-IN",2020-03-31,1,1,1,1,7,7,7,7,2221208,2.1428571428571423
"Cincinnati, OH-KY-IN",2020-04-01,1,1,1,1,8,8,8,8,2221208,2
"Cincinnati, OH-KY-IN",2020-04-02,3,3,3,3,11,11,11,11,2221208,2.2857142857142856
"Cincinnati, OH-KY-IN",2020-04-03,6,6,6,6,17,17,17,17,2221208,2.8571428571428568
"Cincinnati, OH-KY-IN",2020-04-04,1,1,1,1,18,18,18,18,2221208,4.285714285714286
"Cincinnati, OH-KY-IN",2020-04-05,2,2,2,2,20,20,20,20,2221208,4.428571428571429
"Cincinnati, OH-KY-IN",2020-04-06,6,6,6,6,26,26,26,26,2221208,4.142857142857142
"Cincinnati, OH-KY-IN",2020-04-07,11,11,11,11,37,37,37,37,2221208,3.4285714285714284
"Cincinnati, OH-KY-IN",2020-04-08,2,2,2,2,39,39,39,39,2221208,3.714285714285714
"Cincinnati, OH-KY-IN",2020-04-09,1,1,1,1,40,40,40,40,2221208,3.5714285714285716
"Cincinnati, OH-KY-IN",2020-04-10,1,1,1,1,41,41,41,41,2221208,3.2857142857142856
"Cincinnati, OH-KY-IN",2020-04-11,3,3,3,3,44,44,44,44,2221208,2.714285714285714
"Cincinnati, OH-KY-IN",2020-04-12,1,1,1,1,45,45,45,45,2221208,2.8571428571428568
"Cincinnati, OH-KY-IN",2020-04-13,4,4,4,4,49,49,49,49,2221208,3.714285714285714
"Cincinnati, OH-KY-IN",2020-04-14,7,7,7,7,56,56,56,56,2221208,4
"Cincinnati, OH-KY-IN",2020-04-15,3,3,3,3,59,59,59,59,2221208,4.142857142857143
"Cincinnati, OH-KY-IN",2020-04-16,7,7,7,7,66,66,66,66,2221208,4.571428571428571
"Cincinnati, OH-KY-IN",2020-04-17,3,3,3,3,69,69,69,69,2221208,4.857142857142857
"Cincinnati, OH-KY-IN",2020-04-18,4,4,4,4,73,73,73,73,2221208,4.857142857142858
"Cincinnati, OH-KY-IN",2020-04-19,4,4,4,4,77,77,77,77,2221208,6
"Cincinnati, OH-KY-IN",2020-04-20,6,6,6,6,83,83,83,83,2221208,5.428571428571429
"Cincinnati, OH-KY-IN",2020-04-21,7,7,7,7,90,90,90,90,2221208,5.57142857142857
"Cincinnati, OH-KY-IN",2020-04-22,11,11,11,11,101,101,101,101,2221208,5.428571428571428
"Cincinnati, OH-KY-IN",2020-04-23,3,3,3,3,104,104,104,104,2221208,5.285714285714286
"Cincinnati, OH-KY-IN",2020-04-24,4,4,4,4,108,108,108,108,2221208,4.571428571428571
"Cincinnati, OH-KY-IN",2020-04-25,3,3,3,3,111,111,111,111,2221208,4.857142857142857
"Cincinnati, OH-KY-IN",2020-04-26,3,3,3,3,114,114,114,114,2221208,5.142857142857142
"Cincinnati, OH-KY-IN",2020-04-27,1,1,1,1,115,115,115,115,2221208,5.142857142857142
"Cincinnati, OH-KY-IN",2020-04-28,9,9,9,9,124,124,124,124,2221208,5.142857142857143
"Cincinnati, OH-KY-IN",2020-04-29,13,13,13,13,137,137,137,137,2221208,5.428571428571429
"Cincinnati, OH-KY-IN",2020-04-30,3,3,3,3,140,140,140,140,2221208,5.428571428571429
"Cincinnati, OH-KY-IN",2020-05-01,4,4,4,4,144,144,144,144,2221208,5.428571428571428
"Cincinnati, OH-KY-IN",2020-05-02,5,5,5,5,149,149,149,149,2221208,5.857142857142857
"Cincinnati, OH-KY-IN",2020-05-03,3,3,3,3,152,152,152,152,2221208,6.2857142857142865
"Cincinnati, OH-KY-IN",2020-05-04,1,1,1,1,153,153,153,153,2221208,6.285714285714286
"Cincinnati, OH-KY-IN",2020-05-05,12,12,12,12,165,165,165,165,2221208,6.714285714285715
"Cincinnati, OH-KY-IN",2020-05-06,16,16,16,16,181,181,181,181,2221208,6.000000000000001
"Cincinnati, OH-KY-IN",2020-05-07,3,3,3,3,184,184,184,184,2221208,5.857142857142858
"Cincinnati, OH-KY-IN",2020-05-08,7,7,7,7,191,191,191,191,2221208,5.714285714285714
"Cincinnati, OH-KY-IN",2020-05-09,0,0,0,0,191,191,191,191,2221208,5.571428571428571
"Cincinnati, OH-KY-IN",2020-05-10,2,2,2,2,193,193,193,193,2221208,3.8571428571428568
"Cincinnati, OH-KY-IN",2020-05-11,0,0,0,0,193,193,193,193,2221208,4.142857142857142
"Cincinnati, OH-KY-IN",2020-05-12,11,11,11,11,204,204,204,204,2221208,3.999999999999999
"Cincinnati, OH-KY-IN",2020-05-13,4,4,4,4,208,208,208,208,2221208,4.428571428571428
"Cincinnati, OH-KY-IN",2020-05-14,5,5,5,5,213,213,213,213,2221208,4.428571428571428
"Cincinnati, OH-KY-IN",2020-05-15,6,6,6,6,219,219,219,219,2221208,4.7142857142857135
"Cincinnati, OH-KY-IN",2020-05-16,3,3,3,3,222,222,222,222,2221208,4.7142857142857135
"Cincinnati, OH-KY-IN",2020-05-17,2,2,2,2,224,224,224,224,2221208,4.857142857142857
"Cincinnati, OH-KY-IN",2020-05-18,2,2,2,2,226,226,226,226,2221208,5.57142857142857
"Cincinnati, OH-KY-IN",2020-05-19,11,11,11,11,237,237,237,237,2221208,5.428571428571428
"Cincinnati, OH-KY-IN",2020-05-20,5,5,5,5,242,242,242,242,2221208,5.999999999999999
"Cincinnati, OH-KY-IN",2020-05-21,10,10,10,10,252,252,252,252,2221208,5.7142857142857135
"Cincinnati, OH-KY-IN",2020-05-22,5,5,5,5,257,257,257,257,2221208,5.428571428571428
"Cincinnati, OH-KY-IN",2020-05-23,7,7,7,7,264,264,264,264,2221208,4
"Cincinnati, OH-KY-IN",2020-05-24,0,0,0,0,264,264,264,264,2221208,3.9999999999999996
"Cincinnati, OH-KY-IN",2020-05-25,0,0,0,0,264,264,264,264,2221208,4.285714285714286
"Cincinnati, OH-KY-IN",2020-05-26,1,1,1,1,265,265,265,265,2221208,5.857142857142858
"Cincinnati, OH-KY-IN",2020-05-27,5,5,5,5,270,270,270,270,2221208,5.285714285714286
"Cincinnati, OH-KY-IN",2020-05-28,12,12,12,12,282,282,282,282,2221208,5.571428571428572
"Cincinnati, OH-KY-IN",2020-05-29,16,16,16,16,298,298,298,298,2221208,6.428571428571429
"Cincinnati, OH-KY-IN",2020-05-30,3,3,3,3,301,301,301,301,2221208,7.142857142857142
"Cincinnati, OH-KY-IN",2020-05-31,2,2,2,2,303,303,303,303,2221208,7.857142857142857
"Cincinnati, OH-KY-IN",2020-06-01,6,6,6,6,309,309,309,309,2221208,6.857142857142857
"Cincinnati, OH-KY-IN",2020-06-02,6,6,6,6,315,315,315,315,2221208,5.142857142857142
"Cincinnati, OH-KY-IN",2020-06-03,10,10,10,10,325,325,325,325,2221208,4.7142857142857135
"Cincinnati, OH-KY-IN",2020-06-04,5,5,5,5,330,330,330,330,2221208,4.428571428571428
"Cincinnati, OH-KY-IN",2020-06-05,4,4,4,4,334,334,334,334,2221208,3.714285714285714
"Cincinnati, OH-KY-IN",2020-06-06,0,0,0,0,334,334,334,334,2221208,2.9999999999999996
"Cincinnati, OH-KY-IN",2020-06-07,0,0,0,0,334,334,334,334,2221208,1.7142857142857142
"Cincinnati, OH-KY-IN",2020-06-08,1,1,1,1,335,335,335,335,2221208,2.428571428571428
"Cincinnati, OH-KY-IN",2020-06-09,1,1,1,1,336,336,336,336,2221208,1.9999999999999996
"Cincinnati, OH-KY-IN",2020-06-10,1,1,1,1,337,337,337,337,2221208,2.1428571428571423
"Cincinnati, OH-KY-IN",2020-06-11,10,10,10,10,347,347,347,347,2221208,2.2857142857142856
"Cincinnati, OH-KY-IN",2020-06-12,1,1,1,1,348,348,348,348,2221208,2.142857142857143
"Cincinnati, OH-KY-IN",2020-06-13,1,1,1,1,349,349,349,349,2221208,2.4285714285714284
"Cincinnati, OH-KY-IN",2020-06-14,1,1,1,1,350,350,350,350,2221208,2.571428571428571
"Cincinnati, OH-KY-IN",2020-06-15,0,0,0,0,350,350,350,350,2221208,1.2857142857142856
"Cincinnati, OH-KY-IN",2020-06-16,3,3,3,3,353,353,353,353,2221208,1.714285714285714
"Cincinnati, OH-KY-IN",2020-06-17,2,2,2,2,355,355,355,355,2221208,2.142857142857143
"Cincinnati, OH-KY-IN",2020-06-18,1,1,1,1,356,356,356,356,2221208,1.9999999999999998
"Cincinnati, OH-KY-IN",2020-06-19,4,4,4,4,360,360,360,360,2221208,2.1428571428571423
"Cincinnati, OH-KY-IN",2020-06-20,4,4,4,4,364,364,364,364,2221208,1.8571428571428568
"Cincinnati, OH-KY-IN",2020-06-21,0,0,0,0,364,364,364,364,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-22,1,1,1,1,365,365,365,365,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-23,1,1,1,1,366,366,366,366,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-24,NA,3,0,13,NA,369,366,379,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-25,NA,3,0,12,NA,372,367,386,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-26,NA,3,0,12,NA,376,368,391,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-27,NA,3,0,13,NA,380,370,397,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-28,NA,3,0,12,NA,383,372,402,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-29,NA,3,0,12.024999999999977,NA,387,374,408,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-30,NA,3,0,13,NA,391,376,414,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-01,NA,3,0,13,NA,394,378.975,418.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-02,NA,3,0,12,NA,397.5,381,425,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-03,NA,3,0,12,NA,402,383.975,430,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-04,NA,3,0,12,NA,405,386,436,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-05,NA,3,0,13,NA,409,388,441,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-06,NA,3,0,12,NA,413,390,446,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-07,NA,3,0,13,NA,417,392,451.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-08,NA,3,0,12,NA,420.5,395,458,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-09,NA,3,0,12,NA,424,397,462,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-10,NA,3,0,12,NA,427.5,399,466.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-11,NA,3,0,13,NA,431,402,472,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-12,NA,3,0,13,NA,435,405,477,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-13,NA,3,0,13,NA,439,408,484,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-14,NA,3,0,12,NA,443,411,490.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-15,NA,3,0,13,NA,447,413,494,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-16,NA,3,0,14,NA,450,416,501,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-17,NA,3,0,12.024999999999977,NA,454.5,418,508.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-18,NA,3,0,13,NA,458,420.975,513.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-19,NA,3,0,13.024999999999977,NA,462,422.97499999999997,518,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-20,NA,3,0,13,NA,467,424.975,523,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-21,NA,3,0,14,NA,470,429.975,527.025,2221208,NA
"Cleveland-Elyria, OH",2020-03-22,1,1,1,1,1,1,1,1,2048449,NA
"Cleveland-Elyria, OH",2020-03-23,0,0,0,0,1,1,1,1,2048449,NA
"Cleveland-Elyria, OH",2020-03-24,1,1,1,1,2,2,2,2,2048449,NA
"Cleveland-Elyria, OH",2020-03-25,0,0,0,0,2,2,2,2,2048449,0.5714285714285714
"Cleveland-Elyria, OH",2020-03-26,0,0,0,0,2,2,2,2,2048449,0.5714285714285714
"Cleveland-Elyria, OH",2020-03-27,0,0,0,0,2,2,2,2,2048449,1
"Cleveland-Elyria, OH",2020-03-28,2,2,2,2,4,4,4,4,2048449,1.2857142857142856
"Cleveland-Elyria, OH",2020-03-29,1,1,1,1,5,5,5,5,2048449,1.714285714285714
"Cleveland-Elyria, OH",2020-03-30,3,3,3,3,8,8,8,8,2048449,2.2857142857142856
"Cleveland-Elyria, OH",2020-03-31,3,3,3,3,11,11,11,11,2048449,2.4285714285714284
"Cleveland-Elyria, OH",2020-04-01,3,3,3,3,14,14,14,14,2048449,2.2857142857142856
"Cleveland-Elyria, OH",2020-04-02,4,4,4,4,18,18,18,18,2048449,2.4285714285714284
"Cleveland-Elyria, OH",2020-04-03,1,1,1,1,19,19,19,19,2048449,2.2857142857142856
"Cleveland-Elyria, OH",2020-04-04,1,1,1,1,20,20,20,20,2048449,2.5714285714285707
"Cleveland-Elyria, OH",2020-04-05,2,2,2,2,22,22,22,22,2048449,3.1428571428571423
"Cleveland-Elyria, OH",2020-04-06,2,2,2,2,24,24,24,24,2048449,2.9999999999999996
"Cleveland-Elyria, OH",2020-04-07,5,5,5,5,29,29,29,29,2048449,2.8571428571428568
"Cleveland-Elyria, OH",2020-04-08,7,7,7,7,36,36,36,36,2048449,3.1428571428571423
"Cleveland-Elyria, OH",2020-04-09,3,3,3,3,39,39,39,39,2048449,3
"Cleveland-Elyria, OH",2020-04-10,0,0,0,0,39,39,39,39,2048449,3.1428571428571432
"Cleveland-Elyria, OH",2020-04-11,3,3,3,3,42,42,42,42,2048449,4.142857142857142
"Cleveland-Elyria, OH",2020-04-12,1,1,1,1,43,43,43,43,2048449,4.285714285714285
"Cleveland-Elyria, OH",2020-04-13,3,3,3,3,46,46,46,46,2048449,4.571428571428571
"Cleveland-Elyria, OH",2020-04-14,12,12,12,12,58,58,58,58,2048449,6.142857142857143
"Cleveland-Elyria, OH",2020-04-15,8,8,8,8,66,66,66,66,2048449,6.571428571428571
"Cleveland-Elyria, OH",2020-04-16,5,5,5,5,71,71,71,71,2048449,6.714285714285714
"Cleveland-Elyria, OH",2020-04-17,11,11,11,11,82,82,82,82,2048449,7.571428571428572
"Cleveland-Elyria, OH",2020-04-18,6,6,6,6,88,88,88,88,2048449,7.285714285714285
"Cleveland-Elyria, OH",2020-04-19,2,2,2,2,90,90,90,90,2048449,8.428571428571427
"Cleveland-Elyria, OH",2020-04-20,9,9,9,9,99,99,99,99,2048449,8.428571428571429
"Cleveland-Elyria, OH",2020-04-21,10,10,10,10,109,109,109,109,2048449,8.142857142857142
"Cleveland-Elyria, OH",2020-04-22,16,16,16,16,125,125,125,125,2048449,8
"Cleveland-Elyria, OH",2020-04-23,5,5,5,5,130,130,130,130,2048449,7.714285714285714
"Cleveland-Elyria, OH",2020-04-24,9,9,9,9,139,139,139,139,2048449,7.142857142857142
"Cleveland-Elyria, OH",2020-04-25,5,5,5,5,144,144,144,144,2048449,7.714285714285714
"Cleveland-Elyria, OH",2020-04-26,0,0,0,0,144,144,144,144,2048449,6
"Cleveland-Elyria, OH",2020-04-27,5,5,5,5,149,149,149,149,2048449,6.714285714285714
"Cleveland-Elyria, OH",2020-04-28,14,14,14,14,163,163,163,163,2048449,6.285714285714286
"Cleveland-Elyria, OH",2020-04-29,4,4,4,4,167,167,167,167,2048449,5.714285714285714
"Cleveland-Elyria, OH",2020-04-30,10,10,10,10,177,177,177,177,2048449,6.857142857142857
"Cleveland-Elyria, OH",2020-05-01,6,6,6,6,183,183,183,183,2048449,7
"Cleveland-Elyria, OH",2020-05-02,1,1,1,1,184,184,184,184,2048449,6.285714285714285
"Cleveland-Elyria, OH",2020-05-03,8,8,8,8,192,192,192,192,2048449,6.857142857142858
"Cleveland-Elyria, OH",2020-05-04,6,6,6,6,198,198,198,198,2048449,6.428571428571429
"Cleveland-Elyria, OH",2020-05-05,9,9,9,9,207,207,207,207,2048449,6.857142857142857
"Cleveland-Elyria, OH",2020-05-06,8,8,8,8,215,215,215,215,2048449,7
"Cleveland-Elyria, OH",2020-05-07,7,7,7,7,222,222,222,222,2048449,5.999999999999999
"Cleveland-Elyria, OH",2020-05-08,9,9,9,9,231,231,231,231,2048449,5.428571428571428
"Cleveland-Elyria, OH",2020-05-09,2,2,2,2,233,233,233,233,2048449,5.142857142857142
"Cleveland-Elyria, OH",2020-05-10,1,1,1,1,234,234,234,234,2048449,4.7142857142857135
"Cleveland-Elyria, OH",2020-05-11,2,2,2,2,236,236,236,236,2048449,5.285714285714285
"Cleveland-Elyria, OH",2020-05-12,7,7,7,7,243,243,243,243,2048449,5.285714285714286
"Cleveland-Elyria, OH",2020-05-13,5,5,5,5,248,248,248,248,2048449,5.285714285714286
"Cleveland-Elyria, OH",2020-05-14,11,11,11,11,259,259,259,259,2048449,6.571428571428571
"Cleveland-Elyria, OH",2020-05-15,9,9,9,9,268,268,268,268,2048449,6.714285714285714
"Cleveland-Elyria, OH",2020-05-16,2,2,2,2,270,270,270,270,2048449,7.285714285714286
"Cleveland-Elyria, OH",2020-05-17,10,10,10,10,280,280,280,280,2048449,7.7142857142857135
