state,date,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7,daily_deaths_actual
Alabama,2020-11-11,1,0,21,NA,2838,2761,3160,NA,NA
Alaska,2020-10-14,0,0,3,NA,64,64,67,NA,NA
Alaska,2020-10-15,0,0,3,NA,64,64,69,NA,NA
Alaska,2020-10-16,0,0,3,NA,64,64,70,NA,NA
Alaska,2020-10-17,0,0,3,NA,65,64,72,NA,NA
Alaska,2020-10-18,0,0,3,NA,65,64,73,NA,NA
Alaska,2020-10-19,0,0,3,NA,66,64,75,NA,NA
Alaska,2020-10-20,0,0,3,NA,66,64,75,NA,NA
Alaska,2020-10-21,0,0,3,NA,66,64,75,NA,NA
Alaska,2020-10-22,0,0,3,NA,66,64,76,NA,NA
Alaska,2020-10-23,0,0,3,NA,67,64,77,NA,NA
Alaska,2020-10-24,0,0,3,NA,67,64,78,NA,NA
Alaska,2020-10-25,0,0,3,NA,67,64,78,NA,NA
Alaska,2020-10-26,0,0,2,NA,67,64,79,NA,NA
Alaska,2020-10-27,0,0,3,NA,68,64,80,NA,NA
Alaska,2020-10-28,0,0,3,NA,68,64,81,NA,NA
Alaska,2020-10-29,0,0,2,NA,68,64,81,NA,NA
Alaska,2020-10-30,0,0,2,NA,68,64,82,NA,NA
Alaska,2020-10-31,0,0,2,NA,68,64,82,NA,NA
Alaska,2020-11-01,0,0,2,NA,69,64,83,NA,NA
Alaska,2020-11-02,0,0,2,NA,69,64,84,NA,NA
Alaska,2020-11-03,0,0,2,NA,69,64,84,NA,NA
Alaska,2020-11-04,0,0,2,NA,69,64,84,NA,NA
Alaska,2020-11-05,0,0,2,NA,69,64,85,NA,NA
Alaska,2020-11-06,0,0,2,NA,69,64,86,NA,NA
Alaska,2020-11-07,0,0,2,NA,69,64,86,NA,NA
Alaska,2020-11-08,0,0,2,NA,69,64,86,NA,NA
Alaska,2020-11-09,0,0,2,NA,70,64,88,NA,NA
Alaska,2020-11-10,0,0,2,NA,70,64,88,NA,NA
Alaska,2020-11-11,0,0,2,NA,70,64,89,NA,NA
Arizona,2020-10-14,5,0,23,NA,5784,5779,5802,NA,NA
Arizona,2020-10-15,5,0,22,NA,5791,5781,5816,NA,NA
Arizona,2020-10-16,5,0,25,NA,5797,5783,5824,NA,NA
Arizona,2020-10-17,5,0,20,NA,5802,5787,5837,NA,NA
Arizona,2020-10-18,4,0,20,NA,5808,5791,5849,NA,NA
Arizona,2020-10-19,4,0,20,NA,5814,5793,5857,NA,NA
Arizona,2020-10-20,4,0,19,NA,5818,5796,5864,NA,NA
Arizona,2020-10-21,4,0,17,NA,5823,5799,5875,NA,NA
Arizona,2020-10-22,3,0,18,NA,5828,5801,5883,NA,NA
Arizona,2020-10-23,3,0,19,NA,5833,5803,5891,NA,NA
Arizona,2020-10-24,3,0,17,NA,5837,5806,5900,NA,NA
Arizona,2020-10-25,3,0,16,NA,5841,5808,5908,NA,NA
Arizona,2020-10-26,3,0,17,NA,5845,5811,5922,NA,NA
Arizona,2020-10-27,3,0,15,NA,5849,5812,5930,NA,NA
Arizona,2020-10-28,2,0,14,NA,5852,5815,5934,NA,NA
Arizona,2020-10-29,3,0,15,NA,5856,5816,5942,NA,NA
Arizona,2020-10-30,2,0,13,NA,5858,5818,5947,NA,NA
Arizona,2020-10-31,2,0,14,NA,5861,5820,5960,NA,NA
Arizona,2020-11-01,2,0,13,NA,5864,5821,5962,NA,NA
Arizona,2020-11-02,2,0,13,NA,5866,5822,5965,NA,NA
Arizona,2020-11-03,2,0,12,NA,5869,5824,5976,NA,NA
Arizona,2020-11-04,2,0,10,NA,5871,5825,5979,NA,NA
Arizona,2020-11-05,2,0,12,NA,5873,5827,5987,NA,NA
Arizona,2020-11-06,1,0,12,NA,5875,5828,5990,NA,NA
Arizona,2020-11-07,1,0,11,NA,5878,5828,5996,NA,NA
Arizona,2020-11-08,1,0,10,NA,5880,5829,6000,NA,NA
Arizona,2020-11-09,1,0,10,NA,5881,5831,6003,NA,NA
Arizona,2020-11-10,1,0,10,NA,5883,5832,6011,NA,NA
Arizona,2020-11-11,1,0,9,NA,5884,5832,6016,NA,NA
Arkansas,2020-10-14,19,5,48,NA,1654,1640,1683,NA,NA
Arkansas,2020-10-15,20,4,49,NA,1676,1651,1718,NA,NA
Arkansas,2020-10-16,18,4,52,NA,1695,1663,1753,NA,NA
Arkansas,2020-10-17,18,4,49,NA,1715,1676,1788,NA,NA
Arkansas,2020-10-18,18,5,49,NA,1735,1689,1815,NA,NA
Arkansas,2020-10-19,18,4,52,NA,1756,1704,1845,NA,NA
Arkansas,2020-10-20,18,5,50,NA,1776,1714,1878,NA,NA
Arkansas,2020-10-21,18,5,47,NA,1796,1727,1904,NA,NA
Arkansas,2020-10-22,18,3,47,NA,1814,1741,1931,NA,NA
Arkansas,2020-10-23,18,4,50,NA,1835,1755,1963,NA,NA
Arkansas,2020-10-24,16,4,49,NA,1853,1765,1986,NA,NA
Arkansas,2020-10-25,17,4,48,NA,1872,1778,2026,NA,NA
Arkansas,2020-10-26,16,3,47,NA,1890,1786,2054,NA,NA
Arkansas,2020-10-27,16,3,45,NA,1907,1797,2079,NA,NA
Arkansas,2020-10-28,16,3,49,NA,1925,1807,2109,NA,NA
Arkansas,2020-10-29,16,3,43,NA,1942,1819,2137,NA,NA
Arkansas,2020-10-30,16,3,45,NA,1959,1827,2162,NA,NA
Arkansas,2020-10-31,15,3,46,NA,1975,1837,2189,NA,NA
Arkansas,2020-11-01,14,3,47,NA,1992,1846,2221,NA,NA
Arkansas,2020-11-02,14,3,44,NA,2009,1854,2252,NA,NA
Arkansas,2020-11-03,14,2,41,NA,2023,1863,2280,NA,NA
Arkansas,2020-11-04,14,2,46,NA,2037,1874,2321,NA,NA
Arkansas,2020-11-05,14,2,44,NA,2053,1882,2350,NA,NA
Arkansas,2020-11-06,13,2,42,NA,2069,1888,2379,NA,NA
Arkansas,2020-11-07,13,2,42,NA,2084,1897,2412,NA,NA
Arkansas,2020-11-08,12,2,39,NA,2096,1907,2433,NA,NA
Arkansas,2020-11-09,13,2,41,NA,2110,1914,2459,NA,NA
Arkansas,2020-11-10,12,2,39,NA,2122,1918,2488,NA,NA
Arkansas,2020-11-11,11,1,43,NA,2138,1923,2506,NA,NA
California,2020-10-14,45,17,105,NA,16777,16749,16837,NA,NA
California,2020-10-15,44,16,97,NA,16823,16776,16904,NA,NA
California,2020-10-16,42,17,93,NA,16869,16808,16962,NA,NA
California,2020-10-17,40,14,92,NA,16914,16839,17030,NA,NA
California,2020-10-18,41,14,93,NA,16957,16871,17102,NA,NA
California,2020-10-19,40,15,86,NA,16998,16902,17159,NA,NA
California,2020-10-20,38,13,84,NA,17038,16937,17217,NA,NA
California,2020-10-21,37,13,83,NA,17076,16963,17277,NA,NA
California,2020-10-22,36,12,82,NA,17114,16986,17342,NA,NA
California,2020-10-23,35,11,80,NA,17150,17007,17394,NA,NA
California,2020-10-24,34,12,79,NA,17185,17030,17444,NA,NA
California,2020-10-25,33,11,77,NA,17220,17057,17492,NA,NA
California,2020-10-26,30,11,75,NA,17251,17077,17548,NA,NA
California,2020-10-27,30,11,75,NA,17284,17102,17597,NA,NA
California,2020-10-28,29,10,76,NA,17316,17122,17665,NA,NA
California,2020-10-29,28,9,77,NA,17347,17143,17712,NA,NA
California,2020-10-30,27,9,67,NA,17376,17159,17758,NA,NA
California,2020-10-31,26,8,64,NA,17405,17179,17810,NA,NA
California,2020-11-01,25,7,64,NA,17428,17200,17856,NA,NA
California,2020-11-02,24,7,66,NA,17454,17212,17905,NA,NA
California,2020-11-03,24,7,67,NA,17480,17226,17953,NA,NA
California,2020-11-04,24,7,64,NA,17508,17237,18019,NA,NA
California,2020-11-05,22,6,58,NA,17528,17254,18073,NA,NA
California,2020-11-06,22,5,57,NA,17551,17266,18116,NA,NA
California,2020-11-07,20,5,54,NA,17572,17275,18173,NA,NA
California,2020-11-08,20,6,55,NA,17593,17286,18218,NA,NA
California,2020-11-09,19,6,58,NA,17612,17293,18263,NA,NA
California,2020-11-10,19,5,53,NA,17634,17304,18307,NA,NA
California,2020-11-11,18,4,53,NA,17652,17318,18348,NA,NA
Colorado,2020-10-14,8,1,26,NA,2179,2172,2197,NA,NA
Colorado,2020-10-15,8,0,29,NA,2187,2174,2216,NA,NA
Colorado,2020-10-16,9,1,31,NA,2197,2179,2236,NA,NA
Colorado,2020-10-17,8,1,31,NA,2207,2183,2253,NA,NA
Colorado,2020-10-18,9,1,31,NA,2218,2188,2272,NA,NA
Colorado,2020-10-19,9,1,38,NA,2228,2193,2294,NA,NA
Colorado,2020-10-20,9,1,37,NA,2238,2198,2318,NA,NA
Colorado,2020-10-21,9,1,44,NA,2249,2203,2355,NA,NA
Colorado,2020-10-22,10,1,44,NA,2261,2208,2378,NA,NA
Colorado,2020-10-23,11,1,44,NA,2274,2215,2408,NA,NA
Colorado,2020-10-24,10,1,43,NA,2286,2219,2435,NA,NA
Colorado,2020-10-25,11,1,45,NA,2299,2227,2456,NA,NA
Colorado,2020-10-26,12,1,49,NA,2312,2231,2482,NA,NA
Colorado,2020-10-27,11,1,56,NA,2325,2236,2523,NA,NA
Colorado,2020-10-28,11,1,48,NA,2338,2239,2559,NA,NA
Colorado,2020-10-29,12,1,58,NA,2351,2245,2588,NA,NA
Colorado,2020-10-30,13,1,60,NA,2369,2249,2634,NA,NA
Colorado,2020-10-31,13,1,66,NA,2384,2257,2671,NA,NA
Colorado,2020-11-01,13,1,60,NA,2399,2263,2721,NA,NA
Colorado,2020-11-02,13,1,64,NA,2416,2267,2763,NA,NA
Colorado,2020-11-03,14,1,70,NA,2431,2272,2812,NA,NA
Colorado,2020-11-04,15,1,74,NA,2448,2279,2868,NA,NA
Colorado,2020-11-05,15,1,80,NA,2466,2282,2930,NA,NA
Colorado,2020-11-06,15,1,82,NA,2484,2286,2990,NA,NA
Colorado,2020-11-07,16,1,82,NA,2502,2293,3048,NA,NA
Colorado,2020-11-08,16,1,98,NA,2519,2297,3117,NA,NA
Colorado,2020-11-09,17,2,88,NA,2537,2305,3184,NA,NA
Colorado,2020-11-10,17,1,102,NA,2557,2308,3274,NA,NA
Colorado,2020-11-11,17,1,99,NA,2577,2312,3350,NA,NA
Connecticut,2020-10-14,2,0,9,NA,4539,4537,4546,NA,NA
Connecticut,2020-10-15,1,0,8,NA,4541,4537,4551,NA,NA
Connecticut,2020-10-16,2,0,9,NA,4543,4537,4555,NA,NA
Connecticut,2020-10-17,2,0,9,NA,4545,4538,4560,NA,NA
Connecticut,2020-10-18,2,0,9,NA,4547,4538,4565,NA,NA
Connecticut,2020-10-19,2,0,10,NA,4549,4539,4571,NA,NA
Connecticut,2020-10-20,2,0,9,NA,4551,4540,4576,NA,NA
Connecticut,2020-10-21,2,0,10,NA,4554,4541,4580,NA,NA
Connecticut,2020-10-22,2,0,10,NA,4556,4541,4586,NA,NA
Connecticut,2020-10-23,2,0,9,NA,4558,4542,4593,NA,NA
Connecticut,2020-10-24,2,0,11,NA,4560,4543,4599,NA,NA
Connecticut,2020-10-25,2,0,12,NA,4563,4544,4605,NA,NA
Connecticut,2020-10-26,2,0,12,NA,4565,4545,4614,NA,NA
Connecticut,2020-10-27,2,0,12,NA,4567,4546,4622,NA,NA
Connecticut,2020-10-28,2,0,11,NA,4569,4546,4630,NA,NA
Connecticut,2020-10-29,2,0,12,NA,4572,4547,4639,NA,NA
Connecticut,2020-10-30,2,0,13,NA,4574,4547,4647,NA,NA
Connecticut,2020-10-31,2,0,13,NA,4576,4548,4659,NA,NA
Connecticut,2020-11-01,2,0,14,NA,4578,4549,4668,NA,NA
Connecticut,2020-11-02,2,0,13,NA,4580,4549,4676,NA,NA
Connecticut,2020-11-03,2,0,13,NA,4582,4550,4682,NA,NA
Connecticut,2020-11-04,2,0,15,NA,4584,4551,4696,NA,NA
Connecticut,2020-11-05,2,0,14,NA,4586,4551,4709,NA,NA
Connecticut,2020-11-06,2,0,14,NA,4589,4552,4721,NA,NA
Connecticut,2020-11-07,2,0,16,NA,4590,4552,4739,NA,NA
Connecticut,2020-11-08,2,0,15,NA,4593,4554,4747,NA,NA
Connecticut,2020-11-09,2,0,17,NA,4595,4554,4756,NA,NA
Connecticut,2020-11-10,2,0,16,NA,4597,4554,4764,NA,NA
Connecticut,2020-11-11,2,0,18,NA,4599,4555,4779,NA,NA
Delaware,2020-10-14,1,0,11,NA,662,661,672,NA,NA
Delaware,2020-10-15,1,0,11,NA,664,661,678,NA,NA
Delaware,2020-10-16,1,0,11,NA,666,661,684,NA,NA
Delaware,2020-10-17,1,0,11,NA,668,662,690,NA,NA
Delaware,2020-10-18,1,0,10,NA,670,662,696,NA,NA
Delaware,2020-10-19,1,0,10,NA,672,663,703,NA,NA
Delaware,2020-10-20,1,0,12,NA,674,663,709,NA,NA
Delaware,2020-10-21,1,0,12,NA,677,664,713,NA,NA
Delaware,2020-10-22,1,0,12,NA,679,665,718,NA,NA
Delaware,2020-10-23,1,0,12,NA,682,665,723,NA,NA
Delaware,2020-10-24,1,0,13,NA,683,666,732,NA,NA
Delaware,2020-10-25,1,0,12,NA,685,666,738,NA,NA
Delaware,2020-10-26,1,0,12,NA,687,667,744,NA,NA
Delaware,2020-10-27,1,0,11,NA,690,668,750,NA,NA
Delaware,2020-10-28,1,0,13,NA,692,668,758,NA,NA
Delaware,2020-10-29,1,0,12,NA,694,669,766,NA,NA
Delaware,2020-10-30,1,0,13,NA,695,670,778,NA,NA
Delaware,2020-10-31,1,0,12,NA,697,671,781,NA,NA
Delaware,2020-11-01,1,0,15,NA,699,671,795,NA,NA
Delaware,2020-11-02,1,0,12,NA,701,672,799,NA,NA
Delaware,2020-11-03,1,0,14,NA,703,672,811,NA,NA
Delaware,2020-11-04,1,0,13,NA,705,673,823,NA,NA
Delaware,2020-11-05,1,0,13,NA,707,674,835,NA,NA
Delaware,2020-11-06,1,0,13,NA,709,674,838,NA,NA
Delaware,2020-11-07,1,0,15,NA,710,674,846,NA,NA
Delaware,2020-11-08,1,0,13,NA,712,675,853,NA,NA
Delaware,2020-11-09,1,0,15,NA,714,675,859,NA,NA
Delaware,2020-11-10,1,0,14,NA,716,675,872,NA,NA
Delaware,2020-11-11,1,0,13,NA,717,675,887,NA,NA
District of Columbia,2020-10-14,0,0,4,NA,641,641,645,NA,NA
District of Columbia,2020-10-15,0,0,4,NA,642,641,648,NA,NA
District of Columbia,2020-10-16,0,0,4,NA,643,641,649,NA,NA
District of Columbia,2020-10-17,0,0,4,NA,643,641,651,NA,NA
District of Columbia,2020-10-18,0,0,4,NA,644,641,652,NA,NA
District of Columbia,2020-10-19,0,0,4,NA,645,641,654,NA,NA
District of Columbia,2020-10-20,0,0,5,NA,646,641,657,NA,NA
District of Columbia,2020-10-21,0,0,4,NA,646,641,658,NA,NA
District of Columbia,2020-10-22,0,0,4,NA,647,641,659,NA,NA
District of Columbia,2020-10-23,0,0,4,NA,648,641,661,NA,NA
District of Columbia,2020-10-24,0,0,4,NA,648,641,664,NA,NA
District of Columbia,2020-10-25,0,0,4,NA,649,642,665,NA,NA
District of Columbia,2020-10-26,0,0,4,NA,649,642,668,NA,NA
District of Columbia,2020-10-27,0,0,4,NA,650,642,670,NA,NA
District of Columbia,2020-10-28,0,0,4,NA,650,642,672,NA,NA
District of Columbia,2020-10-29,0,0,5,NA,651,642,673,NA,NA
District of Columbia,2020-10-30,0,0,4,NA,652,643,676,NA,NA
District of Columbia,2020-10-31,0,0,4,NA,652,643,676,NA,NA
District of Columbia,2020-11-01,0,0,4,NA,653,643,678,NA,NA
District of Columbia,2020-11-02,0,0,4,NA,653,643,680,NA,NA
District of Columbia,2020-11-03,0,0,4,NA,653,643,683,NA,NA
District of Columbia,2020-11-04,0,0,3,NA,654,643,685,NA,NA
District of Columbia,2020-11-05,0,0,3,NA,654,643,686,NA,NA
District of Columbia,2020-11-06,0,0,4,NA,655,643,689,NA,NA
District of Columbia,2020-11-07,0,0,4,NA,655,643,689,NA,NA
District of Columbia,2020-11-08,0,0,3,NA,655,643,691,NA,NA
District of Columbia,2020-11-09,0,0,3,NA,656,643,692,NA,NA
District of Columbia,2020-11-10,0,0,3,NA,656,643,694,NA,NA
District of Columbia,2020-11-11,0,0,4,NA,656,644,695,NA,NA
Florida,2020-10-14,107,34,260,NA,15702,15629,15855,NA,NA
Florida,2020-10-15,106,33,275,NA,15817,15698,16053,NA,NA
Florida,2020-10-16,110,35,274,NA,15931,15759,16248,NA,NA
Florida,2020-10-17,106,37,264,NA,16045,15839,16424,NA,NA
Florida,2020-10-18,109,31,270,NA,16160,15914,16575,NA,NA
Florida,2020-10-19,108,35,284,NA,16284,15996,16779,NA,NA
Florida,2020-10-20,109,33,281,NA,16396,16065,16983,NA,NA
Florida,2020-10-21,107,35,277,NA,16501,16143,17165,NA,NA
Florida,2020-10-22,110,34,307,NA,16630,16209,17369,NA,NA
Florida,2020-10-23,107,28,289,NA,16747,16274,17597,NA,NA
Florida,2020-10-24,110,30,295,NA,16862,16344,17780,NA,NA
Florida,2020-10-25,104,32,289,NA,16974,16416,17953,NA,NA
Florida,2020-10-26,112,31,306,NA,17100,16500,18202,NA,NA
Florida,2020-10-27,108,32,305,NA,17217,16570,18380,NA,NA
Florida,2020-10-28,106,26,304,NA,17325,16645,18566,NA,NA
Florida,2020-10-29,106,31,310,NA,17446,16715,18791,NA,NA
Florida,2020-10-30,106,29,299,NA,17554,16791,18991,NA,NA
Florida,2020-10-31,101,26,284,NA,17664,16836,19184,NA,NA
Florida,2020-11-01,100,27,315,NA,17770,16898,19445,NA,NA
Florida,2020-11-02,103,26,304,NA,17878,16959,19660,NA,NA
Florida,2020-11-03,101,30,306,NA,17997,17021,19908,NA,NA
Florida,2020-11-04,101,23,306,NA,18100,17061,20116,NA,NA
Florida,2020-11-05,96,27,317,NA,18210,17124,20370,NA,NA
Florida,2020-11-06,95,23,332,NA,18318,17177,20626,NA,NA
Florida,2020-11-07,98,25,324,NA,18409,17209,20917,NA,NA
Florida,2020-11-08,93,24,316,NA,18516,17264,21128,NA,NA
Florida,2020-11-09,88,21,311,NA,18608,17314,21318,NA,NA
Florida,2020-11-10,97,20,350,NA,18723,17355,21565,NA,NA
Florida,2020-11-11,88,23,312,NA,18814,17381,21757,NA,NA
Georgia,2020-10-14,25,4,86,NA,7495,7474,7556,NA,NA
Georgia,2020-10-15,26,3,86,NA,7525,7487,7612,NA,NA
Georgia,2020-10-16,24,4,82,NA,7554,7500,7654,NA,NA
Georgia,2020-10-17,23,4,84,NA,7583,7517,7706,NA,NA
Georgia,2020-10-18,23,3,88,NA,7611,7533,7744,NA,NA
Georgia,2020-10-19,22,3,84,NA,7635,7550,7794,NA,NA
Georgia,2020-10-20,23,4,79,NA,7661,7564,7849,NA,NA
Georgia,2020-10-21,22,3,90,NA,7688,7580,7898,NA,NA
Georgia,2020-10-22,22,3,77,NA,7714,7596,7943,NA,NA
Georgia,2020-10-23,20,4,71,NA,7736,7610,7997,NA,NA
Georgia,2020-10-24,20,3,78,NA,7760,7621,8042,NA,NA
Georgia,2020-10-25,19,2,86,NA,7780,7633,8091,NA,NA
Georgia,2020-10-26,19,2,75,NA,7803,7644,8158,NA,NA
Georgia,2020-10-27,18,2,66,NA,7823,7658,8196,NA,NA
Georgia,2020-10-28,18,2,74,NA,7843,7665,8254,NA,NA
Georgia,2020-10-29,16,2,74,NA,7858,7673,8290,NA,NA
Georgia,2020-10-30,16,2,68,NA,7879,7685,8330,NA,NA
Georgia,2020-10-31,16,2,68,NA,7901,7695,8384,NA,NA
Georgia,2020-11-01,15,2,65,NA,7916,7701,8432,NA,NA
Georgia,2020-11-02,15,1,71,NA,7934,7711,8473,NA,NA
Georgia,2020-11-03,15,1,72,NA,7951,7719,8521,NA,NA
Georgia,2020-11-04,14,1,58,NA,7969,7727,8567,NA,NA
Georgia,2020-11-05,13,1,65,NA,7982,7731,8599,NA,NA
Georgia,2020-11-06,12,1,61,NA,7995,7738,8644,NA,NA
Georgia,2020-11-07,12,1,64,NA,8010,7743,8706,NA,NA
Georgia,2020-11-08,11,1,63,NA,8030,7748,8754,NA,NA
Georgia,2020-11-09,12,1,68,NA,8042,7755,8835,NA,NA
Georgia,2020-11-10,10,1,60,NA,8052,7760,8875,NA,NA
Georgia,2020-11-11,11,1,62,NA,8068,7766,8922,NA,NA
Hawaii,2020-10-14,2,0,10,NA,186,184,194,NA,NA
Hawaii,2020-10-15,2,0,9,NA,189,184,200,NA,NA
Hawaii,2020-10-16,2,0,9,NA,192,185,204,NA,NA
Hawaii,2020-10-17,2,0,9,NA,194,187,209,NA,NA
Hawaii,2020-10-18,2,0,10,NA,197,188,214,NA,NA
Hawaii,2020-10-19,2,0,9,NA,200,189,219,NA,NA
Hawaii,2020-10-20,2,0,9,NA,202,190,223,NA,NA
Hawaii,2020-10-21,2,0,9,NA,205,192,227,NA,NA
Hawaii,2020-10-22,2,0,9,NA,208,193,232,NA,NA
Hawaii,2020-10-23,2,0,9,NA,210,195,236,NA,NA
Hawaii,2020-10-24,2,0,9,NA,213,196,239,NA,NA
Hawaii,2020-10-25,2,0,9,NA,216,197,243,NA,NA
Hawaii,2020-10-26,2,0,9,NA,218,198,249,NA,NA
Hawaii,2020-10-27,2,0,9,NA,221,199,255,NA,NA
Hawaii,2020-10-28,2,0,10,NA,224,201,261,NA,NA
Hawaii,2020-10-29,2,0,9,NA,226,202,267,NA,NA
Hawaii,2020-10-30,2,0,9,NA,229,204,270,NA,NA
Hawaii,2020-10-31,2,0,10,NA,232,204,275,NA,NA
Hawaii,2020-11-01,2,0,10,NA,235,206,279,NA,NA
Hawaii,2020-11-02,2,0,10,NA,238,208,286,NA,NA
Hawaii,2020-11-03,2,0,10,NA,241,210,293,NA,NA
Hawaii,2020-11-04,2,0,9,NA,243,211,298,NA,NA
Hawaii,2020-11-05,2,0,9,NA,246,213,302,NA,NA
Hawaii,2020-11-06,2,0,10,NA,249,214,308,NA,NA
Hawaii,2020-11-07,2,0,10,NA,251,215,314,NA,NA
Hawaii,2020-11-08,2,0,11,NA,254,216,320,NA,NA
Hawaii,2020-11-09,2,0,10,NA,257,218,327,NA,NA
Hawaii,2020-11-10,2,0,10,NA,259,219,331,NA,NA
Hawaii,2020-11-11,2,0,10,NA,263,220,337,NA,NA
Idaho,2020-10-14,2,0,10,NA,519,517,527,NA,NA
Idaho,2020-10-15,2,0,10,NA,522,517,532,NA,NA
Idaho,2020-10-16,2,0,9,NA,524,518,537,NA,NA
Idaho,2020-10-17,2,0,9,NA,527,519,542,NA,NA
Idaho,2020-10-18,2,0,9,NA,529,520,546,NA,NA
Idaho,2020-10-19,2,0,8,NA,531,521,552,NA,NA
Idaho,2020-10-20,2,0,9,NA,534,521,556,NA,NA
Idaho,2020-10-21,2,0,9,NA,536,522,559,NA,NA
Idaho,2020-10-22,2,0,8,NA,538,523,563,NA,NA
Idaho,2020-10-23,2,0,8,NA,540,524,568,NA,NA
Idaho,2020-10-24,2,0,9,NA,542,525,573,NA,NA
Idaho,2020-10-25,1,0,8,NA,544,525,576,NA,NA
Idaho,2020-10-26,1,0,8,NA,546,526,580,NA,NA
Idaho,2020-10-27,1,0,7,NA,548,527,583,NA,NA
Idaho,2020-10-28,1,0,8,NA,549,528,589,NA,NA
Idaho,2020-10-29,1,0,7,NA,551,529,592,NA,NA
Idaho,2020-10-30,1,0,7,NA,552,529,597,NA,NA
Idaho,2020-10-31,1,0,7,NA,553,530,599,NA,NA
Idaho,2020-11-01,1,0,7,NA,554,530,603,NA,NA
Idaho,2020-11-02,1,0,7,NA,556,531,605,NA,NA
Idaho,2020-11-03,1,0,6,NA,557,531,608,NA,NA
Idaho,2020-11-04,1,0,7,NA,558,533,611,NA,NA
Idaho,2020-11-05,1,0,6,NA,560,533,614,NA,NA
Idaho,2020-11-06,1,0,6,NA,560,533,616,NA,NA
Idaho,2020-11-07,0,0,6,NA,561,533,618,NA,NA
Idaho,2020-11-08,0,0,6,NA,562,534,620,NA,NA
Idaho,2020-11-09,0,0,5,NA,563,534,624,NA,NA
Idaho,2020-11-10,0,0,6,NA,564,535,626,NA,NA
Idaho,2020-11-11,0,0,5,NA,565,535,629,NA,NA
Illinois,2020-10-14,30,9,64,NA,9350,9329,9384,NA,NA
Illinois,2020-10-15,30,11,66,NA,9382,9348,9435,NA,NA
Illinois,2020-10-16,31,10,66,NA,9415,9365,9477,NA,NA
Illinois,2020-10-17,31,10,68,NA,9449,9383,9523,NA,NA
Illinois,2020-10-18,30,9,68,NA,9483,9400,9567,NA,NA
Illinois,2020-10-19,30,9,68,NA,9518,9416,9610,NA,NA
Illinois,2020-10-20,32,8,67,NA,9553,9431,9652,NA,NA
Illinois,2020-10-21,31,9,72,NA,9587,9448,9704,NA,NA
Illinois,2020-10-22,31,8,73,NA,9625,9462,9752,NA,NA
Illinois,2020-10-23,32,9,71,NA,9662,9480,9791,NA,NA
Illinois,2020-10-24,30,7,73,NA,9698,9492,9836,NA,NA
Illinois,2020-10-25,30,7,74,NA,9734,9505,9880,NA,NA
Illinois,2020-10-26,31,7,73,NA,9774,9520,9925,NA,NA
Illinois,2020-10-27,31,8,71,NA,9815,9532,9971,NA,NA
Illinois,2020-10-28,31,7,75,NA,9855,9544,10023,NA,NA
Illinois,2020-10-29,31,6,73,NA,9892,9555,10065,NA,NA
