state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
Idaho,2020-04-23,0,0,0,0,54,54,54,54,1.5714285714285714
Idaho,2020-04-24,0,0,0,0,54,54,54,54,1.4285714285714286
Idaho,2020-04-25,2,2,2,2,56,56,56,56,1.2857142857142856
Idaho,2020-04-26,0,0,0,0,56,56,56,56,0.8571428571428571
Idaho,2020-04-27,2,2,2,2,58,58,58,58,1.2857142857142856
Idaho,2020-04-28,2,2,2,2,60,60,60,60,1.2857142857142856
Idaho,2020-04-29,0,0,0,0,60,60,60,60,1.1428571428571428
Idaho,2020-04-30,3,3,3,3,63,63,63,63,1.1428571428571428
Idaho,2020-05-01,0,0,0,0,63,63,63,63,0.8571428571428571
Idaho,2020-05-02,1,1,1,1,64,64,64,64,0.8571428571428571
Idaho,2020-05-03,0,0,0,0,64,64,64,64,1
Idaho,2020-05-04,0,0,0,0,64,64,64,64,0.5714285714285714
Idaho,2020-05-05,2,2,2,2,66,66,66,66,0.5714285714285714
Idaho,2020-05-06,1,1,1,1,67,67,67,67,0.42857142857142855
Idaho,2020-05-07,0,0,0,0,67,67,67,67,0.42857142857142855
Idaho,2020-05-08,0,0,0,0,67,67,67,67,0.7142857142857142
Idaho,2020-05-09,0,0,0,0,67,67,67,67,0.42857142857142855
Idaho,2020-05-10,0,0,0,0,67,67,67,67,0.2857142857142857
Idaho,2020-05-11,2,2,2,2,69,69,69,69,0.7142857142857142
Idaho,2020-05-12,0,0,0,0,69,69,69,69,0.8571428571428571
Idaho,2020-05-13,0,0,0,0,69,69,69,69,0.8571428571428571
Idaho,2020-05-14,3,3,3,3,72,72,72,72,0.8571428571428571
Idaho,2020-05-15,1,1,1,1,73,73,73,73,0.7142857142857142
Idaho,2020-05-16,0,0,0,0,73,73,73,73,1.1428571428571428
Idaho,2020-05-17,0,0,0,0,73,73,73,73,1.1428571428571428
Idaho,2020-05-18,1,1,1,1,74,74,74,74,0.7142857142857142
Idaho,2020-05-19,3,3,3,3,77,77,77,77,0.857142857142857
Idaho,2020-05-20,0,0,0,0,77,77,77,77,0.857142857142857
Idaho,2020-05-21,0,0,0,0,77,77,77,77,0.857142857142857
Idaho,2020-05-22,2,2,2,2,79,79,79,79,0.7142857142857142
Idaho,2020-05-23,0,0,0,0,79,79,79,79,0.5714285714285714
Idaho,2020-05-24,0,0,0,0,79,79,79,79,0.7142857142857142
Idaho,2020-05-25,0,0,0,0,79,79,79,79,0.7142857142857142
Idaho,2020-05-26,2,2,2,2,81,81,81,81,0.42857142857142855
Idaho,2020-05-27,1,1,1,1,82,82,82,82,0.42857142857142855
Idaho,2020-05-28,0,0,0,0,82,82,82,82,0.42857142857142855
Idaho,2020-05-29,0,0,0,0,82,82,82,82,0.5714285714285714
Idaho,2020-05-30,0,0,0,0,82,82,82,82,0.2857142857142857
Idaho,2020-05-31,0,0,0,0,82,82,82,82,0.14285714285714285
Idaho,2020-06-01,1,1,1,1,83,83,83,83,0.14285714285714285
Idaho,2020-06-02,0,0,0,0,83,83,83,83,0.14285714285714285
Idaho,2020-06-03,0,0,0,0,83,83,83,83,0.14285714285714285
Idaho,2020-06-04,0,0,0,0,83,83,83,83,0.14285714285714285
Idaho,2020-06-05,0,0,0,0,83,83,83,83,0
Idaho,2020-06-06,0,0,0,0,83,83,83,83,0.2857142857142857
Idaho,2020-06-07,0,0,0,0,83,83,83,83,0.2857142857142857
Idaho,2020-06-08,0,0,0,0,83,83,83,83,0.42857142857142855
Idaho,2020-06-09,2,2,2,2,85,85,85,85,0.5714285714285714
Idaho,2020-06-10,0,0,0,0,85,85,85,85,0.5714285714285714
Idaho,2020-06-11,1,1,1,1,86,86,86,86,0.7142857142857142
Idaho,2020-06-12,1,1,1,1,87,87,87,87,0.8571428571428571
Idaho,2020-06-13,0,0,0,0,87,87,87,87,0.5714285714285714
Idaho,2020-06-14,1,1,1,1,88,88,88,88,0.5714285714285714
Idaho,2020-06-15,1,1,1,1,89,89,89,89,0.5714285714285714
Idaho,2020-06-16,0,0,0,0,89,89,89,89,0.42857142857142855
Idaho,2020-06-17,0,0,0,0,89,89,89,89,0.42857142857142855
Idaho,2020-06-18,1,1,1,1,90,90,90,90,0.2857142857142857
Idaho,2020-06-19,0,0,0,0,90,90,90,90,0.14285714285714285
Idaho,2020-06-20,0,0,0,0,90,90,90,90,0.14285714285714285
Idaho,2020-06-21,0,0,0,0,90,90,90,90,0.2857142857142857
Idaho,2020-06-22,0,0,0,0,90,90,90,90,0.14285714285714285
Idaho,2020-06-23,0,0,0,0,90,90,90,90,0.14285714285714285
Idaho,2020-06-24,1,1,1,1,91,91,91,91,0.2857142857142857
Idaho,2020-06-25,0,0,0,0,91,91,91,91,0.2857142857142857
Idaho,2020-06-26,0,0,0,0,91,91,91,91,0.2857142857142857
Idaho,2020-06-27,1,1,1,1,92,92,92,92,0.42857142857142855
Idaho,2020-06-28,0,0,0,0,NA,NA,NA,NA,0.2857142857142857
Idaho,2020-06-29,0,0,0,0,91,91,91,91,0.42857142857142855
Idaho,2020-06-30,1,1,1,1,92,92,92,92,0.5714285714285714
Idaho,2020-07-01,0,0,0,0,92,92,92,92,0.42857142857142855
Idaho,2020-07-02,1,1,1,1,93,93,93,93,0.42857142857142855
Idaho,2020-07-03,1,1,1,1,94,94,94,94,0.42857142857142855
Idaho,2020-07-04,0,0,0,0,94,94,94,94,0.2857142857142857
Idaho,2020-07-05,0,0,0,0,94,94,94,94,0.857142857142857
Idaho,2020-07-06,0,0,0,0,94,94,94,94,1.1428571428571428
Idaho,2020-07-07,0,0,0,0,94,94,94,94,1
Idaho,2020-07-08,4,4,4,4,98,98,98,98,1.1428571428571428
Idaho,2020-07-09,3,3,3,3,101,101,101,101,1.1428571428571428
Idaho,2020-07-10,0,0,0,0,101,101,101,101,1.1428571428571428
Idaho,2020-07-11,1,1,1,1,102,102,102,102,1.2857142857142856
Idaho,2020-07-12,0,0,0,0,102,102,102,102,1.857142857142857
Idaho,2020-07-13,0,0,0,0,102,102,102,102,1.857142857142857
Idaho,2020-07-14,1,1,1,1,103,103,103,103,2.571428571428571
Idaho,2020-07-15,8,8,8,8,111,111,111,111,2.571428571428571
Idaho,2020-07-16,3,3,3,3,114,114,114,114,2.571428571428571
Idaho,2020-07-17,5,5,5,5,119,119,119,119,2.571428571428571
Idaho,2020-07-18,1,1,1,1,120,120,120,120,2.571428571428571
Idaho,2020-07-19,0,0,0,0,120,120,120,120,2.571428571428571
Idaho,2020-07-20,NA,3,0,14,NA,123,120,134,NA
Idaho,2020-07-21,NA,4,0,15,NA,128,121,145.02499999999998,NA
Idaho,2020-07-22,NA,4,0,16,NA,132,122,155,NA
Idaho,2020-07-23,NA,5,0,19,NA,138,125,168,NA
Idaho,2020-07-24,NA,5,0,19,NA,144,127,177,NA
Idaho,2020-07-25,NA,5,0,21,NA,151,130,194,NA
Idaho,2020-07-26,NA,6,0,23,NA,158,132.975,210.02499999999998,NA
Idaho,2020-07-27,NA,7,0,24,NA,165,135,223.04999999999995,NA
Idaho,2020-07-28,NA,7,0,27,NA,173,138,239.02499999999998,NA
Idaho,2020-07-29,NA,8,1,27,NA,183,141,258,NA
Idaho,2020-07-30,NA,9,1,29,NA,193,145,274,NA
Idaho,2020-07-31,NA,10,1,33,NA,204,149,291.07499999999993,NA
Idaho,2020-08-01,NA,10,1,36,NA,216,152.975,319.04999999999995,NA
Idaho,2020-08-02,NA,10.5,1,42,NA,227,155.975,347.07499999999993,NA
Idaho,2020-08-03,NA,12,1,37.02499999999998,NA,242,160.975,379.025,NA
Idaho,2020-08-04,NA,13,1,45.049999999999955,NA,256.5,167,414.14999999999986,NA
Idaho,2020-08-05,NA,14,2,48.02499999999998,NA,272,173,451.07499999999993,NA
Idaho,2020-08-06,NA,15,2,51.049999999999955,NA,292,176.975,477.2999999999997,NA
Idaho,2020-08-07,NA,17,2,55,NA,310,184,522,NA
Idaho,2020-08-08,NA,17,2,60.02499999999998,NA,329,186.97500000000002,558.0749999999999,NA
Idaho,2020-08-09,NA,20,3,61,NA,353,193.92499999999998,609.0749999999999,NA
Idaho,2020-08-10,NA,21,2,64.02499999999998,NA,378,198,641.4749999999996,NA
Idaho,2020-08-11,NA,22,3,72.04999999999995,NA,402,205.97500000000002,699.1749999999998,NA
Idaho,2020-08-12,NA,23,3,77.02499999999998,NA,432,212,764.1249999999999,NA
Idaho,2020-08-13,NA,26,3,84.02499999999998,NA,458,217.975,823.1249999999999,NA
Idaho,2020-08-14,NA,27,2,84.02499999999998,NA,489,224,890.2249999999998,NA
Idaho,2020-08-15,NA,29,4,99.04999999999995,NA,522,233.975,987.05,NA
Idaho,2020-08-16,NA,31,4,101,NA,557,237.95000000000002,1044.0749999999998,NA
Idaho,2020-08-17,NA,34,4,105.09999999999991,NA,598,244.9,1100.2499999999998,NA
Illinois,2020-03-19,3,3,3,3,4,4,4,4,NA
Illinois,2020-03-20,1,1,1,1,5,5,5,5,NA
Illinois,2020-03-21,1,1,1,1,6,6,6,6,NA
Illinois,2020-03-22,3,3,3,3,9,9,9,9,2.8571428571428568
Illinois,2020-03-23,3,3,3,3,12,12,12,12,3.1428571428571423
Illinois,2020-03-24,4,4,4,4,16,16,16,16,4.571428571428571
Illinois,2020-03-25,5,5,5,5,21,21,21,21,6.285714285714286
Illinois,2020-03-26,5,5,5,5,26,26,26,26,8.857142857142858
Illinois,2020-03-27,11,11,11,11,37,37,37,37,10.285714285714283
Illinois,2020-03-28,13,13,13,13,50,50,50,50,12.999999999999998
Illinois,2020-03-29,21,21,21,21,71,71,71,71,17.85714285714286
Illinois,2020-03-30,13,13,13,13,84,84,84,84,19.857142857142858
Illinois,2020-03-31,23,23,23,23,107,107,107,107,25
Illinois,2020-04-01,39,39,39,39,146,146,146,146,28.28571428571428
Illinois,2020-04-02,19,19,19,19,165,165,165,165,30.28571428571428
Illinois,2020-04-03,47,47,47,47,212,212,212,212,32.14285714285714
Illinois,2020-04-04,36,36,36,36,248,248,248,248,39.57142857142857
Illinois,2020-04-05,35,35,35,35,283,283,283,283,45.42857142857143
Illinois,2020-04-06,26,26,26,26,309,309,309,309,52.714285714285715
Illinois,2020-04-07,75,75,75,75,384,384,384,384,56.42857142857143
Illinois,2020-04-08,80,80,80,80,464,464,464,464,62
Illinois,2020-04-09,70,70,70,70,534,534,534,534,63.42857142857143
Illinois,2020-04-10,73,73,73,73,607,607,607,607,70.14285714285714
Illinois,2020-04-11,75,75,75,75,682,682,682,682,70.57142857142857
Illinois,2020-04-12,45,45,45,45,727,727,727,727,70.57142857142858
Illinois,2020-04-13,73,73,73,73,800,800,800,800,78.14285714285714
Illinois,2020-04-14,78,78,78,78,878,878,878,878,76.42857142857142
Illinois,2020-04-15,80,80,80,80,958,958,958,958,84.28571428571428
Illinois,2020-04-16,123,123,123,123,1081,1081,1081,1081,82.14285714285714
Illinois,2020-04-17,61,61,61,61,1142,1142,1142,1142,79.85714285714285
Illinois,2020-04-18,130,130,130,130,1272,1272,1272,1272,85.85714285714285
Illinois,2020-04-19,30,30,30,30,1302,1302,1302,1302,88.42857142857142
Illinois,2020-04-20,57,57,57,57,1359,1359,1359,1359,87.85714285714285
Illinois,2020-04-21,120,120,120,120,1479,1479,1479,1479,94.57142857142857
Illinois,2020-04-22,98,98,98,98,1577,1577,1577,1577,87.42857142857143
Illinois,2020-04-23,119,119,119,119,1696,1696,1696,1696,91.57142857142856
Illinois,2020-04-24,108,108,108,108,1804,1804,1804,1804,90.42857142857142
Illinois,2020-04-25,80,80,80,80,1884,1884,1884,1884,93.28571428571429
Illinois,2020-04-26,59,59,59,59,1943,1943,1943,1943,92
Illinois,2020-04-27,49,49,49,49,1992,1992,1992,1992,95
Illinois,2020-04-28,140,140,140,140,2132,2132,2132,2132,94.28571428571429
Illinois,2020-04-29,89,89,89,89,2221,2221,2221,2221,98.85714285714286
Illinois,2020-04-30,140,140,140,140,2361,2361,2361,2361,98.42857142857143
Illinois,2020-05-01,103,103,103,103,2464,2464,2464,2464,97.28571428571428
Illinois,2020-05-02,112,112,112,112,2576,2576,2576,2576,101.57142857142856
Illinois,2020-05-03,56,56,56,56,2632,2632,2632,2632,107.99999999999999
Illinois,2020-05-04,41,41,41,41,2673,2673,2673,2673,111.14285714285714
Illinois,2020-05-05,170,170,170,170,2843,2843,2843,2843,114
Illinois,2020-05-06,134,134,134,134,2977,2977,2977,2977,112.28571428571428
Illinois,2020-05-07,162,162,162,162,3139,3139,3139,3139,113.42857142857142
Illinois,2020-05-08,123,123,123,123,3262,3262,3262,3262,115.28571428571428
Illinois,2020-05-09,100,100,100,100,3362,3362,3362,3362,110.57142857142856
Illinois,2020-05-10,64,64,64,64,3426,3426,3426,3426,119.71428571428571
Illinois,2020-05-11,54,54,54,54,3480,3480,3480,3480,115.14285714285712
Illinois,2020-05-12,137,137,137,137,3617,3617,3617,3617,116.14285714285711
Illinois,2020-05-13,198,198,198,198,3815,3815,3815,3815,112.42857142857142
Illinois,2020-05-14,130,130,130,130,3945,3945,3945,3945,110.28571428571428
Illinois,2020-05-15,130,130,130,130,4075,4075,4075,4075,110.99999999999999
Illinois,2020-05-16,74,74,74,74,4149,4149,4149,4149,111.71428571428572
Illinois,2020-05-17,49,49,49,49,4198,4198,4198,4198,104.57142857142857
Illinois,2020-05-18,59,59,59,59,4257,4257,4257,4257,98.42857142857142
Illinois,2020-05-19,142,142,142,142,4399,4399,4399,4399,95
Illinois,2020-05-20,148,148,148,148,4547,4547,4547,4547,95.42857142857143
Illinois,2020-05-21,87,87,87,87,4634,4634,4634,4634,97.99999999999999
Illinois,2020-05-22,106,106,106,106,4740,4740,4740,4740,93.57142857142856
Illinois,2020-05-23,77,77,77,77,4817,4817,4817,4817,80.14285714285714
Illinois,2020-05-24,67,67,67,67,4884,4884,4884,4884,81.57142857142857
Illinois,2020-05-25,28,28,28,28,4912,4912,4912,4912,84.42857142857142
Illinois,2020-05-26,48,48,48,48,4960,4960,4960,4960,81.14285714285714
Illinois,2020-05-27,158,158,158,158,5118,5118,5118,5118,78.71428571428571
Illinois,2020-05-28,107,107,107,107,5225,5225,5225,5225,77.42857142857142
Illinois,2020-05-29,83,83,83,83,5308,5308,5308,5308,78
Illinois,2020-05-30,60,60,60,60,5368,5368,5368,5368,86.71428571428571
Illinois,2020-05-31,58,58,58,58,5426,5426,5426,5426,78.14285714285714
Illinois,2020-06-01,32,32,32,32,5458,5458,5458,5458,78.14285714285714
Illinois,2020-06-02,109,109,109,109,5567,5567,5567,5567,75.14285714285712
Illinois,2020-06-03,98,98,98,98,5665,5665,5665,5665,75.71428571428572
Illinois,2020-06-04,107,107,107,107,5772,5772,5772,5772,73.28571428571428
Illinois,2020-06-05,62,62,62,62,5834,5834,5834,5834,97.71428571428571
Illinois,2020-06-06,64,64,64,64,5898,5898,5898,5898,95.71428571428572
Illinois,2020-06-07,41,41,41,41,5939,5939,5939,5939,91
Illinois,2020-06-08,203,203,203,203,6142,6142,6142,6142,88
Illinois,2020-06-09,95,95,95,95,6237,6237,6237,6237,90.71428571428571
Illinois,2020-06-10,65,65,65,65,6302,6302,6302,6302,84.71428571428572
Illinois,2020-06-11,86,86,86,86,6388,6388,6388,6388,81.85714285714286
Illinois,2020-06-12,81,81,81,81,6469,6469,6469,6469,57.285714285714285
Illinois,2020-06-13,22,22,22,22,6491,6491,6491,6491,52.99999999999999
Illinois,2020-06-14,21,21,21,21,6512,6512,6512,6512,54.99999999999999
Illinois,2020-06-15,31,31,31,31,6543,6543,6543,6543,49.857142857142854
Illinois,2020-06-16,65,65,65,65,6608,6608,6608,6608,47.42857142857143
Illinois,2020-06-17,79,79,79,79,6687,6687,6687,6687,50.714285714285715
Illinois,2020-06-18,50,50,50,50,6737,6737,6737,6737,50.42857142857142
Illinois,2020-06-19,64,64,64,64,6801,6801,6801,6801,49.42857142857142
Illinois,2020-06-20,45,45,45,45,6846,6846,6846,6846,45.285714285714285
Illinois,2020-06-21,19,19,19,19,6865,6865,6865,6865,42.71428571428571
Illinois,2020-06-22,24,24,24,24,6889,6889,6889,6889,41
Illinois,2020-06-23,36,36,36,36,6925,6925,6925,6925,36.857142857142854
Illinois,2020-06-24,61,61,61,61,6986,6986,6986,6986,33.857142857142854
Illinois,2020-06-25,38,38,38,38,7024,7024,7024,7024,33.285714285714285
Illinois,2020-06-26,35,35,35,35,7059,7059,7059,7059,32.28571428571428
Illinois,2020-06-27,24,24,24,24,7083,7083,7083,7083,30.14285714285714
Illinois,2020-06-28,15,15,15,15,7098,7098,7098,7098,24.857142857142858
Illinois,2020-06-29,17,17,17,17,7115,7115,7115,7115,24.71428571428571
Illinois,2020-06-30,21,21,21,21,7136,7136,7136,7136,23.285714285714285
Illinois,2020-07-01,24,24,24,24,7160,7160,7160,7160,21.57142857142857
Illinois,2020-07-02,37,37,37,37,7197,7197,7197,7197,20.428571428571427
Illinois,2020-07-03,25,25,25,25,7222,7222,7222,7222,19.285714285714285
Illinois,2020-07-04,12,12,12,12,7234,7234,7234,7234,20.71428571428571
Illinois,2020-07-05,7,7,7,7,7241,7241,7241,7241,22.14285714285714
Illinois,2020-07-06,9,9,9,9,7250,7250,7250,7250,19.428571428571427
Illinois,2020-07-07,31,31,31,31,7281,7281,7281,7281,18.142857142857142
Illinois,2020-07-08,34,34,34,34,7315,7315,7315,7315,19.71428571428571
Illinois,2020-07-09,18,18,18,18,7333,7333,7333,7333,21.428571428571423
Illinois,2020-07-10,16,16,16,16,7349,7349,7349,7349,21.14285714285714
Illinois,2020-07-11,23,23,23,23,7372,7372,7372,7372,20.57142857142857
Illinois,2020-07-12,19,19,19,19,7391,7391,7391,7391,17.14285714285714
Illinois,2020-07-13,7,7,7,7,7398,7398,7398,7398,17.71428571428571
Illinois,2020-07-14,27,27,27,27,7425,7425,7425,7425,17
Illinois,2020-07-15,10,10,10,10,7435,7435,7435,7435,16.285714285714285
Illinois,2020-07-16,22,22,22,22,7457,7457,7457,7457,14.285714285714285
Illinois,2020-07-17,11,11,11,11,7468,7468,7468,7468,17
Illinois,2020-07-18,18,18,18,18,7486,7486,7486,7486,16.285714285714285
Illinois,2020-07-19,5,5,5,5,7491,7491,7491,7491,14.285714285714285
Illinois,2020-07-20,NA,15,4,37,NA,7503,7492,7525,NA
Illinois,2020-07-21,NA,15,4,36,NA,7519,7500,7550.0250000000005,NA
Illinois,2020-07-22,NA,14,3,36,NA,7535,7510,7573,NA
Illinois,2020-07-23,NA,14,3,35.02499999999998,NA,7550,7517.975,7592,NA
Illinois,2020-07-24,NA,13,3,33.02499999999998,NA,7564,7528.9749999999995,7614,NA
Illinois,2020-07-25,NA,12,2.9750000000000014,32,NA,7578,7538,7631,NA
Illinois,2020-07-26,NA,12,2.9750000000000014,31,NA,7591,7545,7650,NA
Illinois,2020-07-27,NA,12,3,31,NA,7604,7553,7666.025,NA
Illinois,2020-07-28,NA,11,2,30.024999999999977,NA,7616,7559,7682.049999999999,NA
Illinois,2020-07-29,NA,11,2,29.024999999999977,NA,7628.5,7567,7701,NA
Illinois,2020-07-30,NA,10,2,27.024999999999977,NA,7639,7575,7714,NA
Illinois,2020-07-31,NA,10,2,27,NA,7651,7582.975,7731.075,NA
Illinois,2020-08-01,NA,9.5,2,26,NA,7662,7588.9749999999995,7747.025,NA
Illinois,2020-08-02,NA,9,1,28,NA,7672,7593,7765,NA
Illinois,2020-08-03,NA,9,2,25,NA,7682,7599.975,7778.049999999999,NA
Illinois,2020-08-04,NA,9,1,26,NA,7692.5,7606.95,7791.049999999999,NA
Illinois,2020-08-05,NA,9,1.9750000000000014,24,NA,7702,7611.975,7804,NA
Illinois,2020-08-06,NA,8,1,27,NA,7711,7619,7821.05,NA
Illinois,2020-08-07,NA,8,1,25,NA,7721,7625,7841,NA
Illinois,2020-08-08,NA,8,1,24,NA,7730,7631.9749999999995,7850.025,NA
Illinois,2020-08-09,NA,8,1,24,NA,7738,7633.9749999999995,7865.1,NA
Illinois,2020-08-10,NA,7,1,25,NA,7748,7637,7890.025,NA
Illinois,2020-08-11,NA,7,1,24.024999999999977,NA,7755,7644.975,7902.0250000000005,NA
Illinois,2020-08-12,NA,7,1,22,NA,7765,7647,7918.125,NA
Illinois,2020-08-13,NA,7,1,24,NA,7772,7650.975,7940,NA
Illinois,2020-08-14,NA,7,0,23,NA,7780,7655,7953.0250000000005,NA
Illinois,2020-08-15,NA,6,0,23,NA,7788,7658.95,7972.075,NA
Illinois,2020-08-16,NA,6,1,23.024999999999977,NA,7796,7665.875,7987.075,NA
Illinois,2020-08-17,NA,6,0,23,NA,7803.5,7668,8008.05,NA
Indiana,2020-03-20,3,3,3,3,5,5,5,5,NA
Indiana,2020-03-21,1,1,1,1,6,6,6,6,NA
Indiana,2020-03-22,3,3,3,3,9,9,9,9,NA
Indiana,2020-03-23,3,3,3,3,12,12,12,12,2.9999999999999996
Indiana,2020-03-24,5,5,5,5,17,17,17,17,3.8571428571428563
Indiana,2020-03-25,2,2,2,2,19,19,19,19,4.571428571428572
Indiana,2020-03-26,4,4,4,4,23,23,23,23,4.428571428571429
Indiana,2020-03-27,9,9,9,9,32,32,32,32,4.571428571428571
Indiana,2020-03-28,6,6,6,6,38,38,38,38,6.285714285714285
Indiana,2020-03-29,2,2,2,2,40,40,40,40,8.714285714285714
Indiana,2020-03-30,4,4,4,4,44,44,44,44,10.142857142857142
Indiana,2020-03-31,17,17,17,17,61,61,61,61,12.285714285714286
Indiana,2020-04-01,19,19,19,19,80,80,80,80,14
Indiana,2020-04-02,14,14,14,14,94,94,94,94,15.857142857142856
Indiana,2020-04-03,24,24,24,24,118,118,118,118,18.142857142857142
Indiana,2020-04-04,18,18,18,18,136,136,136,136,21
Indiana,2020-04-05,15,15,15,15,151,151,151,151,23.71428571428571
Indiana,2020-04-06,20,20,20,20,171,171,171,171,28.71428571428571
Indiana,2020-04-07,37,37,37,37,208,208,208,208,33.57142857142857
Indiana,2020-04-08,38,38,38,38,246,246,246,246,36.14285714285714
Indiana,2020-04-09,49,49,49,49,295,295,295,295,36.28571428571428
Indiana,2020-04-10,58,58,58,58,353,353,353,353,34.714285714285715
Indiana,2020-04-11,36,36,36,36,389,389,389,389,35.714285714285715
Indiana,2020-04-12,16,16,16,16,405,405,405,405,37.857142857142854
Indiana,2020-04-13,9,9,9,9,414,414,414,414,37
Indiana,2020-04-14,44,44,44,44,458,458,458,458,35.14285714285714
Indiana,2020-04-15,53,53,53,53,511,511,511,511,34.857142857142854
Indiana,2020-04-16,43,43,43,43,554,554,554,554,35.285714285714285
Indiana,2020-04-17,45,45,45,45,599,599,599,599,35.99999999999999
Indiana,2020-04-18,34,34,34,34,633,633,633,633,38.99999999999999
Indiana,2020-04-19,19,19,19,19,652,652,652,652,36.14285714285714
Indiana,2020-04-20,14,14,14,14,666,666,666,666,36.714285714285715
Indiana,2020-04-21,65,65,65,65,731,731,731,731,36
Indiana,2020-04-22,33,33,33,33,764,764,764,764,37.714285714285715
Indiana,2020-04-23,47,47,47,47,811,811,811,811,39.42857142857143
Indiana,2020-04-24,40,40,40,40,851,851,851,851,38
Indiana,2020-04-25,46,46,46,46,897,897,897,897,37.285714285714285
Indiana,2020-04-26,31,31,31,31,928,928,928,928,43
Indiana,2020-04-27,4,4,4,4,932,932,932,932,43.285714285714285
Indiana,2020-04-28,60,60,60,60,992,992,992,992,46.285714285714285
Indiana,2020-04-29,73,73,73,73,1065,1065,1065,1065,47.42857142857142
Indiana,2020-04-30,49,49,49,49,1114,1114,1114,1114,45.42857142857142
Indiana,2020-05-01,61,61,61,61,1175,1175,1175,1175,47.42857142857142
Indiana,2020-05-02,54,54,54,54,1229,1229,1229,1229,47.714285714285715
Indiana,2020-05-03,17,17,17,17,1246,1246,1246,1246,44.57142857142857
Indiana,2020-05-04,18,18,18,18,1264,1264,1264,1264,42.857142857142854
Indiana,2020-05-05,62,62,62,62,1326,1326,1326,1326,38.85714285714285
Indiana,2020-05-06,51,51,51,51,1377,1377,1377,1377,37.285714285714285
Indiana,2020-05-07,37,37,37,37,1414,1414,1414,1414,37.42857142857142
Indiana,2020-05-08,33,33,33,33,1447,1447,1447,1447,39.42857142857142
Indiana,2020-05-09,43,43,43,43,1490,1490,1490,1490,36
Indiana,2020-05-10,18,18,18,18,1508,1508,1508,1508,34.57142857142857
Indiana,2020-05-11,32,32,32,32,1540,1540,1540,1540,33.14285714285714
Indiana,2020-05-12,38,38,38,38,1578,1578,1578,1578,34.85714285714285
Indiana,2020-05-13,41,41,41,41,1619,1619,1619,1619,35.857142857142854
Indiana,2020-05-14,27,27,27,27,1646,1646,1646,1646,34.714285714285715
Indiana,2020-05-15,45,45,45,45,1691,1691,1691,1691,32.142857142857146
Indiana,2020-05-16,50,50,50,50,1741,1741,1741,1741,35.14285714285714
Indiana,2020-05-17,10,10,10,10,1751,1751,1751,1751,34.99999999999999
Indiana,2020-05-18,14,14,14,14,1765,1765,1765,1765,38.14285714285714
Indiana,2020-05-19,59,59,59,59,1824,1824,1824,1824,35.714285714285715
Indiana,2020-05-20,40,40,40,40,1864,1864,1864,1864,31.857142857142858
Indiana,2020-05-21,49,49,49,49,1913,1913,1913,1913,32.142857142857146
Indiana,2020-05-22,28,28,28,28,1941,1941,1941,1941,31.285714285714285
Indiana,2020-05-23,23,23,23,23,1964,1964,1964,1964,25.714285714285715
Indiana,2020-05-24,12,12,12,12,1976,1976,1976,1976,23.71428571428571
Indiana,2020-05-25,8,8,8,8,1984,1984,1984,1984,22.142857142857142
Indiana,2020-05-26,20,20,20,20,2004,2004,2004,2004,24.14285714285714
Indiana,2020-05-27,26,26,26,26,2030,2030,2030,2030,23
Indiana,2020-05-28,38,38,38,38,2068,2068,2068,2068,22.571428571428573
Indiana,2020-05-29,42,42,42,42,2110,2110,2110,2110,22.571428571428573
Indiana,2020-05-30,15,15,15,15,2125,2125,2125,2125,27.57142857142857
Indiana,2020-05-31,9,9,9,9,2134,2134,2134,2134,25.28571428571428
Indiana,2020-06-01,8,8,8,8,2142,2142,2142,2142,23.285714285714285
Indiana,2020-06-02,55,55,55,55,2197,2197,2197,2197,21.14285714285714
Indiana,2020-06-03,10,10,10,10,2207,2207,2207,2207,23.857142857142854
Indiana,2020-06-04,24,24,24,24,2231,2231,2231,2231,24.142857142857142
Indiana,2020-06-05,27,27,27,27,2258,2258,2258,2258,24.857142857142858
Indiana,2020-06-06,34,34,34,34,2292,2292,2292,2292,20.28571428571428
Indiana,2020-06-07,11,11,11,11,2303,2303,2303,2303,21.142857142857142
Indiana,2020-06-08,13,13,13,13,2316,2316,2316,2316,21.285714285714285
Indiana,2020-06-09,23,23,23,23,2339,2339,2339,2339,19.71428571428571
Indiana,2020-06-10,16,16,16,16,2355,2355,2355,2355,17.285714285714285
Indiana,2020-06-11,25,25,25,25,2380,2380,2380,2380,17
Indiana,2020-06-12,16,16,16,16,2396,2396,2396,2396,16.71428571428571
Indiana,2020-06-13,17,17,17,17,2413,2413,2413,2413,15.428571428571427
Indiana,2020-06-14,9,9,9,9,2422,2422,2422,2422,17.142857142857146
Indiana,2020-06-15,11,11,11,11,2433,2433,2433,2433,15.857142857142858
Indiana,2020-06-16,14,14,14,14,2447,2447,2447,2447,17.142857142857142
Indiana,2020-06-17,28,28,28,28,2475,2475,2475,2475,17.57142857142857
Indiana,2020-06-18,16,16,16,16,2491,2491,2491,2491,16.857142857142858
Indiana,2020-06-19,25,25,25,25,2516,2516,2516,2516,17.142857142857142
Indiana,2020-06-20,20,20,20,20,2536,2536,2536,2536,17.428571428571427
