msa,date,daily_deaths_est,daily_deaths_actual,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
"Buffalo-Cheektowaga, NY",2020-04-16,NA,6,NA,NA,116,NA,NA,NA,11.857142857142856
"Buffalo-Cheektowaga, NY",2020-04-17,NA,0,NA,NA,116,NA,NA,NA,11.285714285714285
"Buffalo-Cheektowaga, NY",2020-04-18,NA,8,NA,NA,124,NA,NA,NA,14.285714285714285
"Buffalo-Cheektowaga, NY",2020-04-19,NA,20,NA,NA,144,NA,NA,NA,9.714285714285714
"Buffalo-Cheektowaga, NY",2020-04-20,NA,6,NA,NA,150,NA,NA,NA,12.857142857142858
"Buffalo-Cheektowaga, NY",2020-04-21,NA,28,NA,NA,178,NA,NA,NA,14.714285714285715
"Buffalo-Cheektowaga, NY",2020-04-22,NA,0,NA,NA,178,NA,NA,NA,13.571428571428573
"Buffalo-Cheektowaga, NY",2020-04-23,NA,28,NA,NA,206,NA,NA,NA,12
"Buffalo-Cheektowaga, NY",2020-04-24,NA,13,NA,NA,219,NA,NA,NA,11.142857142857142
"Buffalo-Cheektowaga, NY",2020-04-25,NA,0,NA,NA,219,NA,NA,NA,7.142857142857142
"Buffalo-Cheektowaga, NY",2020-04-26,NA,9,NA,NA,228,NA,NA,NA,12.857142857142856
"Buffalo-Cheektowaga, NY",2020-04-27,NA,0,NA,NA,228,NA,NA,NA,11.57142857142857
"Buffalo-Cheektowaga, NY",2020-04-28,NA,0,NA,NA,228,NA,NA,NA,10.285714285714285
"Buffalo-Cheektowaga, NY",2020-04-29,NA,40,NA,NA,268,NA,NA,NA,10.285714285714285
"Buffalo-Cheektowaga, NY",2020-04-30,NA,19,NA,NA,287,NA,NA,NA,9
"Buffalo-Cheektowaga, NY",2020-05-01,NA,4,NA,NA,291,NA,NA,NA,11.857142857142856
"Buffalo-Cheektowaga, NY",2020-05-02,NA,0,NA,NA,291,NA,NA,NA,15.428571428571427
"Buffalo-Cheektowaga, NY",2020-05-03,NA,0,NA,NA,291,NA,NA,NA,11.857142857142854
"Buffalo-Cheektowaga, NY",2020-05-04,NA,20,NA,NA,311,NA,NA,NA,9.14285714285714
"Buffalo-Cheektowaga, NY",2020-05-05,NA,25,NA,NA,336,NA,NA,NA,11.857142857142858
"Buffalo-Cheektowaga, NY",2020-05-06,NA,15,NA,NA,351,NA,NA,NA,15.428571428571427
"Buffalo-Cheektowaga, NY",2020-05-07,NA,0,NA,NA,351,NA,NA,NA,15.428571428571427
"Buffalo-Cheektowaga, NY",2020-05-08,NA,23,NA,NA,374,NA,NA,NA,12.571428571428571
"Buffalo-Cheektowaga, NY",2020-05-09,NA,25,NA,NA,399,NA,NA,NA,9.285714285714285
"Buffalo-Cheektowaga, NY",2020-05-10,NA,0,NA,NA,399,NA,NA,NA,13.285714285714285
"Buffalo-Cheektowaga, NY",2020-05-11,NA,0,NA,NA,399,NA,NA,NA,13.285714285714285
"Buffalo-Cheektowaga, NY",2020-05-12,NA,2,NA,NA,401,NA,NA,NA,11.57142857142857
"Buffalo-Cheektowaga, NY",2020-05-13,NA,43,NA,NA,444,NA,NA,NA,10.142857142857144
"Buffalo-Cheektowaga, NY",2020-05-14,NA,0,NA,NA,444,NA,NA,NA,10.142857142857144
"Buffalo-Cheektowaga, NY",2020-05-15,NA,11,NA,NA,455,NA,NA,NA,10.142857142857144
"Buffalo-Cheektowaga, NY",2020-05-16,NA,15,NA,NA,470,NA,NA,NA,14.285714285714285
"Buffalo-Cheektowaga, NY",2020-05-17,NA,0,NA,NA,470,NA,NA,NA,8.142857142857142
"Buffalo-Cheektowaga, NY",2020-05-18,NA,0,NA,NA,470,NA,NA,NA,8.142857142857142
"Buffalo-Cheektowaga, NY",2020-05-19,NA,31,NA,NA,501,NA,NA,NA,6.571428571428571
"Buffalo-Cheektowaga, NY",2020-05-20,NA,0,NA,NA,501,NA,NA,NA,9.857142857142856
"Buffalo-Cheektowaga, NY",2020-05-21,NA,0,NA,NA,501,NA,NA,NA,9.857142857142856
"Buffalo-Cheektowaga, NY",2020-05-22,NA,0,NA,NA,501,NA,NA,NA,9.857142857142856
"Buffalo-Cheektowaga, NY",2020-05-23,NA,38,NA,NA,539,NA,NA,NA,5.428571428571428
"Buffalo-Cheektowaga, NY",2020-05-24,NA,0,NA,NA,539,NA,NA,NA,9.428571428571427
"Buffalo-Cheektowaga, NY",2020-05-25,NA,0,NA,NA,539,NA,NA,NA,9.428571428571427
"Buffalo-Cheektowaga, NY",2020-05-26,NA,0,NA,NA,539,NA,NA,NA,11.142857142857142
"Buffalo-Cheektowaga, NY",2020-05-27,NA,28,NA,NA,567,NA,NA,NA,5.714285714285714
"Buffalo-Cheektowaga, NY",2020-05-28,NA,0,NA,NA,567,NA,NA,NA,5.714285714285714
"Buffalo-Cheektowaga, NY",2020-05-29,NA,12,NA,NA,579,NA,NA,NA,7.142857142857142
"Buffalo-Cheektowaga, NY",2020-05-30,NA,0,NA,NA,579,NA,NA,NA,7.142857142857142
"Buffalo-Cheektowaga, NY",2020-05-31,NA,0,NA,NA,579,NA,NA,NA,3.1428571428571423
"Buffalo-Cheektowaga, NY",2020-06-01,NA,10,NA,NA,589,NA,NA,NA,7.428571428571428
"Buffalo-Cheektowaga, NY",2020-06-02,NA,0,NA,NA,589,NA,NA,NA,5.7142857142857135
"Buffalo-Cheektowaga, NY",2020-06-03,NA,0,NA,NA,589,NA,NA,NA,5.7142857142857135
"Buffalo-Cheektowaga, NY",2020-06-04,NA,30,NA,NA,619,NA,NA,NA,7.285714285714285
"Buffalo-Cheektowaga, NY",2020-06-05,NA,0,NA,NA,619,NA,NA,NA,5.857142857142857
"Buffalo-Cheektowaga, NY",2020-06-06,NA,0,NA,NA,619,NA,NA,NA,5.857142857142857
"Buffalo-Cheektowaga, NY",2020-06-07,NA,11,NA,NA,630,NA,NA,NA,8.714285714285714
"Buffalo-Cheektowaga, NY",2020-06-08,NA,0,NA,NA,630,NA,NA,NA,4.428571428571428
"Buffalo-Cheektowaga, NY",2020-06-09,NA,0,NA,NA,630,NA,NA,NA,6.571428571428571
"Buffalo-Cheektowaga, NY",2020-06-10,NA,20,NA,NA,650,NA,NA,NA,6.571428571428571
"Buffalo-Cheektowaga, NY",2020-06-11,NA,0,NA,NA,650,NA,NA,NA,5
"Buffalo-Cheektowaga, NY",2020-06-12,NA,15,NA,NA,665,NA,NA,NA,5
"Buffalo-Cheektowaga, NY",2020-06-13,NA,0,NA,NA,665,NA,NA,NA,7.142857142857142
"Buffalo-Cheektowaga, NY",2020-06-14,NA,0,NA,NA,665,NA,NA,NA,4.285714285714286
"Buffalo-Cheektowaga, NY",2020-06-15,NA,0,NA,NA,665,NA,NA,NA,4.285714285714286
"Buffalo-Cheektowaga, NY",2020-06-16,NA,15,NA,NA,680,NA,NA,NA,2.142857142857143
"Buffalo-Cheektowaga, NY",2020-06-17,NA,0,NA,NA,680,NA,NA,NA,6.142857142857142
"Buffalo-Cheektowaga, NY",2020-06-18,NA,0,NA,NA,680,NA,NA,NA,6.428571428571429
"Buffalo-Cheektowaga, NY",2020-06-19,NA,0,NA,NA,680,NA,NA,NA,6.428571428571429
"Buffalo-Cheektowaga, NY",2020-06-20,NA,28,NA,NA,708,NA,NA,NA,5.7142857142857135
"Buffalo-Cheektowaga, NY",2020-06-21,NA,2,NA,NA,710,NA,NA,NA,5.7142857142857135
"Buffalo-Cheektowaga, NY",2020-06-22,NA,0,NA,NA,710,NA,NA,NA,6
"Buffalo-Cheektowaga, NY",2020-06-23,NA,10,NA,NA,720,NA,NA,NA,6
"Buffalo-Cheektowaga, NY",2020-06-24,NA,0,NA,NA,720,NA,NA,NA,1.9999999999999996
"Buffalo-Cheektowaga, NY",2020-06-25,NA,2,NA,NA,722,NA,NA,NA,1.714285714285714
"Buffalo-Cheektowaga, NY",2020-06-26,NA,0,NA,NA,722,NA,NA,NA,1.714285714285714
"Buffalo-Cheektowaga, NY",2020-06-27,NA,0,NA,NA,722,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-06-28,NA,0,NA,NA,722,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-06-29,NA,0,NA,NA,722,NA,NA,NA,0
"Buffalo-Cheektowaga, NY",2020-06-30,NA,0,NA,NA,722,NA,NA,NA,0.7142857142857142
"Buffalo-Cheektowaga, NY",2020-07-01,NA,0,NA,NA,722,NA,NA,NA,0.7142857142857142
"Buffalo-Cheektowaga, NY",2020-07-02,NA,0,NA,NA,722,NA,NA,NA,0.7142857142857142
"Buffalo-Cheektowaga, NY",2020-07-03,NA,5,NA,NA,727,NA,NA,NA,0.7142857142857142
"Buffalo-Cheektowaga, NY",2020-07-04,NA,0,NA,NA,727,NA,NA,NA,0.9999999999999999
"Buffalo-Cheektowaga, NY",2020-07-05,NA,0,NA,NA,727,NA,NA,NA,0.9999999999999999
"Buffalo-Cheektowaga, NY",2020-07-06,NA,0,NA,NA,727,NA,NA,NA,0.9999999999999999
"Buffalo-Cheektowaga, NY",2020-07-07,NA,2,NA,NA,729,NA,NA,NA,1.5714285714285712
"Buffalo-Cheektowaga, NY",2020-07-08,NA,0,NA,NA,729,NA,NA,NA,1.5714285714285712
"Buffalo-Cheektowaga, NY",2020-07-09,NA,0,NA,NA,729,NA,NA,NA,1.5714285714285712
"Buffalo-Cheektowaga, NY",2020-07-10,NA,9,NA,NA,738,NA,NA,NA,1.8571428571428568
"Buffalo-Cheektowaga, NY",2020-07-11,NA,0,NA,NA,738,NA,NA,NA,1.5714285714285712
"Buffalo-Cheektowaga, NY",2020-07-12,NA,0,NA,NA,738,NA,NA,NA,1.5714285714285712
"Buffalo-Cheektowaga, NY",2020-07-13,NA,2,NA,NA,740,NA,NA,NA,1.5714285714285712
"Buffalo-Cheektowaga, NY",2020-07-14,NA,0,NA,NA,740,NA,NA,NA,1.8571428571428572
"Buffalo-Cheektowaga, NY",2020-07-15,NA,0,NA,NA,740,NA,NA,NA,1.8571428571428572
"Buffalo-Cheektowaga, NY",2020-07-16,NA,0,NA,NA,740,NA,NA,NA,1.8571428571428572
"Buffalo-Cheektowaga, NY",2020-07-17,NA,11,NA,NA,751,NA,NA,NA,1.5714285714285714
"Buffalo-Cheektowaga, NY",2020-07-18,NA,0,NA,NA,751,NA,NA,NA,1.5714285714285714
"Buffalo-Cheektowaga, NY",2020-07-19,NA,0,NA,NA,751,NA,NA,NA,2.7142857142857144
"Buffalo-Cheektowaga, NY",2020-07-20,NA,0,NA,NA,751,NA,NA,NA,2.7142857142857144
"Buffalo-Cheektowaga, NY",2020-07-21,NA,0,NA,NA,751,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-07-22,NA,8,NA,NA,759,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-07-23,NA,0,NA,NA,759,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-07-24,NA,0,NA,NA,759,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-07-25,NA,0,NA,NA,759,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-07-26,NA,0,NA,NA,759,NA,NA,NA,0
"Buffalo-Cheektowaga, NY",2020-07-27,NA,0,NA,NA,759,NA,NA,NA,0.8571428571428571
"Buffalo-Cheektowaga, NY",2020-07-28,NA,0,NA,NA,759,NA,NA,NA,0.8571428571428571
"Buffalo-Cheektowaga, NY",2020-07-29,NA,0,NA,NA,759,NA,NA,NA,0.8571428571428571
"Buffalo-Cheektowaga, NY",2020-07-30,NA,6,NA,NA,765,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-07-31,NA,0,NA,NA,765,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-08-01,NA,0,NA,NA,765,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-08-02,NA,2,NA,NA,767,NA,NA,NA,1.4285714285714284
"Buffalo-Cheektowaga, NY",2020-08-03,NA,0,NA,NA,767,NA,NA,NA,0.5714285714285714
"Buffalo-Cheektowaga, NY",2020-08-04,NA,0,NA,NA,767,NA,NA,NA,0.5714285714285714
"Buffalo-Cheektowaga, NY",2020-08-05,NA,2,NA,NA,769,NA,NA,NA,0.5714285714285714
"Buffalo-Cheektowaga, NY",2020-08-06,NA,0,NA,NA,769,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-08-07,NA,0,NA,NA,769,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-08-08,NA,0,NA,NA,769,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-08-09,NA,0,NA,NA,769,NA,NA,NA,0
"Buffalo-Cheektowaga, NY",2020-08-10,NA,0,NA,NA,769,NA,NA,NA,0
"Buffalo-Cheektowaga, NY",2020-08-11,NA,0,NA,NA,769,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-08-12,NA,0,NA,NA,769,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-08-13,NA,0,NA,NA,769,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-08-14,NA,3,NA,NA,772,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-08-15,NA,0,NA,NA,772,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-08-16,NA,0,NA,NA,772,NA,NA,NA,0.7142857142857142
"Buffalo-Cheektowaga, NY",2020-08-17,NA,0,NA,NA,772,NA,NA,NA,0.7142857142857142
"Buffalo-Cheektowaga, NY",2020-08-18,NA,0,NA,NA,772,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-08-19,NA,2,NA,NA,774,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-08-20,NA,0,NA,NA,774,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-08-21,NA,0,NA,NA,774,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-08-22,NA,0,NA,NA,774,NA,NA,NA,0.7142857142857142
"Buffalo-Cheektowaga, NY",2020-08-23,NA,0,NA,NA,774,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-08-24,NA,0,NA,NA,774,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-08-25,NA,3,NA,NA,777,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-08-26,NA,0,NA,NA,777,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-08-27,NA,0,NA,NA,777,NA,NA,NA,0.7142857142857142
"Buffalo-Cheektowaga, NY",2020-08-28,NA,0,NA,NA,777,NA,NA,NA,0.7142857142857142
"Buffalo-Cheektowaga, NY",2020-08-29,NA,0,NA,NA,777,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-08-30,NA,2,NA,NA,779,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-08-31,NA,0,NA,NA,779,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-09-01,NA,0,NA,NA,779,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-09-02,NA,0,NA,NA,779,NA,NA,NA,0.2857142857142857
"Buffalo-Cheektowaga, NY",2020-09-03,NA,0,NA,NA,779,NA,NA,NA,0
"Buffalo-Cheektowaga, NY",2020-09-04,NA,0,NA,NA,779,NA,NA,NA,0
"Buffalo-Cheektowaga, NY",2020-09-05,NA,0,NA,NA,779,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-09-06,NA,0,NA,NA,779,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-09-07,NA,0,NA,NA,779,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-09-08,NA,3,NA,NA,782,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-09-09,NA,0,NA,NA,782,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-09-10,NA,0,NA,NA,782,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-09-11,NA,0,NA,NA,782,NA,NA,NA,0.42857142857142855
"Buffalo-Cheektowaga, NY",2020-09-12,NA,0,NA,NA,782,NA,NA,NA,0
"Buffalo-Cheektowaga, NY",2020-09-13,NA,0,NA,NA,782,NA,NA,NA,0
"Buffalo-Cheektowaga, NY",2020-09-14,NA,0,NA,NA,782,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-09-15,NA,0,NA,NA,782,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-09-16,NA,0,NA,NA,782,NA,NA,NA,0
"Buffalo-Cheektowaga, NY",2020-09-17,NA,8,NA,NA,790,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-09-18,NA,0,NA,NA,790,NA,NA,NA,1.1428571428571428
"Buffalo-Cheektowaga, NY",2020-09-21,0,NA,0,7,NA,790,790,797,NA
"Buffalo-Cheektowaga, NY",2020-09-22,0,NA,0,7,NA,790,790,801,NA
"Buffalo-Cheektowaga, NY",2020-09-23,0,NA,0,7,NA,791,790,804,NA
"Buffalo-Cheektowaga, NY",2020-09-24,0,NA,0,8,NA,791,790,807,NA
"Buffalo-Cheektowaga, NY",2020-09-25,0,NA,0,8,NA,792,790,807,NA
"Buffalo-Cheektowaga, NY",2020-09-26,0,NA,0,7,NA,793,790,812,NA
"Buffalo-Cheektowaga, NY",2020-09-27,0,NA,0,6,NA,793,790,813,NA
"Buffalo-Cheektowaga, NY",2020-09-28,0,NA,0,7,NA,794,790,814,NA
"Buffalo-Cheektowaga, NY",2020-09-29,0,NA,0,8,NA,795,790,816,NA
"Buffalo-Cheektowaga, NY",2020-09-30,0,NA,0,8,NA,796,790,817,NA
"Buffalo-Cheektowaga, NY",2020-10-01,0,NA,0,7,NA,796,790,819,NA
"Buffalo-Cheektowaga, NY",2020-10-02,0,NA,0,7,NA,797,790,822,NA
"Buffalo-Cheektowaga, NY",2020-10-03,0,NA,0,8,NA,798,790,824,NA
"Buffalo-Cheektowaga, NY",2020-10-04,0,NA,0,10,NA,799,790,828,NA
"Buffalo-Cheektowaga, NY",2020-10-05,0,NA,0,6,NA,799,790,828,NA
"Buffalo-Cheektowaga, NY",2020-10-06,0,NA,0,9,NA,800,791,830,NA
"Buffalo-Cheektowaga, NY",2020-10-07,0,NA,0,9,NA,801,791,832,NA
"Buffalo-Cheektowaga, NY",2020-10-08,0,NA,0,11,NA,802,791,836,NA
"Buffalo-Cheektowaga, NY",2020-10-09,0,NA,0,6,NA,803,792,837,NA
"Buffalo-Cheektowaga, NY",2020-10-10,0,NA,0,8,NA,804,792,837,NA
"Buffalo-Cheektowaga, NY",2020-10-11,0,NA,0,8,NA,804,792,838,NA
"Buffalo-Cheektowaga, NY",2020-10-12,0,NA,0,9,NA,805,792,840,NA
"Buffalo-Cheektowaga, NY",2020-10-13,0,NA,0,9,NA,806,793,842,NA
"Buffalo-Cheektowaga, NY",2020-10-14,0,NA,0,6,NA,807,793,846,NA
"Buffalo-Cheektowaga, NY",2020-10-15,0,NA,0,7,NA,808,793,847,NA
"Buffalo-Cheektowaga, NY",2020-10-16,0,NA,0,8,NA,808,794,848,NA
"Buffalo-Cheektowaga, NY",2020-10-17,0,NA,0,7,NA,809,794,850,NA
"Buffalo-Cheektowaga, NY",2020-10-18,0,NA,0,8,NA,810,794,851,NA
"Buffalo-Cheektowaga, NY",2020-10-19,0,NA,0,8,NA,811,795,852,NA
"Charlotte-Concord-Gastonia, NC-SC",2020-03-25,NA,1,NA,NA,1,NA,NA,NA,1.5714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-03-26,NA,1,NA,NA,2,NA,NA,NA,1.7142857142857142
"Charlotte-Concord-Gastonia, NC-SC",2020-03-27,NA,0,NA,NA,2,NA,NA,NA,0.5714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-03-28,NA,1,NA,NA,3,NA,NA,NA,0.7142857142857142
"Charlotte-Concord-Gastonia, NC-SC",2020-03-29,NA,1,NA,NA,4,NA,NA,NA,0.5714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-03-30,NA,0,NA,NA,4,NA,NA,NA,0.857142857142857
"Charlotte-Concord-Gastonia, NC-SC",2020-03-31,NA,1,NA,NA,5,NA,NA,NA,0.857142857142857
"Charlotte-Concord-Gastonia, NC-SC",2020-04-01,NA,0,NA,NA,5,NA,NA,NA,0.9999999999999998
"Charlotte-Concord-Gastonia, NC-SC",2020-04-02,NA,3,NA,NA,8,NA,NA,NA,0.857142857142857
"Charlotte-Concord-Gastonia, NC-SC",2020-04-03,NA,0,NA,NA,8,NA,NA,NA,1.2857142857142856
"Charlotte-Concord-Gastonia, NC-SC",2020-04-04,NA,2,NA,NA,10,NA,NA,NA,1.2857142857142856
"Charlotte-Concord-Gastonia, NC-SC",2020-04-05,NA,0,NA,NA,10,NA,NA,NA,2.142857142857143
"Charlotte-Concord-Gastonia, NC-SC",2020-04-06,NA,3,NA,NA,13,NA,NA,NA,1.8571428571428572
"Charlotte-Concord-Gastonia, NC-SC",2020-04-07,NA,1,NA,NA,14,NA,NA,NA,1.8571428571428572
"Charlotte-Concord-Gastonia, NC-SC",2020-04-08,NA,6,NA,NA,20,NA,NA,NA,1.9999999999999998
"Charlotte-Concord-Gastonia, NC-SC",2020-04-09,NA,1,NA,NA,21,NA,NA,NA,1.9999999999999998
"Charlotte-Concord-Gastonia, NC-SC",2020-04-10,NA,0,NA,NA,21,NA,NA,NA,1.714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-04-11,NA,3,NA,NA,24,NA,NA,NA,2.8571428571428568
"Charlotte-Concord-Gastonia, NC-SC",2020-04-12,NA,0,NA,NA,24,NA,NA,NA,2.8571428571428568
"Charlotte-Concord-Gastonia, NC-SC",2020-04-13,NA,1,NA,NA,25,NA,NA,NA,3.714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-04-14,NA,9,NA,NA,34,NA,NA,NA,4.857142857142858
"Charlotte-Concord-Gastonia, NC-SC",2020-04-15,NA,6,NA,NA,40,NA,NA,NA,4.428571428571429
"Charlotte-Concord-Gastonia, NC-SC",2020-04-16,NA,7,NA,NA,47,NA,NA,NA,5.142857142857143
"Charlotte-Concord-Gastonia, NC-SC",2020-04-17,NA,8,NA,NA,55,NA,NA,NA,7
"Charlotte-Concord-Gastonia, NC-SC",2020-04-18,NA,0,NA,NA,55,NA,NA,NA,6.1428571428571415
"Charlotte-Concord-Gastonia, NC-SC",2020-04-19,NA,5,NA,NA,60,NA,NA,NA,5.571428571428571
"Charlotte-Concord-Gastonia, NC-SC",2020-04-20,NA,14,NA,NA,74,NA,NA,NA,5.285714285714285
"Charlotte-Concord-Gastonia, NC-SC",2020-04-21,NA,3,NA,NA,77,NA,NA,NA,4.428571428571429
"Charlotte-Concord-Gastonia, NC-SC",2020-04-22,NA,2,NA,NA,79,NA,NA,NA,4.999999999999999
"Charlotte-Concord-Gastonia, NC-SC",2020-04-23,NA,5,NA,NA,84,NA,NA,NA,4.571428571428571
"Charlotte-Concord-Gastonia, NC-SC",2020-04-24,NA,2,NA,NA,86,NA,NA,NA,3.4285714285714284
"Charlotte-Concord-Gastonia, NC-SC",2020-04-25,NA,4,NA,NA,90,NA,NA,NA,3.2857142857142856
"Charlotte-Concord-Gastonia, NC-SC",2020-04-26,NA,2,NA,NA,92,NA,NA,NA,3.1428571428571423
"Charlotte-Concord-Gastonia, NC-SC",2020-04-27,NA,6,NA,NA,98,NA,NA,NA,3.428571428571428
"Charlotte-Concord-Gastonia, NC-SC",2020-04-28,NA,2,NA,NA,100,NA,NA,NA,3.428571428571428
"Charlotte-Concord-Gastonia, NC-SC",2020-04-29,NA,1,NA,NA,101,NA,NA,NA,3.2857142857142856
"Charlotte-Concord-Gastonia, NC-SC",2020-04-30,NA,7,NA,NA,108,NA,NA,NA,3.2857142857142856
"Charlotte-Concord-Gastonia, NC-SC",2020-05-01,NA,2,NA,NA,110,NA,NA,NA,2.8571428571428568
"Charlotte-Concord-Gastonia, NC-SC",2020-05-02,NA,3,NA,NA,113,NA,NA,NA,3.9999999999999996
"Charlotte-Concord-Gastonia, NC-SC",2020-05-03,NA,2,NA,NA,115,NA,NA,NA,4.7142857142857135
"Charlotte-Concord-Gastonia, NC-SC",2020-05-04,NA,3,NA,NA,118,NA,NA,NA,3.8571428571428563
"Charlotte-Concord-Gastonia, NC-SC",2020-05-05,NA,10,NA,NA,128,NA,NA,NA,3.5714285714285707
"Charlotte-Concord-Gastonia, NC-SC",2020-05-06,NA,6,NA,NA,134,NA,NA,NA,3.8571428571428563
"Charlotte-Concord-Gastonia, NC-SC",2020-05-07,NA,1,NA,NA,135,NA,NA,NA,3.7142857142857135
"Charlotte-Concord-Gastonia, NC-SC",2020-05-08,NA,0,NA,NA,135,NA,NA,NA,3.714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-05-09,NA,5,NA,NA,140,NA,NA,NA,2.4285714285714284
"Charlotte-Concord-Gastonia, NC-SC",2020-05-10,NA,1,NA,NA,141,NA,NA,NA,1.714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-05-11,NA,3,NA,NA,144,NA,NA,NA,1.857142857142857
"Charlotte-Concord-Gastonia, NC-SC",2020-05-12,NA,1,NA,NA,145,NA,NA,NA,1.9999999999999998
"Charlotte-Concord-Gastonia, NC-SC",2020-05-13,NA,1,NA,NA,146,NA,NA,NA,1.2857142857142856
"Charlotte-Concord-Gastonia, NC-SC",2020-05-14,NA,2,NA,NA,148,NA,NA,NA,1.5714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-05-15,NA,1,NA,NA,149,NA,NA,NA,1.1428571428571428
"Charlotte-Concord-Gastonia, NC-SC",2020-05-16,NA,0,NA,NA,149,NA,NA,NA,1
"Charlotte-Concord-Gastonia, NC-SC",2020-05-17,NA,3,NA,NA,152,NA,NA,NA,1.714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-05-18,NA,0,NA,NA,152,NA,NA,NA,1.4285714285714284
"Charlotte-Concord-Gastonia, NC-SC",2020-05-19,NA,0,NA,NA,152,NA,NA,NA,1.9999999999999998
"Charlotte-Concord-Gastonia, NC-SC",2020-05-20,NA,6,NA,NA,158,NA,NA,NA,2.1428571428571423
"Charlotte-Concord-Gastonia, NC-SC",2020-05-21,NA,0,NA,NA,158,NA,NA,NA,1.714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-05-22,NA,5,NA,NA,163,NA,NA,NA,1.714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-05-23,NA,1,NA,NA,164,NA,NA,NA,1.714285714285714
"Charlotte-Concord-Gastonia, NC-SC",2020-05-24,NA,0,NA,NA,164,NA,NA,NA,2.1428571428571423
"Charlotte-Concord-Gastonia, NC-SC",2020-05-25,NA,0,NA,NA,164,NA,NA,NA,3.1428571428571423
"Charlotte-Concord-Gastonia, NC-SC",2020-05-26,NA,0,NA,NA,164,NA,NA,NA,4.571428571428572
"Charlotte-Concord-Gastonia, NC-SC",2020-05-27,NA,9,NA,NA,173,NA,NA,NA,4.428571428571429
"Charlotte-Concord-Gastonia, NC-SC",2020-05-28,NA,7,NA,NA,180,NA,NA,NA,4.857142857142857
