state,date,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7,daily_deaths_actual
Arizona,2020-10-18,4,0,20,NA,5786,5663,6065,NA,NA
Arizona,2020-10-19,3,0,22,NA,5792,5668,6090,NA,NA
Arizona,2020-10-20,3,0,18,NA,5796,5668,6098,NA,NA
Arizona,2020-10-21,3,0,19,NA,5799,5668,6113,NA,NA
Arizona,2020-10-22,3,0,19,NA,5804,5669,6123,NA,NA
Arizona,2020-10-23,3,0,19,NA,5808,5670,6130,NA,NA
Arkansas,2020-09-25,12,1,52,NA,1259,1248,1299,NA,NA
Arkansas,2020-09-26,12,1,50,NA,1274,1253,1326,NA,NA
Arkansas,2020-09-27,12,1,46,NA,1288,1259,1356,NA,NA
Arkansas,2020-09-28,11,0,45,NA,1303,1266,1377,NA,NA
Arkansas,2020-09-29,11,1,50,NA,1317,1273,1396,NA,NA
Arkansas,2020-09-30,10,0,43,NA,1330,1282,1424,NA,NA
Arkansas,2020-10-01,10,1,41,NA,1343,1289,1447,NA,NA
Arkansas,2020-10-02,9,1,47,NA,1355,1293,1462,NA,NA
Arkansas,2020-10-03,9,0,39,NA,1367,1300,1481,NA,NA
Arkansas,2020-10-04,8,0,41,NA,1379,1307,1497,NA,NA
Arkansas,2020-10-05,8,0,37,NA,1389,1312,1513,NA,NA
Arkansas,2020-10-06,8,0,35,NA,1398,1320,1538,NA,NA
Arkansas,2020-10-07,7,0,33,NA,1409,1326,1562,NA,NA
Arkansas,2020-10-08,7,0,32,NA,1417,1332,1576,NA,NA
Arkansas,2020-10-09,7,0,30,NA,1425,1336,1584,NA,NA
Arkansas,2020-10-10,7,0,29,NA,1436,1340,1598,NA,NA
Arkansas,2020-10-11,6,0,29,NA,1443,1345,1608,NA,NA
Arkansas,2020-10-12,6,0,27,NA,1451,1351,1623,NA,NA
Arkansas,2020-10-13,5,0,25,NA,1456,1354,1633,NA,NA
Arkansas,2020-10-14,4,0,27,NA,1464,1356,1647,NA,NA
Arkansas,2020-10-15,5,0,25,NA,1470,1360,1661,NA,NA
Arkansas,2020-10-16,4,0,24,NA,1476,1363,1670,NA,NA
Arkansas,2020-10-17,4,0,22,NA,1480,1365,1686,NA,NA
Arkansas,2020-10-18,4,0,20,NA,1485,1369,1694,NA,NA
Arkansas,2020-10-19,4,0,20,NA,1490,1371,1704,NA,NA
Arkansas,2020-10-20,3,0,18,NA,1494,1373,1716,NA,NA
Arkansas,2020-10-21,3,0,16,NA,1498,1376,1725,NA,NA
Arkansas,2020-10-22,3,0,17,NA,1502,1377,1732,NA,NA
Arkansas,2020-10-23,2,0,15,NA,1507,1379,1743,NA,NA
California,2020-09-25,65,20,162,NA,15461,15416,15558,NA,NA
California,2020-09-26,68,22,160,NA,15536,15461,15663,NA,NA
California,2020-09-27,65,19,149,NA,15604,15505,15763,NA,NA
California,2020-09-28,61,19,151,NA,15670,15552,15860,NA,NA
California,2020-09-29,57,19,146,NA,15730,15596,15940,NA,NA
California,2020-09-30,58,17,132,NA,15794,15641,16023,NA,NA
California,2020-10-01,55,16,134,NA,15852,15686,16110,NA,NA
California,2020-10-02,54,18,129,NA,15910,15724,16200,NA,NA
California,2020-10-03,52,17,126,NA,15970,15765,16298,NA,NA
California,2020-10-04,49,17,121,NA,16024,15799,16368,NA,NA
California,2020-10-05,49,15,120,NA,16077,15838,16448,NA,NA
California,2020-10-06,47,14,118,NA,16132,15867,16511,NA,NA
California,2020-10-07,46,14,109,NA,16177,15896,16570,NA,NA
California,2020-10-08,43,14,114,NA,16223,15935,16665,NA,NA
California,2020-10-09,40,11,105,NA,16270,15962,16729,NA,NA
California,2020-10-10,38,10,98,NA,16314,15989,16779,NA,NA
California,2020-10-11,37,9,96,NA,16353,16017,16849,NA,NA
California,2020-10-12,35,10,91,NA,16395,16047,16906,NA,NA
California,2020-10-13,34,8,97,NA,16432,16072,16976,NA,NA
California,2020-10-14,34,10,96,NA,16462,16097,17024,NA,NA
California,2020-10-15,31,9,80,NA,16496,16115,17057,NA,NA
California,2020-10-16,29,9,83,NA,16530,16139,17114,NA,NA
California,2020-10-17,29,8,81,NA,16563,16165,17177,NA,NA
California,2020-10-18,27,8,77,NA,16590,16181,17233,NA,NA
California,2020-10-19,26,7,69,NA,16617,16196,17271,NA,NA
California,2020-10-20,23,6,71,NA,16642,16221,17327,NA,NA
California,2020-10-21,23,7,65,NA,16668,16231,17363,NA,NA
California,2020-10-22,22,5,66,NA,16696,16249,17391,NA,NA
California,2020-10-23,21,5,65,NA,16718,16267,17431,NA,NA
Colorado,2020-09-25,3,0,13,NA,2047,2044,2057,NA,NA
Colorado,2020-09-26,3,0,13,NA,2051,2045,2065,NA,NA
Colorado,2020-09-27,3,0,13,NA,2054,2046,2073,NA,NA
Colorado,2020-09-28,3,0,14,NA,2058,2047,2080,NA,NA
Colorado,2020-09-29,2,0,14,NA,2061,2048,2087,NA,NA
Colorado,2020-09-30,3,0,15,NA,2065,2050,2098,NA,NA
Colorado,2020-10-01,3,0,13,NA,2068,2052,2106,NA,NA
Colorado,2020-10-02,2,0,13,NA,2072,2053,2113,NA,NA
Colorado,2020-10-03,2,0,13,NA,2075,2055,2119,NA,NA
Colorado,2020-10-04,2,0,12,NA,2078,2055,2126,NA,NA
Colorado,2020-10-05,2,0,13,NA,2080,2057,2133,NA,NA
Colorado,2020-10-06,2,0,13,NA,2083,2058,2139,NA,NA
Colorado,2020-10-07,2,0,13,NA,2085,2059,2145,NA,NA
Colorado,2020-10-08,2,0,12,NA,2088,2060,2154,NA,NA
Colorado,2020-10-09,2,0,12,NA,2090,2061,2158,NA,NA
Colorado,2020-10-10,2,0,11,NA,2093,2063,2164,NA,NA
Colorado,2020-10-11,2,0,11,NA,2096,2064,2170,NA,NA
Colorado,2020-10-12,1,0,12,NA,2098,2064,2177,NA,NA
Colorado,2020-10-13,2,0,11,NA,2099,2065,2183,NA,NA
Colorado,2020-10-14,1,0,11,NA,2101,2066,2189,NA,NA
Colorado,2020-10-15,1,0,10,NA,2103,2067,2194,NA,NA
Colorado,2020-10-16,1,0,11,NA,2105,2067,2202,NA,NA
Colorado,2020-10-17,1,0,10,NA,2106,2068,2207,NA,NA
Colorado,2020-10-18,1,0,10,NA,2107,2069,2215,NA,NA
Colorado,2020-10-19,1,0,12,NA,2109,2070,2218,NA,NA
Colorado,2020-10-20,1,0,10,NA,2111,2070,2225,NA,NA
Colorado,2020-10-21,1,0,10,NA,2113,2071,2231,NA,NA
Colorado,2020-10-22,1,0,8,NA,2114,2071,2236,NA,NA
Colorado,2020-10-23,1,0,8,NA,2115,2072,2242,NA,NA
Connecticut,2020-09-25,1,0,10,NA,4500,4499,4509,NA,NA
Connecticut,2020-09-26,1,0,10,NA,4502,4499,4517,NA,NA
Connecticut,2020-09-27,1,0,10,NA,4504,4499,4521,NA,NA
Connecticut,2020-09-28,1,0,10,NA,4506,4499,4528,NA,NA
Connecticut,2020-09-29,1,0,11,NA,4507,4500,4535,NA,NA
Connecticut,2020-09-30,1,0,12,NA,4509,4500,4542,NA,NA
Connecticut,2020-10-01,1,0,12,NA,4511,4501,4548,NA,NA
Connecticut,2020-10-02,1,0,14,NA,4512,4501,4559,NA,NA
Connecticut,2020-10-03,1,0,14,NA,4514,4502,4570,NA,NA
Connecticut,2020-10-04,1,0,15,NA,4516,4503,4579,NA,NA
Connecticut,2020-10-05,1,0,12,NA,4517,4503,4590,NA,NA
Connecticut,2020-10-06,1,0,15,NA,4519,4504,4601,NA,NA
Connecticut,2020-10-07,1,0,17,NA,4521,4505,4616,NA,NA
Connecticut,2020-10-08,1,0,17,NA,4522,4505,4627,NA,NA
Connecticut,2020-10-09,1,0,18,NA,4524,4506,4643,NA,NA
Connecticut,2020-10-10,1,0,19,NA,4525,4506,4660,NA,NA
Connecticut,2020-10-11,1,0,24,NA,4527,4507,4674,NA,NA
Connecticut,2020-10-12,1,0,20,NA,4529,4507,4686,NA,NA
Connecticut,2020-10-13,1,0,23,NA,4530,4507,4705,NA,NA
Connecticut,2020-10-14,1,0,24,NA,4531,4508,4723,NA,NA
Connecticut,2020-10-15,1,0,25,NA,4533,4508,4743,NA,NA
Connecticut,2020-10-16,1,0,24,NA,4534,4509,4762,NA,NA
Connecticut,2020-10-17,1,0,29,NA,4536,4509,4782,NA,NA
Connecticut,2020-10-18,1,0,28,NA,4537,4509,4806,NA,NA
Connecticut,2020-10-19,1,0,29,NA,4539,4510,4825,NA,NA
Connecticut,2020-10-20,1,0,32,NA,4540,4510,4850,NA,NA
Connecticut,2020-10-21,1,0,36,NA,4541,4511,4875,NA,NA
Connecticut,2020-10-22,1,0,31,NA,4543,4512,4899,NA,NA
Connecticut,2020-10-23,1,0,33,NA,4544,4513,4926,NA,NA
Delaware,2020-09-25,1,0,1.6666666666666667,NA,632,631,641,NA,NA
Delaware,2020-09-26,1,0,1.6666666666666667,NA,634,631,647,NA,NA
Delaware,2020-09-27,1,0,2,NA,636,631,654,NA,NA
Delaware,2020-09-28,1,0,2,NA,638,631,663,NA,NA
Delaware,2020-09-29,1,0,2.5,NA,639,632,673,NA,NA
Delaware,2020-09-30,2,0,2.8333333333333335,NA,641,633,681,NA,NA
Delaware,2020-10-01,2,0,3.5,NA,644,634,697,NA,NA
Delaware,2020-10-02,2,0,4.666666666666667,NA,646,635,717,NA,NA
Delaware,2020-10-03,2,0,6.166666666666667,NA,648,636,742,NA,NA
Delaware,2020-10-04,3,0,7.166666666666667,NA,651,637,783,NA,NA
Delaware,2020-10-05,3,0,8,NA,653,638,815,NA,NA
Delaware,2020-10-06,4,0,10,NA,656,641,856,NA,NA
Delaware,2020-10-07,4,0,12.5,NA,660,642,920,NA,NA
Delaware,2020-10-08,4,0,14.666666666666666,NA,664,644,965,NA,NA
Delaware,2020-10-09,5,0,17.5,NA,668,647,1056,NA,NA
Delaware,2020-10-10,6,0,19.666666666666668,NA,673,649,1149,NA,NA
Delaware,2020-10-11,6,0,23.666666666666668,NA,679,653,1238,NA,NA
Delaware,2020-10-12,7,0,31.166666666666668,NA,685,657,1375,NA,NA
Delaware,2020-10-13,9,0,35.5,NA,692,660,1504,NA,NA
Delaware,2020-10-14,10,0,30.166666666666668,NA,700,666,1589,NA,NA
Delaware,2020-10-15,12,1,36.166666666666664,NA,710,671,1747,NA,NA
Delaware,2020-10-16,13,1,40.166666666666664,NA,720,679,1948,NA,NA
Delaware,2020-10-17,16,1,40.833333333333336,NA,733,686,2100,NA,NA
Delaware,2020-10-18,18,0,38.166666666666664,NA,747,695,2235,NA,NA
Delaware,2020-10-19,20,1,50.333333333333336,NA,764,707,2460,NA,NA
Delaware,2020-10-20,21,2,43.166666666666664,NA,784,717,2568,NA,NA
Delaware,2020-10-21,25,1,48.166666666666664,NA,805,733,2741,NA,NA
Delaware,2020-10-22,27,2,52.333333333333336,NA,828,747,2886,NA,NA
Delaware,2020-10-23,31,3,50.333333333333336,NA,856,760,3025,NA,NA
District of Columbia,2020-09-25,0,0,3,NA,624,624,627,NA,NA
District of Columbia,2020-09-26,0,0,3,NA,624,624,629,NA,NA
District of Columbia,2020-09-27,0,0,3,NA,624,624,630,NA,NA
District of Columbia,2020-09-28,0,0,3,NA,625,624,631,NA,NA
District of Columbia,2020-09-29,0,0,3,NA,625,624,632,NA,NA
District of Columbia,2020-09-30,0,0,3,NA,625,624,633,NA,NA
District of Columbia,2020-10-01,0,0,3,NA,626,624,634,NA,NA
District of Columbia,2020-10-02,0,0,3,NA,626,624,635,NA,NA
District of Columbia,2020-10-03,0,0,3,NA,626,624,635,NA,NA
District of Columbia,2020-10-04,0,0,3,NA,626,624,637,NA,NA
District of Columbia,2020-10-05,0,0,3,NA,627,624,638,NA,NA
District of Columbia,2020-10-06,0,0,3,NA,627,624,639,NA,NA
District of Columbia,2020-10-07,0,0,2,NA,627,624,639,NA,NA
District of Columbia,2020-10-08,0,0,2,NA,628,624,640,NA,NA
District of Columbia,2020-10-09,0,0,2,NA,628,624,640,NA,NA
District of Columbia,2020-10-10,0,0,2,NA,628,624,641,NA,NA
District of Columbia,2020-10-11,0,0,3,NA,628,624,641,NA,NA
District of Columbia,2020-10-12,0,0,2,NA,628,624,642,NA,NA
District of Columbia,2020-10-13,0,0,2,NA,628,624,643,NA,NA
District of Columbia,2020-10-14,0,0,2,NA,628,624,643,NA,NA
District of Columbia,2020-10-15,0,0,2,NA,628,624,644,NA,NA
District of Columbia,2020-10-16,0,0,2,NA,629,624,645,NA,NA
District of Columbia,2020-10-17,0,0,2,NA,629,624,645,NA,NA
District of Columbia,2020-10-18,0,0,2,NA,629,624,646,NA,NA
District of Columbia,2020-10-19,0,0,2,NA,629,624,646,NA,NA
District of Columbia,2020-10-20,0,0,2,NA,629,624,647,NA,NA
District of Columbia,2020-10-21,0,0,2,NA,629,624,648,NA,NA
District of Columbia,2020-10-22,0,0,2,NA,629,624,648,NA,NA
District of Columbia,2020-10-23,0,0,1,NA,629,624,648,NA,NA
Florida,2020-09-25,81,31,182,NA,13876,13826,13977,NA,NA
Florida,2020-09-26,81,30,174,NA,13964,13879,14104,NA,NA
Florida,2020-09-27,79,27,167,NA,14046,13936,14213,NA,NA
Florida,2020-09-28,79,29,184,NA,14129,13998,14337,NA,NA
Florida,2020-09-29,75,27,165,NA,14209,14056,14460,NA,NA
Florida,2020-09-30,76,26,168,NA,14286,14108,14580,NA,NA
Florida,2020-10-01,74,26,166,NA,14362,14156,14702,NA,NA
Florida,2020-10-02,68,25,158,NA,14434,14205,14806,NA,NA
Florida,2020-10-03,66,26,160,NA,14502,14255,14904,NA,NA
Florida,2020-10-04,65,23,153,NA,14572,14298,15011,NA,NA
Florida,2020-10-05,64,21,153,NA,14640,14344,15106,NA,NA
Florida,2020-10-06,61,20,145,NA,14704,14380,15211,NA,NA
Florida,2020-10-07,58,18,142,NA,14766,14424,15307,NA,NA
Florida,2020-10-08,56,18,141,NA,14828,14465,15410,NA,NA
Florida,2020-10-09,55,18,136,NA,14882,14491,15517,NA,NA
Florida,2020-10-10,55,17,139,NA,14937,14534,15622,NA,NA
Florida,2020-10-11,51,17,137,NA,14992,14575,15714,NA,NA
Florida,2020-10-12,48,16,133,NA,15045,14595,15805,NA,NA
Florida,2020-10-13,48,15,114,NA,15098,14627,15901,NA,NA
Florida,2020-10-14,44,14,112,NA,15141,14662,15979,NA,NA
Florida,2020-10-15,43,12,113,NA,15180,14684,16071,NA,NA
Florida,2020-10-16,42,13,104,NA,15225,14702,16140,NA,NA
Florida,2020-10-17,39,12,109,NA,15266,14738,16210,NA,NA
Florida,2020-10-18,37,11,99,NA,15308,14757,16270,NA,NA
Florida,2020-10-19,35,10,92,NA,15351,14780,16330,NA,NA
Florida,2020-10-20,33,10,101,NA,15388,14793,16418,NA,NA
Florida,2020-10-21,33,8,93,NA,15426,14827,16487,NA,NA
Florida,2020-10-22,33,9,94,NA,15462,14844,16574,NA,NA
Florida,2020-10-23,30,7,90,NA,15497,14851,16634,NA,NA
Georgia,2020-09-25,29,4,109,NA,6845,6820,6925,NA,NA
Georgia,2020-09-26,29,4,97,NA,6879,6832,6986,NA,NA
Georgia,2020-09-27,25,3,90,NA,6909,6847,7036,NA,NA
Georgia,2020-09-28,27,4,96,NA,6938,6866,7089,NA,NA
Georgia,2020-09-29,24,3,92,NA,6967,6881,7147,NA,NA
Georgia,2020-09-30,25,3,87,NA,6999,6895,7203,NA,NA
Georgia,2020-10-01,22,3,81,NA,7025,6909,7234,NA,NA
Georgia,2020-10-02,21,3,85,NA,7053,6925,7297,NA,NA
Georgia,2020-10-03,20,3,78,NA,7076,6941,7329,NA,NA
Georgia,2020-10-04,20,2,74,NA,7095,6955,7383,NA,NA
Georgia,2020-10-05,19,2,71,NA,7115,6967,7413,NA,NA
Georgia,2020-10-06,19,2,75,NA,7137,6985,7457,NA,NA
Georgia,2020-10-07,16,1,67,NA,7155,6991,7494,NA,NA
Georgia,2020-10-08,17,1,64,NA,7173,7001,7537,NA,NA
Georgia,2020-10-09,16,2,62,NA,7194,7008,7570,NA,NA
Georgia,2020-10-10,15,1,57,NA,7209,7019,7611,NA,NA
Georgia,2020-10-11,14,1,58,NA,7226,7029,7661,NA,NA
Georgia,2020-10-12,12,1,60,NA,7242,7040,7689,NA,NA
Georgia,2020-10-13,12,1,52,NA,7258,7043,7719,NA,NA
Georgia,2020-10-14,11,1,54,NA,7272,7053,7768,NA,NA
Georgia,2020-10-15,10,1,55,NA,7287,7054,7820,NA,NA
Georgia,2020-10-16,10,1,45,NA,7298,7063,7843,NA,NA
Georgia,2020-10-17,10,1,43,NA,7308,7066,7885,NA,NA
Georgia,2020-10-18,9,1,47,NA,7318,7071,7926,NA,NA
Georgia,2020-10-19,8,1,45,NA,7328,7078,7944,NA,NA
Georgia,2020-10-20,8,0,42,NA,7338,7083,7966,NA,NA
Georgia,2020-10-21,8,0,41,NA,7345,7092,8004,NA,NA
Georgia,2020-10-22,8,0,38,NA,7354,7095,8052,NA,NA
Georgia,2020-10-23,7,0,37,NA,7363,7099,8060,NA,NA
Hawaii,2020-09-25,1,0,8,NA,126,125,133,NA,NA
Hawaii,2020-09-26,1,0,8,NA,128,125,137,NA,NA
Hawaii,2020-09-27,1,0,8,NA,130,125,141,NA,NA
Hawaii,2020-09-28,1,0,7,NA,132,126,144,NA,NA
Hawaii,2020-09-29,1,0,7,NA,134,126,147,NA,NA
Hawaii,2020-09-30,1,0,7,NA,136,127,150,NA,NA
Hawaii,2020-10-01,1,0,7,NA,137,128,154,NA,NA
Hawaii,2020-10-02,1,0,7,NA,139,129,156,NA,NA
Hawaii,2020-10-03,1,0,7,NA,141,129,159,NA,NA
Hawaii,2020-10-04,1,0,7,NA,142,130,161,NA,NA
Hawaii,2020-10-05,1,0,7,NA,144,130,164,NA,NA
Hawaii,2020-10-06,1,0,7,NA,145,131,167,NA,NA
Hawaii,2020-10-07,1,0,7,NA,147,132,169,NA,NA
Hawaii,2020-10-08,1,0,6,NA,148,133,171,NA,NA
Hawaii,2020-10-09,1,0,6,NA,149,133,174,NA,NA
Hawaii,2020-10-10,1,0,6,NA,150,134,176,NA,NA
Hawaii,2020-10-11,1,0,6,NA,152,134,178,NA,NA
Hawaii,2020-10-12,0,0,5,NA,153,134,179,NA,NA
Hawaii,2020-10-13,0,0,6,NA,154,135,182,NA,NA
Hawaii,2020-10-14,0,0,6,NA,155,135,183,NA,NA
Hawaii,2020-10-15,0,0,5,NA,155,136,184,NA,NA
Hawaii,2020-10-16,0,0,5,NA,157,137,188,NA,NA
Hawaii,2020-10-17,0,0,5,NA,157,138,190,NA,NA
Hawaii,2020-10-18,0,0,5,NA,158,139,191,NA,NA
Hawaii,2020-10-19,0,0,5,NA,159,139,191,NA,NA
Hawaii,2020-10-20,0,0,5,NA,160,140,193,NA,NA
Hawaii,2020-10-21,0,0,5,NA,161,140,195,NA,NA
Hawaii,2020-10-22,0,0,5,NA,161,140,196,NA,NA
Hawaii,2020-10-23,0,0,4,NA,162,140,197,NA,NA
Idaho,2020-09-25,2,0,11,NA,473,471,482,NA,NA
Idaho,2020-09-26,2,0,11,NA,476,471,489,NA,NA
Idaho,2020-09-27,2,0,10,NA,479,472,494,NA,NA
Idaho,2020-09-28,2,0,10,NA,482,474,499,NA,NA
Idaho,2020-09-29,2,0,10,NA,485,474,505,NA,NA
Idaho,2020-09-30,2,0,9,NA,487,476,509,NA,NA
Idaho,2020-10-01,2,0,9,NA,489,477,513,NA,NA
Idaho,2020-10-02,2,0,9,NA,491,478,517,NA,NA
Idaho,2020-10-03,2,0,9,NA,494,479,521,NA,NA
Idaho,2020-10-04,2,0,9,NA,496,480,525,NA,NA
Idaho,2020-10-05,1,0,8,NA,497,481,530,NA,NA
Idaho,2020-10-06,1,0,8,NA,499,482,534,NA,NA
Idaho,2020-10-07,1,0,7,NA,501,482,538,NA,NA
Idaho,2020-10-08,1,0,8,NA,503,483,541,NA,NA
Idaho,2020-10-09,1,0,7,NA,504,484,544,NA,NA
Idaho,2020-10-10,1,0,7,NA,505,485,547,NA,NA
Idaho,2020-10-11,1,0,7,NA,507,485,549,NA,NA
Idaho,2020-10-12,1,0,6,NA,508,486,552,NA,NA
Idaho,2020-10-13,1,0,7,NA,509,487,555,NA,NA
Idaho,2020-10-14,1,0,6,NA,510,487,557,NA,NA
Idaho,2020-10-15,0,0,6,NA,511,488,558,NA,NA
Idaho,2020-10-16,0,0,6,NA,512,488,561,NA,NA
Idaho,2020-10-17,0,0,5,NA,513,489,563,NA,NA
Idaho,2020-10-18,0,0,5,NA,514,489,566,NA,NA
Idaho,2020-10-19,0,0,5,NA,515,489,567,NA,NA
Idaho,2020-10-20,0,0,5,NA,516,489,569,NA,NA
Idaho,2020-10-21,0,0,5,NA,517,490,571,NA,NA
Idaho,2020-10-22,0,0,5,NA,517,491,572,NA,NA
Idaho,2020-10-23,0,0,4,NA,518,491,573,NA,NA
Illinois,2020-09-25,17,3,52,NA,8791,8777,8826,NA,NA
Illinois,2020-09-26,16,3,50,NA,8809,8786,8855,NA,NA
Illinois,2020-09-27,16,3,50,NA,8828,8796,8882,NA,NA
Illinois,2020-09-28,15,2,46,NA,8845,8807,8914,NA,NA
Illinois,2020-09-29,15,2,45,NA,8862,8820,8939,NA,NA
Illinois,2020-09-30,14,3,44,NA,8879,8830,8966,NA,NA
Illinois,2020-10-01,14,3,46,NA,8894,8840,8992,NA,NA
Illinois,2020-10-02,14,2,43,NA,8910,8851,9016,NA,NA
Illinois,2020-10-03,13,2,40,NA,8924,8863,9039,NA,NA
Illinois,2020-10-04,13,2,40,NA,8938,8877,9066,NA,NA
Illinois,2020-10-05,12,2,40,NA,8950,8888,9094,NA,NA
Illinois,2020-10-06,12,2,39,NA,8964,8895,9113,NA,NA
