state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
Illinois,2020-03-26,5,5,5,5,26,26,26,26,8.857142857142858
Illinois,2020-03-27,11,11,11,11,37,37,37,37,10.285714285714283
Illinois,2020-03-28,13,13,13,13,50,50,50,50,12.999999999999998
Illinois,2020-03-29,21,21,21,21,71,71,71,71,17.85714285714286
Illinois,2020-03-30,13,13,13,13,84,84,84,84,19.857142857142858
Illinois,2020-03-31,23,23,23,23,107,107,107,107,25
Illinois,2020-04-01,39,39,39,39,146,146,146,146,28.28571428571428
Illinois,2020-04-02,19,19,19,19,165,165,165,165,30.28571428571428
Illinois,2020-04-03,47,47,47,47,212,212,212,212,32.14285714285714
Illinois,2020-04-04,36,36,36,36,248,248,248,248,39.57142857142857
Illinois,2020-04-05,35,35,35,35,283,283,283,283,45.42857142857143
Illinois,2020-04-06,26,26,26,26,309,309,309,309,52.714285714285715
Illinois,2020-04-07,75,75,75,75,384,384,384,384,56.42857142857143
Illinois,2020-04-08,80,80,80,80,464,464,464,464,62
Illinois,2020-04-09,70,70,70,70,534,534,534,534,63.42857142857143
Illinois,2020-04-10,73,73,73,73,607,607,607,607,70.14285714285714
Illinois,2020-04-11,75,75,75,75,682,682,682,682,70.57142857142857
Illinois,2020-04-12,45,45,45,45,727,727,727,727,70.57142857142858
Illinois,2020-04-13,73,73,73,73,800,800,800,800,78.14285714285714
Illinois,2020-04-14,78,78,78,78,878,878,878,878,76.42857142857142
Illinois,2020-04-15,80,80,80,80,958,958,958,958,84.28571428571428
Illinois,2020-04-16,123,123,123,123,1081,1081,1081,1081,82.14285714285714
Illinois,2020-04-17,61,61,61,61,1142,1142,1142,1142,79.85714285714285
Illinois,2020-04-18,130,130,130,130,1272,1272,1272,1272,85.85714285714285
Illinois,2020-04-19,30,30,30,30,1302,1302,1302,1302,88.42857142857142
Illinois,2020-04-20,57,57,57,57,1359,1359,1359,1359,87.85714285714285
Illinois,2020-04-21,120,120,120,120,1479,1479,1479,1479,94.57142857142857
Illinois,2020-04-22,98,98,98,98,1577,1577,1577,1577,87.42857142857143
Illinois,2020-04-23,119,119,119,119,1696,1696,1696,1696,91.57142857142856
Illinois,2020-04-24,108,108,108,108,1804,1804,1804,1804,90.42857142857142
Illinois,2020-04-25,80,80,80,80,1884,1884,1884,1884,93.28571428571429
Illinois,2020-04-26,59,59,59,59,1943,1943,1943,1943,92
Illinois,2020-04-27,49,49,49,49,1992,1992,1992,1992,95
Illinois,2020-04-28,140,140,140,140,2132,2132,2132,2132,94.28571428571429
Illinois,2020-04-29,89,89,89,89,2221,2221,2221,2221,98.85714285714286
Illinois,2020-04-30,140,140,140,140,2361,2361,2361,2361,98.42857142857143
Illinois,2020-05-01,103,103,103,103,2464,2464,2464,2464,97.28571428571428
Illinois,2020-05-02,112,112,112,112,2576,2576,2576,2576,101.57142857142856
Illinois,2020-05-03,56,56,56,56,2632,2632,2632,2632,107.99999999999999
Illinois,2020-05-04,41,41,41,41,2673,2673,2673,2673,111.14285714285714
Illinois,2020-05-05,170,170,170,170,2843,2843,2843,2843,114
Illinois,2020-05-06,134,134,134,134,2977,2977,2977,2977,112.28571428571428
Illinois,2020-05-07,162,162,162,162,3139,3139,3139,3139,113.42857142857142
Illinois,2020-05-08,123,123,123,123,3262,3262,3262,3262,115.28571428571428
Illinois,2020-05-09,100,100,100,100,3362,3362,3362,3362,110.57142857142856
Illinois,2020-05-10,64,64,64,64,3426,3426,3426,3426,119.71428571428571
Illinois,2020-05-11,54,54,54,54,3480,3480,3480,3480,115.14285714285712
Illinois,2020-05-12,137,137,137,137,3617,3617,3617,3617,116.14285714285711
Illinois,2020-05-13,198,198,198,198,3815,3815,3815,3815,112.42857142857142
Illinois,2020-05-14,130,130,130,130,3945,3945,3945,3945,110.28571428571428
Illinois,2020-05-15,130,130,130,130,4075,4075,4075,4075,110.99999999999999
Illinois,2020-05-16,74,74,74,74,4149,4149,4149,4149,111.71428571428572
Illinois,2020-05-17,49,49,49,49,4198,4198,4198,4198,104.57142857142857
Illinois,2020-05-18,59,59,59,59,4257,4257,4257,4257,98.42857142857142
Illinois,2020-05-19,142,142,142,142,4399,4399,4399,4399,95
Illinois,2020-05-20,148,148,148,148,4547,4547,4547,4547,95.42857142857143
Illinois,2020-05-21,87,87,87,87,4634,4634,4634,4634,97.99999999999999
Illinois,2020-05-22,106,106,106,106,4740,4740,4740,4740,93.57142857142856
Illinois,2020-05-23,77,77,77,77,4817,4817,4817,4817,80.14285714285714
Illinois,2020-05-24,67,67,67,67,4884,4884,4884,4884,81.57142857142857
Illinois,2020-05-25,28,28,28,28,4912,4912,4912,4912,84.42857142857142
Illinois,2020-05-26,48,48,48,48,4960,4960,4960,4960,81.14285714285714
Illinois,2020-05-27,158,158,158,158,5118,5118,5118,5118,78.71428571428571
Illinois,2020-05-28,107,107,107,107,5225,5225,5225,5225,77.42857142857142
Illinois,2020-05-29,83,83,83,83,5308,5308,5308,5308,78
Illinois,2020-05-30,60,60,60,60,5368,5368,5368,5368,86.71428571428571
Illinois,2020-05-31,58,58,58,58,5426,5426,5426,5426,78.14285714285714
Illinois,2020-06-01,32,32,32,32,5458,5458,5458,5458,78.14285714285714
Illinois,2020-06-02,109,109,109,109,5567,5567,5567,5567,75.14285714285712
Illinois,2020-06-03,98,98,98,98,5665,5665,5665,5665,75.71428571428572
Illinois,2020-06-04,107,107,107,107,5772,5772,5772,5772,73.28571428571428
Illinois,2020-06-05,62,62,62,62,5834,5834,5834,5834,97.71428571428571
Illinois,2020-06-06,64,64,64,64,5898,5898,5898,5898,95.71428571428572
Illinois,2020-06-07,41,41,41,41,5939,5939,5939,5939,91
Illinois,2020-06-08,203,203,203,203,6142,6142,6142,6142,88
Illinois,2020-06-09,95,95,95,95,6237,6237,6237,6237,90.71428571428571
Illinois,2020-06-10,65,65,65,65,6302,6302,6302,6302,84.71428571428572
Illinois,2020-06-11,86,86,86,86,6388,6388,6388,6388,81.85714285714286
Illinois,2020-06-12,81,81,81,81,6469,6469,6469,6469,57.285714285714285
Illinois,2020-06-13,22,22,22,22,6491,6491,6491,6491,52.99999999999999
Illinois,2020-06-14,21,21,21,21,6512,6512,6512,6512,54.99999999999999
Illinois,2020-06-15,31,31,31,31,6543,6543,6543,6543,49.857142857142854
Illinois,2020-06-16,65,65,65,65,6608,6608,6608,6608,47.42857142857143
Illinois,2020-06-17,79,79,79,79,6687,6687,6687,6687,50.714285714285715
Illinois,2020-06-18,50,50,50,50,6737,6737,6737,6737,50.42857142857142
Illinois,2020-06-19,64,64,64,64,6801,6801,6801,6801,49.42857142857142
Illinois,2020-06-20,45,45,45,45,6846,6846,6846,6846,45.285714285714285
Illinois,2020-06-21,19,19,19,19,6865,6865,6865,6865,42.71428571428571
Illinois,2020-06-22,24,24,24,24,6889,6889,6889,6889,41
Illinois,2020-06-23,36,36,36,36,6925,6925,6925,6925,36.857142857142854
Illinois,2020-06-24,61,61,61,61,6986,6986,6986,6986,33.857142857142854
Illinois,2020-06-25,38,38,38,38,7024,7024,7024,7024,33.285714285714285
Illinois,2020-06-26,35,35,35,35,7059,7059,7059,7059,32.28571428571428
Illinois,2020-06-27,24,24,24,24,7083,7083,7083,7083,30.14285714285714
Illinois,2020-06-28,15,15,15,15,7098,7098,7098,7098,24.857142857142858
Illinois,2020-06-29,17,17,17,17,7115,7115,7115,7115,24.71428571428571
Illinois,2020-06-30,21,21,21,21,7136,7136,7136,7136,23.285714285714285
Illinois,2020-07-01,24,24,24,24,7160,7160,7160,7160,21.57142857142857
Illinois,2020-07-02,37,37,37,37,7197,7197,7197,7197,20.428571428571427
Illinois,2020-07-03,25,25,25,25,7222,7222,7222,7222,19.285714285714285
Illinois,2020-07-04,12,12,12,12,7234,7234,7234,7234,20.71428571428571
Illinois,2020-07-05,7,7,7,7,7241,7241,7241,7241,22.14285714285714
Illinois,2020-07-06,9,9,9,9,7250,7250,7250,7250,19.428571428571427
Illinois,2020-07-07,31,31,31,31,7281,7281,7281,7281,18.142857142857142
Illinois,2020-07-08,34,34,34,34,7315,7315,7315,7315,19.71428571428571
Illinois,2020-07-09,18,18,18,18,7333,7333,7333,7333,21.428571428571423
Illinois,2020-07-10,16,16,16,16,7349,7349,7349,7349,21.14285714285714
Illinois,2020-07-11,23,23,23,23,7372,7372,7372,7372,20.57142857142857
Illinois,2020-07-12,19,19,19,19,7391,7391,7391,7391,17.14285714285714
Illinois,2020-07-13,7,7,7,7,7398,7398,7398,7398,17.71428571428571
Illinois,2020-07-14,27,27,27,27,7425,7425,7425,7425,17
Illinois,2020-07-15,10,10,10,10,7435,7435,7435,7435,16.285714285714285
Illinois,2020-07-16,22,22,22,22,7457,7457,7457,7457,14.285714285714285
Illinois,2020-07-17,11,11,11,11,7468,7468,7468,7468,14.57142857142857
Illinois,2020-07-18,18,18,18,18,7486,7486,7486,7486,13.714285714285714
Illinois,2020-07-19,5,5,5,5,7491,7491,7491,7491,15.57142857142857
Illinois,2020-07-20,9,9,9,9,7500,7500,7500,7500,15.14285714285714
Illinois,2020-07-21,21,21,21,21,7521,7521,7521,7521,15.999999999999996
Illinois,2020-07-22,23,23,23,23,7544,7544,7544,7544,15.285714285714283
Illinois,2020-07-23,19,19,19,19,7563,7563,7563,7563,14.857142857142854
Illinois,2020-07-24,17,17,17,17,7580,7580,7580,7580,17
Illinois,2020-07-25,13,13,13,13,7593,7593,7593,7593,17.71428571428571
Illinois,2020-07-26,2,2,2,2,7595,7595,7595,7595,16.714285714285715
Illinois,2020-07-27,24,24,24,24,7619,7619,7619,7619,16.285714285714285
Illinois,2020-07-28,26,26,26,26,7645,7645,7645,7645,17.57142857142857
Illinois,2020-07-29,16,16,16,16,7661,7661,7661,7661,16.285714285714285
Illinois,2020-07-30,16,16,16,16,7677,7677,7677,7677,17.57142857142857
Illinois,2020-07-31,26,26,26,26,7703,7703,7703,7703,17.57142857142857
Illinois,2020-08-01,4,4,4,4,7707,7707,7707,7707,16.285714285714285
Illinois,2020-08-02,11,11,11,11,7718,7718,7718,7718,17.57142857142857
Illinois,2020-08-03,NA,13,3.9750000000000014,32,NA,7727,7717.975,7746,NA
Illinois,2020-08-04,NA,13,3,32,NA,7741,7725,7766,NA
Illinois,2020-08-05,NA,11,3,29,NA,7753,7733,7781,NA
Illinois,2020-08-06,NA,11,3,27.024999999999977,NA,7765,7743.9749999999995,7798,NA
Illinois,2020-08-07,NA,11,2,28,NA,7777,7752.975,7813,NA
Illinois,2020-08-08,NA,11,2,28,NA,7789,7761,7826,NA
Illinois,2020-08-09,NA,10,2,26,NA,7800,7769,7842,NA
Illinois,2020-08-10,NA,10,2,24,NA,7810,7778,7854.0250000000005,NA
Illinois,2020-08-11,NA,9,2,25,NA,7821,7785,7869,NA
Illinois,2020-08-12,NA,9,1.9750000000000014,23,NA,7831,7794,7880,NA
Illinois,2020-08-13,NA,9,1,25,NA,7841,7802,7893,NA
Illinois,2020-08-14,NA,8,1,24,NA,7850,7809,7902,NA
Illinois,2020-08-15,NA,8,1,22,NA,7859,7816,7914,NA
Illinois,2020-08-16,NA,8,1,22,NA,7869,7823,7925,NA
Illinois,2020-08-17,NA,8,1,22,NA,7877,7831,7938,NA
Illinois,2020-08-18,NA,7,1,21,NA,7886,7836,7947,NA
Illinois,2020-08-19,NA,7,1,19,NA,7894,7844,7957,NA
Illinois,2020-08-20,NA,7,1,19.024999999999977,NA,7902,7849.9749999999995,7964.0250000000005,NA
Illinois,2020-08-21,NA,6,1,18,NA,7909,7855,7973.025,NA
Illinois,2020-08-22,NA,6,1,19,NA,7916.5,7859,7981,NA
Illinois,2020-08-23,NA,6,1,17,NA,7923,7865.975,7990,NA
Illinois,2020-08-24,NA,6,0.9750000000000014,16.024999999999977,NA,7930,7870,7998.0250000000005,NA
Illinois,2020-08-25,NA,6,0,17,NA,7937,7876.975,8004,NA
Illinois,2020-08-26,NA,5,0,15,NA,7942.5,7883.975,8012.0250000000005,NA
Illinois,2020-08-27,NA,5,0,17,NA,7948,7887.9749999999995,8018.049999999999,NA
Illinois,2020-08-28,NA,5,0,15,NA,7953,7891,8026.025,NA
Illinois,2020-08-29,NA,5,0,15,NA,7958,7894.9749999999995,8033.0250000000005,NA
Illinois,2020-08-30,NA,4,0,14,NA,7963,7899.9749999999995,8039.025,NA
Illinois,2020-08-31,NA,4,0,14,NA,7968,7903.975,8046,NA
Indiana,2020-03-20,3,3,3,3,5,5,5,5,NA
Indiana,2020-03-21,1,1,1,1,6,6,6,6,NA
Indiana,2020-03-22,3,3,3,3,9,9,9,9,NA
Indiana,2020-03-23,3,3,3,3,12,12,12,12,2.9999999999999996
Indiana,2020-03-24,5,5,5,5,17,17,17,17,3.8571428571428563
Indiana,2020-03-25,2,2,2,2,19,19,19,19,4.571428571428572
Indiana,2020-03-26,4,4,4,4,23,23,23,23,4.428571428571429
Indiana,2020-03-27,9,9,9,9,32,32,32,32,4.571428571428571
Indiana,2020-03-28,6,6,6,6,38,38,38,38,6.285714285714285
Indiana,2020-03-29,2,2,2,2,40,40,40,40,8.714285714285714
Indiana,2020-03-30,4,4,4,4,44,44,44,44,10.142857142857142
Indiana,2020-03-31,17,17,17,17,61,61,61,61,12.285714285714286
Indiana,2020-04-01,19,19,19,19,80,80,80,80,14
Indiana,2020-04-02,14,14,14,14,94,94,94,94,15.857142857142856
Indiana,2020-04-03,24,24,24,24,118,118,118,118,18.142857142857142
Indiana,2020-04-04,18,18,18,18,136,136,136,136,21
Indiana,2020-04-05,15,15,15,15,151,151,151,151,23.71428571428571
Indiana,2020-04-06,20,20,20,20,171,171,171,171,28.71428571428571
Indiana,2020-04-07,37,37,37,37,208,208,208,208,33.57142857142857
Indiana,2020-04-08,38,38,38,38,246,246,246,246,36.14285714285714
Indiana,2020-04-09,49,49,49,49,295,295,295,295,36.28571428571428
Indiana,2020-04-10,58,58,58,58,353,353,353,353,34.714285714285715
Indiana,2020-04-11,36,36,36,36,389,389,389,389,35.714285714285715
Indiana,2020-04-12,16,16,16,16,405,405,405,405,37.857142857142854
Indiana,2020-04-13,9,9,9,9,414,414,414,414,37
Indiana,2020-04-14,44,44,44,44,458,458,458,458,35.14285714285714
Indiana,2020-04-15,53,53,53,53,511,511,511,511,34.857142857142854
Indiana,2020-04-16,43,43,43,43,554,554,554,554,35.285714285714285
Indiana,2020-04-17,45,45,45,45,599,599,599,599,35.99999999999999
Indiana,2020-04-18,34,34,34,34,633,633,633,633,38.99999999999999
Indiana,2020-04-19,19,19,19,19,652,652,652,652,36.14285714285714
Indiana,2020-04-20,14,14,14,14,666,666,666,666,36.714285714285715
Indiana,2020-04-21,65,65,65,65,731,731,731,731,36
Indiana,2020-04-22,33,33,33,33,764,764,764,764,37.714285714285715
Indiana,2020-04-23,47,47,47,47,811,811,811,811,39.42857142857143
Indiana,2020-04-24,40,40,40,40,851,851,851,851,38
Indiana,2020-04-25,46,46,46,46,897,897,897,897,37.285714285714285
Indiana,2020-04-26,31,31,31,31,928,928,928,928,43
Indiana,2020-04-27,4,4,4,4,932,932,932,932,43.285714285714285
Indiana,2020-04-28,60,60,60,60,992,992,992,992,46.285714285714285
Indiana,2020-04-29,73,73,73,73,1065,1065,1065,1065,47.42857142857142
Indiana,2020-04-30,49,49,49,49,1114,1114,1114,1114,45.42857142857142
Indiana,2020-05-01,61,61,61,61,1175,1175,1175,1175,47.42857142857142
Indiana,2020-05-02,54,54,54,54,1229,1229,1229,1229,47.714285714285715
Indiana,2020-05-03,17,17,17,17,1246,1246,1246,1246,44.57142857142857
Indiana,2020-05-04,18,18,18,18,1264,1264,1264,1264,42.857142857142854
Indiana,2020-05-05,62,62,62,62,1326,1326,1326,1326,38.85714285714285
Indiana,2020-05-06,51,51,51,51,1377,1377,1377,1377,37.285714285714285
Indiana,2020-05-07,37,37,37,37,1414,1414,1414,1414,37.42857142857142
Indiana,2020-05-08,33,33,33,33,1447,1447,1447,1447,39.42857142857142
Indiana,2020-05-09,43,43,43,43,1490,1490,1490,1490,36
Indiana,2020-05-10,18,18,18,18,1508,1508,1508,1508,34.57142857142857
Indiana,2020-05-11,32,32,32,32,1540,1540,1540,1540,33.14285714285714
Indiana,2020-05-12,38,38,38,38,1578,1578,1578,1578,34.85714285714285
Indiana,2020-05-13,41,41,41,41,1619,1619,1619,1619,35.857142857142854
Indiana,2020-05-14,27,27,27,27,1646,1646,1646,1646,34.714285714285715
Indiana,2020-05-15,45,45,45,45,1691,1691,1691,1691,32.142857142857146
Indiana,2020-05-16,50,50,50,50,1741,1741,1741,1741,35.14285714285714
Indiana,2020-05-17,10,10,10,10,1751,1751,1751,1751,34.99999999999999
Indiana,2020-05-18,14,14,14,14,1765,1765,1765,1765,38.14285714285714
Indiana,2020-05-19,59,59,59,59,1824,1824,1824,1824,35.714285714285715
Indiana,2020-05-20,40,40,40,40,1864,1864,1864,1864,31.857142857142858
Indiana,2020-05-21,49,49,49,49,1913,1913,1913,1913,32.142857142857146
Indiana,2020-05-22,28,28,28,28,1941,1941,1941,1941,31.285714285714285
Indiana,2020-05-23,23,23,23,23,1964,1964,1964,1964,25.714285714285715
Indiana,2020-05-24,12,12,12,12,1976,1976,1976,1976,23.71428571428571
Indiana,2020-05-25,8,8,8,8,1984,1984,1984,1984,22.142857142857142
Indiana,2020-05-26,20,20,20,20,2004,2004,2004,2004,24.14285714285714
Indiana,2020-05-27,26,26,26,26,2030,2030,2030,2030,23
Indiana,2020-05-28,38,38,38,38,2068,2068,2068,2068,22.571428571428573
Indiana,2020-05-29,42,42,42,42,2110,2110,2110,2110,22.571428571428573
Indiana,2020-05-30,15,15,15,15,2125,2125,2125,2125,27.57142857142857
Indiana,2020-05-31,9,9,9,9,2134,2134,2134,2134,25.28571428571428
Indiana,2020-06-01,8,8,8,8,2142,2142,2142,2142,23.285714285714285
Indiana,2020-06-02,55,55,55,55,2197,2197,2197,2197,21.14285714285714
Indiana,2020-06-03,10,10,10,10,2207,2207,2207,2207,23.857142857142854
Indiana,2020-06-04,24,24,24,24,2231,2231,2231,2231,24.142857142857142
Indiana,2020-06-05,27,27,27,27,2258,2258,2258,2258,24.857142857142858
Indiana,2020-06-06,34,34,34,34,2292,2292,2292,2292,20.28571428571428
Indiana,2020-06-07,11,11,11,11,2303,2303,2303,2303,21.142857142857142
Indiana,2020-06-08,13,13,13,13,2316,2316,2316,2316,21.285714285714285
Indiana,2020-06-09,23,23,23,23,2339,2339,2339,2339,19.71428571428571
Indiana,2020-06-10,16,16,16,16,2355,2355,2355,2355,17.285714285714285
Indiana,2020-06-11,25,25,25,25,2380,2380,2380,2380,17
Indiana,2020-06-12,16,16,16,16,2396,2396,2396,2396,16.71428571428571
Indiana,2020-06-13,17,17,17,17,2413,2413,2413,2413,15.428571428571427
Indiana,2020-06-14,9,9,9,9,2422,2422,2422,2422,17.142857142857146
Indiana,2020-06-15,11,11,11,11,2433,2433,2433,2433,15.857142857142858
Indiana,2020-06-16,14,14,14,14,2447,2447,2447,2447,17.142857142857142
Indiana,2020-06-17,28,28,28,28,2475,2475,2475,2475,17.57142857142857
Indiana,2020-06-18,16,16,16,16,2491,2491,2491,2491,16.857142857142858
Indiana,2020-06-19,25,25,25,25,2516,2516,2516,2516,17.142857142857142
Indiana,2020-06-20,20,20,20,20,2536,2536,2536,2536,17.428571428571427
Indiana,2020-06-21,4,4,4,4,2540,2540,2540,2540,14.714285714285712
Indiana,2020-06-22,13,13,13,13,2553,2553,2553,2553,13.57142857142857
Indiana,2020-06-23,16,16,16,16,2569,2569,2569,2569,11.285714285714285
Indiana,2020-06-24,9,9,9,9,2578,2578,2578,2578,11.428571428571429
Indiana,2020-06-25,8,8,8,8,2586,2586,2586,2586,11.285714285714285
Indiana,2020-06-26,9,9,9,9,2595,2595,2595,2595,10.142857142857142
Indiana,2020-06-27,21,21,21,21,2616,2616,2616,2616,10.142857142857142
Indiana,2020-06-28,3,3,3,3,2619,2619,2619,2619,10.285714285714285
Indiana,2020-06-29,5,5,5,5,2624,2624,2624,2624,10.857142857142858
Indiana,2020-06-30,16,16,16,16,2640,2640,2640,2640,12.428571428571427
Indiana,2020-07-01,10,10,10,10,2650,2650,2650,2650,10.142857142857142
Indiana,2020-07-02,12,12,12,12,2662,2662,2662,2662,10.571428571428571
Indiana,2020-07-03,20,20,20,20,2682,2682,2682,2682,10.57142857142857
Indiana,2020-07-04,5,5,5,5,2687,2687,2687,2687,10.999999999999998
Indiana,2020-07-05,6,6,6,6,2693,2693,2693,2693,11.714285714285714
Indiana,2020-07-06,5,5,5,5,2698,2698,2698,2698,11
Indiana,2020-07-07,19,19,19,19,2717,2717,2717,2717,9.428571428571427
Indiana,2020-07-08,15,15,15,15,2732,2732,2732,2732,9.857142857142856
Indiana,2020-07-09,7,7,7,7,2739,2739,2739,2739,9.57142857142857
Indiana,2020-07-10,9,9,9,9,2748,2748,2748,2748,9.142857142857142
Indiana,2020-07-11,8,8,8,8,2756,2756,2756,2756,8.285714285714285
Indiana,2020-07-12,4,4,4,4,2760,2760,2760,2760,7.57142857142857
Indiana,2020-07-13,2,2,2,2,2762,2762,2762,2762,7.999999999999999
Indiana,2020-07-14,13,13,13,13,2775,2775,2775,2775,7.857142857142856
Indiana,2020-07-15,10,10,10,10,2785,2785,2785,2785,9.142857142857144
Indiana,2020-07-16,10,10,10,10,2795,2795,2795,2795,8.857142857142858
Indiana,2020-07-17,8,8,8,8,2803,2803,2803,2803,9
Indiana,2020-07-18,17,17,17,17,2820,2820,2820,2820,10.142857142857142
Indiana,2020-07-19,2,2,2,2,2822,2822,2822,2822,11.142857142857142
Indiana,2020-07-20,3,3,3,3,2825,2825,2825,2825,12.142857142857142
Indiana,2020-07-21,21,21,21,21,2846,2846,2846,2846,11.571428571428573
Indiana,2020-07-22,17,17,17,17,2863,2863,2863,2863,10.714285714285715
Indiana,2020-07-23,17,17,17,17,2880,2880,2880,2880,11.571428571428571
Indiana,2020-07-24,4,4,4,4,2884,2884,2884,2884,11.571428571428571
Indiana,2020-07-25,11,11,11,11,2895,2895,2895,2895,11.142857142857142
Indiana,2020-07-26,8,8,8,8,2903,2903,2903,2903,9.857142857142856
Indiana,2020-07-27,3,3,3,3,2906,2906,2906,2906,9.428571428571427
Indiana,2020-07-28,18,18,18,18,2924,2924,2924,2924,11.57142857142857
Indiana,2020-07-29,8,8,8,8,2932,2932,2932,2932,10.857142857142856
Indiana,2020-07-30,14,14,14,14,2946,2946,2946,2946,10.285714285714285
Indiana,2020-07-31,19,19,19,19,2965,2965,2965,2965,11.57142857142857
Indiana,2020-08-01,6,6,6,6,2971,2971,2971,2971,10.857142857142856
Indiana,2020-08-02,4,4,4,4,2975,2975,2975,2975,10.285714285714285
Indiana,2020-08-03,NA,12,3,28,NA,3047,3038,3063,NA
Indiana,2020-08-04,NA,12,3,30,NA,3059,3046,3085,NA
Indiana,2020-08-05,NA,12,3,29,NA,3072,3054,3103,NA
Indiana,2020-08-06,NA,12,4,30.024999999999977,NA,3085,3063,3122,NA
Indiana,2020-08-07,NA,12,3,31.024999999999977,NA,3098,3073,3138,NA
Indiana,2020-08-08,NA,12,3,29,NA,3112,3083,3157.0249999999996,NA
Indiana,2020-08-09,NA,12,3,31,NA,3124,3092.975,3178,NA
Indiana,2020-08-10,NA,12,3,32,NA,3137,3103,3198,NA
Indiana,2020-08-11,NA,12,4,33,NA,3150,3112.975,3218.0249999999996,NA
Indiana,2020-08-12,NA,12,3,31,NA,3163,3122,3237,NA
Indiana,2020-08-13,NA,12,3,33,NA,3177,3131,3260,NA
Indiana,2020-08-14,NA,13,3,32,NA,3190,3142.975,3284.075,NA
Indiana,2020-08-15,NA,13,3,33,NA,3204,3153,3307.075,NA
Indiana,2020-08-16,NA,12,3,33.02499999999998,NA,3216,3162.975,3329,NA
Indiana,2020-08-17,NA,13,4,33.02499999999998,NA,3229,3171,3350.025,NA
Indiana,2020-08-18,NA,13,3,34,NA,3243,3182.9750000000004,3376,NA
Indiana,2020-08-19,NA,13,3,35,NA,3256,3191.975,3398,NA
Indiana,2020-08-20,NA,13,4,35,NA,3268.5,3201.975,3427.025,NA
Indiana,2020-08-21,NA,13,3,35,NA,3282,3215,3455,NA
Indiana,2020-08-22,NA,14,3,35,NA,3296,3225.975,3477.0499999999997,NA
Indiana,2020-08-23,NA,14,3,36.02499999999998,NA,3310,3235.975,3498.0249999999996,NA
Indiana,2020-08-24,NA,13,3,38.02499999999998,NA,3323,3244.975,3534,NA
Indiana,2020-08-25,NA,13,3,37,NA,3337,3254,3557.075,NA
Indiana,2020-08-26,NA,14,3,40,NA,3349,3266.9750000000004,3587.05,NA
Indiana,2020-08-27,NA,13,3,38,NA,3363,3276,3609.0249999999996,NA
Indiana,2020-08-28,NA,14,3,38.02499999999998,NA,3376.5,3288.975,3636.1749999999997,NA
Indiana,2020-08-29,NA,13,3,41.02499999999998,NA,3390,3299,3670.1000000000004,NA
Indiana,2020-08-30,NA,14,3,39,NA,3403,3312,3696.025,NA
Indiana,2020-08-31,NA,14.5,4,40.02499999999998,NA,3417.5,3322,3722.1249999999995,NA
Iowa,2020-03-24,1,1,1,1,1,1,1,1,NA
Iowa,2020-03-25,0,0,0,0,1,1,1,1,NA
Iowa,2020-03-26,0,0,0,0,1,1,1,1,NA
Iowa,2020-03-27,2,2,2,2,3,3,3,3,0.857142857142857
Iowa,2020-03-28,0,0,0,0,3,3,3,3,0.8571428571428571
Iowa,2020-03-29,1,1,1,1,4,4,4,4,1.1428571428571428
Iowa,2020-03-30,2,2,2,2,6,6,6,6,1.4285714285714284
Iowa,2020-03-31,1,1,1,1,7,7,7,7,1.1428571428571428
Iowa,2020-04-01,2,2,2,2,9,9,9,9,1.1428571428571428
Iowa,2020-04-02,2,2,2,2,11,11,11,11,2.571428571428571
Iowa,2020-04-03,0,0,0,0,11,11,11,11,2.714285714285714
Iowa,2020-04-04,0,0,0,0,11,11,11,11,2.714285714285714
Iowa,2020-04-05,11,11,11,11,22,22,22,22,2.571428571428571
Iowa,2020-04-06,3,3,3,3,25,25,25,25,2.2857142857142856
Iowa,2020-04-07,1,1,1,1,26,26,26,26,2.8571428571428568
Iowa,2020-04-08,1,1,1,1,27,27,27,27,3.2857142857142856
Iowa,2020-04-09,0,0,0,0,27,27,27,27,2.714285714285714
Iowa,2020-04-10,4,4,4,4,31,31,31,31,2.7142857142857144
Iowa,2020-04-11,3,3,3,3,34,34,34,34,2.5714285714285716
Iowa,2020-04-12,7,7,7,7,41,41,41,41,3.7142857142857144
Iowa,2020-04-13,3,3,3,3,44,44,44,44,4.7142857142857135
Iowa,2020-04-14,0,0,0,0,44,44,44,44,4.7142857142857135
Iowa,2020-04-15,9,9,9,9,53,53,53,53,5.714285714285714
Iowa,2020-04-16,7,7,7,7,60,60,60,60,4.857142857142857
Iowa,2020-04-17,4,4,4,4,64,64,64,64,4.999999999999999
Iowa,2020-04-18,10,10,10,10,74,74,74,74,5.571428571428571
Iowa,2020-04-19,1,1,1,1,75,75,75,75,5.285714285714286
Iowa,2020-04-20,4,4,4,4,79,79,79,79,5.142857142857142
Iowa,2020-04-21,4,4,4,4,83,83,83,83,6.142857142857142
Iowa,2020-04-22,7,7,7,7,90,90,90,90,5.428571428571428
Iowa,2020-04-23,6,6,6,6,96,96,96,96,6.142857142857142
Iowa,2020-04-24,11,11,11,11,107,107,107,107,6.857142857142856
Iowa,2020-04-25,5,5,5,5,112,112,112,112,7.57142857142857
Iowa,2020-04-26,6,6,6,6,118,118,118,118,8.285714285714285
Iowa,2020-04-27,9,9,9,9,127,127,127,127,9.428571428571429
